Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Rexoy,Apr 2022,5.0 of 5 bubbles,"Never disappoints, great location, good service","From the time the hotel was marriott until it became SEDA, still my personal choice to stay when in Cebu.  Location is great, great service maintained and eveb improved when it became SEDA.  Nice if they had adjoining rooms available for a family travelling with bigger kids.  Airport - hotel transfers are great, a hotel rep is available within the arrival area and will assist until the vab",March 2022,NA
herbertdyu,Mar 2022,2.0 of 5 bubbles,Needs improvement,"Train your staff again. Even the cleaning staff needs training.... they used the bath towels to clean the floors of the toilet.... this is grose. And they pick up the trash, clean the toilet  fold the bed linens  bath towels without changing the hand gloves... its very unsanitary... yet the pandemic is still here.",March 2022,NA
Yasuo654,Mar 2022,4.0 of 5 bubbles,"Friendly, Efficient and the best location for business.",I stayed for 3days for my business trip for the first time after quarantine restriction. Not only close both to offices and shopping mall. Staffs are friendly and attentive. I was able to pleasant dinners for entire stay from late time.,March 2022,NA
rscollado,Mar 2022,4.0 of 5 bubbles,Super friendly front desk personnel,"Employees are guest friendly, specially the front desk personnel. Don't remember all the names but most of the them are super friendly and acquires can do attitude. Keep up the good work and will definite stay in this hotel in our future trips.",March 2022,NA
Jescel Gem F,Mar 2022,4.0 of 5 bubbles,Seda 2022,"Ok, near the mall. Good for staycation. Try their happy hour. Breakfast is good, for dinner, the ala cart is better than buffet. Pool is ok. Gym ok, but at the basement. Friendly staff. Ok conference area.",February 2022,NA
jsmnl20,Mar 2022,5.0 of 5 bubbles,Excellent Stay at Cebu,First time to avail of such accomodation at Cebu CIty - excellent services and faciltiies. Hotel was quick to make up room as requested and sufficient supplies are provided. Very generous also in allowing late check out,February 2022,NA
vyambao,Feb 2022,5.0 of 5 bubbles,Last Stay in Seda Ayala Center,"Overall great experience as always. Just have few comments that you can review with your team to further improve the service.Great people, great value, great location. Will definitely come back in future trips.",February 2022,NA
elenitadonato,Feb 2022,3.0 of 5 bubbles,never again to stay in Seda,"room did not have a wow effect when you come in, incomplete important amenity, old fllty towels, no bidet, hard to call househeeping, front desk  no turndowns even you requested it using the button. not even knock on the door. 2 small rolls toilet papers are not enough for 2 nights stay for 2 people specially no bidet installed. I resorted to asking friends in other guests rooms if they have extra toilet paper. no facial tissues to blow you nose with. I like the cozy bed. bfast buffet is fine but not the ala cart menu, we ended up eating outside after our lunch experiences at the hotel.",February 2022,NA
vamghoul,Feb 2022,4.0 of 5 bubbles,Desirable Hotel,"The staffs are courteous, hotel sanitation is good tho the aircon/ventilation at the lobby is quite warm (which is understandable since it's still pandemic and continuous closed ventilation is still a factor for transmission) bedroom is cozy and well sanitized. Free breakfast buffet at Misto restaurant is amazing! I only have one quite undesirable comment about not having a bidet and/or tabo on the room's toilet  bath which is super essential for filipino tourists like me (tissue paper are well stocked tho). Overall stay was amazing and I would definitely stay again here the next time I visit Cebu. Just make sure to book on advance so that you'll have great deal for the hotel's rate. Thanks a lot!",February 2022,NA
lindseirease,Feb 2022,4.0 of 5 bubbles,Safe and Seamless Stay at Seda,"It was a comfortable 3-night stay at Seda. Staff made sure we were aptly attended to despite COVID restrictions. Seda is a choice of convenience due to its location, and one’s stay is made hassle-free and comfortable because of the staff. Indeed, Seda, in the time of COVID, lives up to the adage human resource is the best resource.",February 2022,NA
jamieysabelmd2022,Feb 2022,5.0 of 5 bubbles,never gets old,the location is the best just adjacent ayala center cebu. the in room service/food is so worth it food was good the serving is good and fair price. the beddings are fluffy and soft. i wish they had a bidet.,February 2022,NA
bellocalatcat,Feb 2022,5.0 of 5 bubbles,Comfortable hotel,While I'm in hotel of seda even I'm in quarantine for 7days i dint feel anything bored even I cannot go outside I just enjoy the view from the top from my room and enjoy the service.Specially the wifi,January 2022,NA
wencydlt,Feb 2022,4.0 of 5 bubbles,Comfy,"Very comfortable room and great view. Difficult to sleep at night due to the construction outside tho. The staff were very polite, helpful and assisted us throuhout our stay. Would stay again here if the business is still in the area",January 2022,NA
verallomillicent,Jan 2022,5.0 of 5 bubbles,Simply The Best,"Every aspects of our stay exceeded our expectations. Last minute booking personally handled by Seda's General Manager Gwen, from arrival up until our departure. Thank you everyone, kids cant wait to visit the place again. God Bless",January 2022,NA
jdvallestero,Jan 2022,5.0 of 5 bubbles,Seda ayala stay was so cool as the staff were so accokodating and the facilities were so good including food. The gym an,My stay in ayala cebu was so cool and relaxing. Was able to enjoy the amenities with the warm care of the horle staff. Facilities are so clean and vibrant. I like also thrle buffet breakfast served everyday,January 2022,NA
christine joy r,Jan 2022,5.0 of 5 bubbles,"Great location, cleanliness and service","Genuine courtesy and welcoming vibe from staff. Direct access to Ayala Centre. The room does not have a chemical or artificial freshener smell, even the fabrics. I'm sensitive to dust and their ac didn't give me any discomfort. I t feels so clean and comfortable. How nice that they included a sanitizer spray on their complimentary hygine kit. The toiletries are of good quality. The only hiccup was when my booking through Agoda didn't go to their system, so checkin took a bit longer. Everything else is great.",January 2022,NA
Joannes Bucia,Jan 2022,5.0 of 5 bubbles,Highly Recommended!,Spent my mandatory quarantine in Seda Ayala Center Cebu last 8 Dec-13 Dec 2021. Everything went smooth from the time I was picked up from Mactan Airport to check-in til swab day then check-out. I had an amazing and peaceful time during my quarantine. Food served was superb too! Big thanks to Sir Ronald for all his help all throughout my stay! Had loads of drinking water available in my room too! Will definitely recommend this place to everyone!,December 2021,NA
IoCeleste1,Jan 2022,5.0 of 5 bubbles,Staff were excellent,"Customer service is really good. Once you make your request, the staff will immediately respond and bring whatever you needed. Place is accessible too as its located at right at Cebu's major business and shopping hub.",January 2022,NA
sumsum2021,Dec 2021,5.0 of 5 bubbles,Hotel review,"It is excellent hotel, nice room and very relaxing bed with nice sofa and big TV. THe view outside is also nice because of the glass panel. The staff are very accomodating from check in to check out and the in room dining.",December 2021,NA
jeppestela,Dec 2021,5.0 of 5 bubbles,Good job and keep up the good work!,"I had a wonderful experience at the hotel.. Every staff member I encountered, from the airport to the check- in to the cleaning staff were delightful and eager to help! Thank you! Will recommend to my colleagues!",November 2021,NA
fjlchua,Dec 2021,5.0 of 5 bubbles,Value for money,Excellent hotel.  Checking in to checking out is a breeze.  Room is clean and amenities complete.  Location is great.  Beside Ayala Mall cebu city.  very accessible.  Breakfast is good and service is fantastic. Overall the hotel is superb.  I will definitely stay again when in cebu,December 2021,NA
IsabelZ808,Dec 2021,1.0 of 5 bubbles,Worst Quarantine hotel Experience,"I checked in with my 2yo son on 11/27/2021 and was kept at the hotel for 5 awful days waiting for our swab result. The quarantine room was dirty- rice crumbs on the floor (i had not yet had rice, dust under the bed and behind dresser, mold and mildew around shower. Sofa pillows and the room sofa were dirty and smelled unwashed!! The towels were all old and looked worn out! Nearly all the food served was all very Oily and tasted of reused oil! Not worth 3,500/ night. Because the house so many ofws who do not pay for their stay, they do not care about cleanliness or the food quality.  I will never ever stay at a Seda hotel again or recommend this hotel to any returning filipinos. One star for very friendly staff. Photo showed wet brown mold substance behind our toilet, and abundant dust behind night stand",November 2021,NA
iamcarla09,Nov 2021,5.0 of 5 bubbles,EXCEEDED THE EXPECTATION,"The service quality is very satisfying, the staffs warmly welcomed us and assisted us on the 2day stay we had, although we cannot speak the local dialect. The GM is kind enough to accommodate us. The room is very tidy and well sanitized, a safe place to stay during pandemic. The coffee is a total asset, although the breakfast goods with oil is quite odd to taste, but overall, it's a 10/10 and we will surely be back because of service and comfort.",November 2021,NA
Rey S,Nov 2021,5.0 of 5 bubbles,Best Stay in the Capital,"We have been changing hotels in Cebu City and by far the best we've been. Very lovely hotel, location is accessible to the mall and to almost every tourist spot in Cebu, very clean qnd hygienic room and above all very friendly accommodating staff.",November 2021,NA
Aaron F,Nov 2021,5.0 of 5 bubbles,Good experience.,Arrived late around 7pm from a tiry bantayan island trip. The receptionist welcomed us very well and when we got into the room the cleanliness and cold air conditioning makes it more relaxing to stay. I would love to stay again in this hotel when I returned to Cebu.,November 2021,NA
leonilaricks,Nov 2021,5.0 of 5 bubbles,My quarantine experience was less stressful.,All staffs were courteous and accommodating.You. They will also cater to your dietary needs and if you would like your meals delivered earlier than scheduled it will be taken care of. You can also request native foods that is not on their menu.,November 2021,NA
Jam C,Nov 2021,2.0 of 5 bubbles,Poorly maintained quarantine rooms,"The quarantine room that we stayed in is not well-maintained. the bathroom looks dirty. The sink is clogged. The trash can has rust. Their service was awful. We had to repeat our requests to them. If was difficulty to connect to the reception at times, they were mot answering the phone. We regret staying here.",November 2021,NA
Karla Jane Q,Nov 2021,5.0 of 5 bubbles,Highly Recommended,"The location, room, and staffs were all great. The room I stayed in was Spacious and clean. A big shoutout to Justin and Grace from housekeeping who did an exemplary job of making my room clean and comfy! Would also suggest to step up their breakfast buffet.",November 2021,NA
mvallescasnoel,Nov 2021,4.0 of 5 bubbles,Perfect,"Love to stay at SEDA because they knew how to take of their customers. Workers are friendly and kind. Food are great, and they multiple choices of foods. Everyone are very helpful to their guests. Great peopl.",September 2021,NA
ladyvee_11,Nov 2021,5.0 of 5 bubbles,My experience with Seda Ayala Center Cebu,"My family and I have been guests at Seda Ayala Cebu ( formerly Marriott Hotel Cebu City) since years. It is centrally located and its accessibility to other facilities ( dining, shopping, banks, dental care) can rarely be atttributed to other hotels. Its breakfast buffet is sumptuous and caters to a wide range of personal tastes at your breakfast table. The staff are always courteous  helpful. Because it’s an older hotel, although refurbished, a few things in some rooms could still use some improvements. I would continue to recommend this hotel to friends  family members.",October 2021,NA
joef0612,Nov 2021,5.0 of 5 bubbles,Stay during quarantine,"I had  a good stay experience with this hotel during my quarantine period. They provided complete items for toiletries, water, coffee (can request again if not enough), food delivery is on time. CONS is hard to contact the front desk, its always busy.",October 2021,NA
nataliebR7725IT,Nov 2021,5.0 of 5 bubbles,Best place to Stay in Cebu,Best Value if you  are staying in the City. It is just beside Ayala Mall. super convenient for the guests. Its in the middle of the Premier business district of Cebu City.  Rooms are a good size and very clean. the towels and linen are very fresh and clean. Breakfast was great. My only slight complain was that the aircon was slow to cool but no big deal.,November 2021,NA
mabc1234,Oct 2021,5.0 of 5 bubbles,Quarantine Stay,Staff were very accommodating and will answer to your queries in a polite manner. Rooms were free of pest. Air conditioning works well. Nice view from the window. Overall stay was excellent like a 5-star hotel.,October 2021,NA
Mike,Oct 2021,4.0 of 5 bubbles,Perfect Location in the City,"Seda is perfect for a quick in-the-city staycation. You get a great night's sleep and your days can be spent malling and food tripping since it's right beside Ayala Center Cebu. The hotel even has direct access to the Terraces which is very convenient. When we were there, they had just put up the Christmas decor so it's got that holiday vibe already. I would stay here again.",October 2021,NA
daisypsyc2003,Oct 2021,5.0 of 5 bubbles,Amazing Experience with superb customer service,"Wonderful experience and very accommodating, friendly and professional..Well recommended to other people. Food was tasty and appetizing...Big spacious room for suite type..We love the elegant lobby..Will surely come back..thank you for the meaningful 8 day of stay in the hotel..",October 2021,NA
Yms132002,Oct 2021,4.0 of 5 bubbles,Good service,"Very Good service. Friendly, helpful, and courteous staff. The manager, Gwen was very accommodating. Room was spacious enough and clean. Safe and comfortable for long stay. Good value for money. Everyone always had a smile on their faces that made me feel so relaxed and welcomed.",October 2021,NA
kimCaus,Oct 2021,4.0 of 5 bubbles,Staycation / Wedding (JanpickedaCherry),"Had a great time staying at SEDA AYALA CEBU..the hotel is so quiet that we felt chill and relax during our stay..Hotel staff are all courteous , helpful and friendly..Room rates are value for money during this Pandemic Time..Very Accessible its just beside ayala , 5 mins going to Landers and 10mins away from SM Cebu City..",October 2021,NA
ivyestal,Oct 2021,5.0 of 5 bubbles,Topnotch Stay!,"My overall stay was superb and topnotch! The hotel is located at the heart of the city and the mall is just a few steps away. It was also convenient for me since I was applying for a visa to Europe and the VFS Global Visa Center was just a 2-min walk from the hotel. It was truly hassle-free and everything is accessible from its location. All the staff members were attentive to details and very accommodating. I commend everyone for giving quality services especially during these extreme times. I appreciate the hotel protocols to ensure that everyone is easy to trace and feel safe at all times. The facilities and food quality were also topnotch! The view of the garden at Misto restaurant was also a delight! Truly a memorable and satisfying stay. Thank you so much for a wonderful experience, Seda ACB! Would love to stay with you again the next time I'm back in Cebu!",October 2021,NA
Britagz_82,Oct 2021,4.0 of 5 bubbles,My stayed experience,In my experience of my 10days stay in thia hotel it exceeds my expectations rooms are okay with complete things i needed also staff are warmed and accomodating.i definitely come back to experience it once again.,October 2021,NA
garrialmighty,Oct 2021,4.0 of 5 bubbles,Quarrantine Stay,The room amenities helped me get a good night's sleep. Only thing I can complain about is the internet which is below average given the location and prestige of the hotel and the cleanliness. My room had a couple of empty water bottles from the previous occupant under my bed and some potato chip crumbs on the carpet also hidden under the sofa.,October 2021,NA
annie,Oct 2021,5.0 of 5 bubbles,"Excellent service, amenities, location","Direct, private entrance to the mall is convenient, beautiful pool and grounds area, lovely staff, rooms are clean and interior designed well. During covid, proper precautions but too many rules (no visitors allowed).",October 2021,NA
kathiemaehermosa2021,Oct 2021,1.0 of 5 bubbles,Bedsheets have Stains to it and pillow cases are disgusting. Believe that it wasn’t changed at all before guests use.,"Bed, Bedsheets and pillow cases were rough and disgusting. Terrible sleep for 10 days. Had allergies because of dusts and condition of the bedsheets and pillow cases. I believe it wasn’t changed and cleaned and disinfected before usage.",October 2021,NA
nadjmael10,Oct 2021,5.0 of 5 bubbles,Friendly Staff,Very Accomodating and the staff are very nice and friendly. Thank you so much guys for everything you've done to us. It was a great experience to stay with you..   I will recommend your hotel to our family and friends who will travel to cebu,September 2021,NA
nan26302021,Oct 2021,5.0 of 5 bubbles,excellent satisfy and happy,satisty and happy in my stay friendly and highly recommended hotel excellent for this time of pandemic high standard of cleanliness health protocol.will sure your safe will train and staff very frindly and satify good service to guest,September 2021,NA
Jen Z,Sep 2021,5.0 of 5 bubbles,Warm and accommodating staff.,The staff would go beyond expectations to make your stay  a truly memorable one.  All my requests came on time even petty ones.  Generally all staff are polite when communicating to you personally or thru phone.,September 2021,NA
Rodineil18,Sep 2021,4.0 of 5 bubbles,Quarantine Experience in Seda Cebu,"This was my quarantine hotel when i arrived. Service was very good, accommodation at staff is very helpful and attentive to what is needed and asked. The only set back is the hot water in the shower. Other than that. The experience was very good and pleasant",September 2021,NA
Roy_Receno,Sep 2021,4.0 of 5 bubbles,Business Trip during Covid-19,"SEDA is a little bit pricier than other hotels in Cebu, but the cleanliness of the hotel and the quality of service for your needs are commendable. And very accessible as it is right beside ayala malls and close to major points of interest for city access",September 2021,NA
kellysalarza,Sep 2021,5.0 of 5 bubbles,Best hotel i've been.,"This Seda Hotel is best in everything if you stay there. The service, cleanliness, value, rooms and staffs are the best. Very recommending. Quality is really the best quality. My stay there is uncomparable .",September 2021,NA
paldinascald,Sep 2021,4.0 of 5 bubbles,Seda Hotel,"I have good experience and to stay over for couple days stay quarantine in Seda Hotel ,the  Rooms are good and i dont have any Issue's at all ,service is good and have teamwork. please be advised to stay friendly",September 2021,NA
southgel,Sep 2021,5.0 of 5 bubbles,Quarantine Stay as OFW,"Excellent service, despite of being solo in the room for 10 days they were able to make my experience comfortable and worry-free.The hotel may not be perfect for others but for me being quarantined for 10 days, the ambiance and friendliness of the staff is unparalleled despite of hundreds OFW they accommodated, they satisfied me more than what is expected.",September 2021,NA
cescilemariesoriano,Sep 2021,5.0 of 5 bubbles,Quarantined hotel experience,"although I'll check-in for quarantine in this hotel, and not be able to go out, I would say that I have a very good experience and stay here.the staff are nice and very welcoming. The room is nice and clean and the overlooking of the city is what my eyes got interest and enjoyed.",September 2021,NA
kimcarlobisares,Sep 2021,4.0 of 5 bubbles,Seafarer's Luxurious Hotel Experience,"Please continue your luxurious yet humble services for returning OFW's, I am truly grateful to experience hotels like Seda. In behalf of my fellow seafarers, I would like to express my sincerely gratitude to all the staff of Seda, from security guards with a helping hands, gorgeous frontdesks, bisto, service crew who delivered foods on time 🙏 thank you so much. Let us all pray for the pandemic will end soonest",August 2021,NA
dbulaga,Sep 2021,5.0 of 5 bubbles,Experience at SEDA Ayala,"I have a great stay at SEDA Ayala hotel, staffs and Crew are very accommodating  excellent service, very nice rooms which is overall rate are 5 stars, I highly recommended this great hotel to my colleagues and friends. 😊🌟⭐⭐⭐⭐👍",September 2021,NA
markjosephomanito18,Sep 2021,5.0 of 5 bubbles,Seda experience,It's nice to stay at seda hotel.... Thank you seda hotel for 10days quarantine stay... I don't have any problems encountered when I was staying on the hotel and because of pandemic I never enjoyed my self that time. But still thank you seda hotel,August 2021,NA
dannymhermoso,Sep 2021,5.0 of 5 bubbles,Excellent service and friendly staffs..,Excellent service and friendly staffs. the food service are on time. the rooms are very comfortable and the ambiance are relaxing. You will be greet by friendly staffs at the lobby and will guide you to your room.. i recommend this guys.. try it and experience it too.. Thank you Seda Hotel!!,August 2021,NA
johnmeruel,Aug 2021,5.0 of 5 bubbles,EXCELLENT,Have a nice room and facilities with a friendly crews and good management. And also good response about concerns . Thank you for good experience in your hotel. Continued a good performance and assitance for all opportunities to come. Godbless,August 2021,NA
reabtax,Aug 2021,5.0 of 5 bubbles,Good Service,Great service and reasonable price. I was only there for quarantine so all I know about is the room and the breakfast. I had no problems with the staff on check in or check out. My contact with anyone was limited but good.,August 2021,NA
judeice29,Aug 2021,4.0 of 5 bubbles,Excellent experience,It was a excellent experience staying in a high class hotel facility and friendly environment the crew and staff are well trained and organized by their management and really give a good quality of service .,August 2021,NA
rogeliogbolalin55,Aug 2021,3.0 of 5 bubbles,Good to stay in Cebu .,"Its a good hotel location , very friendly staff , a good foods , clean room and bath . You can see some sky  craper buildings . You can sleep well in a king size bed and air conditioning is cold . TV is a wide screen but no tea, only cooffe and sugar .",August 2021,NA
kenking2021,Aug 2021,4.0 of 5 bubbles,One Satisfied Guest,"Stayed at this hotel for a required 10-day quarantine. The room was clean and spacious, as it was a suite. The food was decent, but wished they'd provide more variety. Especially since they don't allow outside cooked food to be brought in. Would've ordered from their room service or restaurant menus, but prices were a bit too much. Glad they allowed me to have some chips and soda brought in from the outside. The hotel staff were great.  Overall, I enjoyed my stay at the hotel and even requested a late check-out, much to the surprise of the front desk staff!",July 2021,NA
acesese01,Aug 2021,5.0 of 5 bubbles,Amazing,"Convenient and Cool to relax, assist friendly, kind, early came of food, good service of water to drink, very nice appearance of room, no problem came,  I have a good experience, i love seda ayala center cebu.",July 2021,NA
crismagbanua504cm,Aug 2021,5.0 of 5 bubbles,great services,"great services,friendly staff comfortable and neat room..on time food service,entertainment good and ecen the needs in terms of hygiene needs is complete,on time during swabtest and even the result the staff will inform you from star to end seda'hotel is very accommodating..thank you very much for experiencing that service..",July 2021,NA
Gerry F,Aug 2021,3.0 of 5 bubbles,One of the Best Place to stay in Central Ayala Business District in Cebu,"Best In Location, Courteous Meet and Greet Staff, going in and out of the metropolis is very convinient, Airport is accessible with acceptable traffic. Public transportation is not an issue.They can provide shuttle service  as well.",July 2021,NA
orbisorene01,Jul 2021,4.0 of 5 bubbles,"for me i just to say about my experience when i stay there,i just to comment about my food serving i'm not satisfied","about the i taste of the food sometimes salty,but the dessert very good.the bed its ok and the bathroom also its ok,the view out side good looking,i thats all i have to say in my experience in your hotel",July 2021,NA
Dj O,Jul 2021,5.0 of 5 bubbles,Quarantine Hotel 2021,"Arriving from the USA and staying at SEDA for our mandatory quarantine, I was quite apprehensive on how I can survive my confinement to a hotel room for several days. Good thing everything was in order from the time I was fetched at the airport by hotel personnel up to the time I was released after 7 days. The room was clean, everything needed for ensuring a safe stay was in place. We even have dishwashing and clothes washing soap in the room. WiFi was strong ang food was heartful. Requests for extra coffee or sugar was promptly addressed. All in all time flew so fast and I was released in no time from quarantine.",July 2021,NA
Janhi444,Jul 2021,4.0 of 5 bubbles,4 out of 5 80%,The hotel was really complying to the updated requirements requested like swabbing and the filling up of travel documents its just that it is too much work on the guests part. The arrangement and the location of the sleeping / hotels was much more cramped than expected.,July 2021,NA
Mawyn1987,Jul 2021,5.0 of 5 bubbles,Safe and Sound stay,Thank you everyone for making my stay safe and sound. I will surely recommend you. In this pandemic time it really feels safe to be staying in a hotel who showed that everything is well sanitized by doing a thorough cleaning. Daghan Salamat!💛,June 2021,NA
jheloboy,Jul 2021,5.0 of 5 bubbles,Awesome Hotel,"My stay was good. The room is great and the lighting is perfect. What i can say is the wifi is incredibly good, in fact the fastest wifi i ever experience. Keep up the good service. Overall im fully satisfied.",June 2021,NA
hdjuanico,Jun 2021,5.0 of 5 bubbles,On Quarentine 10 days,Thank you for the excellent service and hospitality. The place is so cool. Very near to Ayala walking distance only. Your personnel wear at all times their PPEs. Very nice and clean inside and outside of the hotel.,June 2021,NA
cordovaiancrish,Apr 2021,3.0 of 5 bubbles,Seda alaya cebu city,"So sorry, im just honest to tell you because its not comfortable to the guest if your services is not quite good. People may think that your not changing any of the beddings in the rooms. Your crew must check it always to have a good sleep.",April 2021,NA
herbertroxas19,Apr 2021,5.0 of 5 bubbles,Good,It was a good experience to stay in this hotel.very accommodating the staff to their guests.i will coming back in this hotel.the cleanliness and service of the room it was very nice.my stay for 2 days it was good.,April 2021,NA
lordfreyl,Apr 2021,3.0 of 5 bubbles,Customer service,"No empathy to the guest despite of current situation, not answering phone call in the reception, no drop off service going to airport, no assistance during checkout, no proper update to the guest, and unprofessional treatment (poor body language)",April 2021,NA
alfred1278,Apr 2021,5.0 of 5 bubbles,Good clean hotel,Hotel room is nice..clean and fresh.. quarantine stay for ofw Ang stay ko so did not get the chance to enjoy other amenities..but overall stay was comfortable for 7 days...as for the food..owwa provided..could not blame hotel for the quality And quantity,March 2021,NA
paulvincent0622,Apr 2021,5.0 of 5 bubbles,Hotel guest thank you for accomodating us the ofw for the best quarantine facilities and best hotel ive ever stay and al,Hotel guest thank you for accomodating us the ofw for the best quarantine facilities and best hotel ive ever stay and also ive experience seda hotel in cdo but all hotels i think seda is the beat in terms of service and the cleanliness of the room and also the lobby. Thank you hoping to stay again in your good hotel.,March 2021,NA
alvinmindajao,Apr 2021,4.0 of 5 bubbles,Good,"Excellent. Only problem is lack of food and water for 1 whole day quarantine, even we are OFW we have obligation to pay our debts here in the Philippines. Not all OFW are rich and can afford a nice hotel. Thank you",April 2021,NA
don2xgrace,Mar 2021,5.0 of 5 bubbles,Shinning Star,"Comfortable, nice view, cleanliness, room arrangement, internet communication service quality overall satisfactory and recommendable one of the best hotel i ever stayed enjoyed relax and peace of mind",March 2021,NA
Jmdjmd789000,Mar 2021,1.0 of 5 bubbles,Never expect to have a decent meal,"Food are very disappointing from breakfast, lunch and dinner, we've been in a lot of hotels Suite room booking should be comfortable and relaxing stay but not with our experience in this property when your in a fullboard package we understand that buffet wouldn't possible because of pandemics but atleast provide a menu to choose from.",February 2021,NA
richardcabatingan,Feb 2021,3.0 of 5 bubbles,OFW Returnee,Resilience to improve communication and services of front desk..Maintain strick protocol for quarantine clients..Continious free unli wifi services..Food and drinks are bit expensive and also the laundry..,February 2021,NA
KP1,Dec 2020,5.0 of 5 bubbles,Fantastic service from bartender “Raven”,"Went for a holiday with friends. We stayed at the Ayola for a few nights and befriended the bartender who called herself “Raven”. Lovely person, mixed a tasty gin based cocktail special, and we wanted to let her know she",March 2020,NA
lucille_esco,Aug 2020,5.0 of 5 bubbles,a refuge during this pandemic,"I booked this hotel in behalf of my mom, who was travelling back to Cebu. Special shoutout to Ms. Frances for her excellent effort in arranging the hotel accomodation for my mom. Among all the accredited hotels that I have emailed for information regarding rates, accomodation and covid results lead time, she is the only one who have addressed all of my concerns, that is why I felt secured to book my mom with Seda. She has been very prompt with her replies and very proactive. She went above and beyond to accomodate me and that left a very lasting impression on my end. I can't thank her enough :) My mom raved on how great and accomodating the staff were, how systematic everything was from airport pick up, to check in and how delicious the food was! She loves how comfortable and homey the room was, a much needed comfort after long hours of flying and travelling. Finally, when my mom received her results after 24 hrs, she was able to check out a day early, the staff printed the results for her, arranged the hotel transportation and dropped her off at our home at no extra charge. She was even refunded for the extra night that she had booked. I can't be more happy and impressed with SEDA Ayala. SEDA is not a hotel but a refuge, they have stepped up during this unprecedented time. I cant wait to stay here with my family when this pandemic is over and we go back to normalcy. Until then, I hope you continue to do your very best :) Stay safe and God bless.",August 2020,NA
Shillalang,Aug 2020,5.0 of 5 bubbles,Over all review ratings.,"No other comment so far except for the breakfast menu that I already provided on the first page. But, overall experienced it was very nice. The hotel staffs arre very good on their respective jobs. kudos",July 2020,NA
charmainequijano18,Aug 2020,5.0 of 5 bubbles,Satisfaction,I was check-in by my company. The staff are all friendly and hospitable. Housekeeping people are well mannered. Your safety is their priority. Body temp is being check every now and then. Front desk are attentive with your request.,July 2020,NA
kyledelacruz,Jul 2020,5.0 of 5 bubbles,Warm and Accommodating: A Real Filipino Hotel Service Experience,I would really recommend Seda Ayala Center Cebu as a place to stay whenever you find yourself in Cebu. The staff members go beyond with their service. It is a four-star hotel that deserves to be five-star!,July 2020,NA
julie,Jul 2020,4.0 of 5 bubbles,review,Staying in seda hotel is the best as the staff are friendly and they also have good customer service. Housekeeping is very helpful and active and there is a particular person whose name is Helbert that provides a very good service. Overall I am satisfied with my stay in seda hotel.,June 2020,NA
Valerie V,Jun 2020,5.0 of 5 bubbles,A BIG shoutout!,"Hi, I would like to give a Big shoutout to kuya Herbert Delos Santos for providing the best service! Kudos to you kuya! And also for this hotel, it’s very relaxing to stay in a very accommodating hotel with great staffs too! People are so nice and provides all the necessities you may need. Staying in this type of hotel where you could really relax yourself after work with great ambience. Would surely comeback and would surely recommend this to my friends😉",June 2020,NA
villacespauly,Jun 2020,2.0 of 5 bubbles,Seda ECQ Experience,The place was relaxing it smells good like a spa. But the pool are has a lot of mosquito like crazy mosquito. The guards and staffs are friendly and cute naman. What I don't like was the cable TV hving no signals at times and the wi-fi connection pretty slow and sometime disconnects from my device,April 2020,NA
johnrpepito,Jun 2020,5.0 of 5 bubbles,Hotel review,"Excellent I would surely go back if given the opportunity the hotel has a very good advantage in terms of location, with very hospitable personnels, very neat and clean and the service was good overall experience was excellent.",May 2020,NA
formente,Jun 2020,4.0 of 5 bubbles,Stay at Seda,Great experience except for the breakfast meals served. The personnel present during my stay were great. Everything is pleasant. The lobby is superb. Rooms are great. TV is excellent. Receptionist are friendly and very responsive to requests.,May 2020,NA
pausebreakescape,Jun 2020,4.0 of 5 bubbles,Seda Ayala,I had a great time. It didn't feel like Covid was an issue. Cleanliness was of utmist importance. Staff were all friendly and very helpful.They took the necessary health and safety precautions seriously.,April 2020,NA
kennethborneo,Jun 2020,5.0 of 5 bubbles,Seda Ayala Review,"Been staying in this hotel for 2 months and 10 days during the entire ECQ in cebu city. So happy for the service they provide. Staffs are friendly, accommodating and approachable. Thank you Seda Ayala for this. Kudos! 💗",March 2020,NA
Ian Michael C,May 2020,5.0 of 5 bubbles,Best place to be stranded during the Pandemic,"Stayed at Room 906 for over a month. During the lockdown we stayed at Seda Hotel, the service alone was exceptional, but efforts of the hotel to insure our safety and security is above and beyond. Upon entering the lobby social distancing was mandated  by bell persons and security staffs, body temperature and identification data will be checked upon entering and leaving the hotel which makes us feel very safe. They also spray disinfectant at the entrance and automated sanitizer spray is available at the hotel premises.  Rotational body temperature check was done politely by the hotel nurses and the Front desk did a good job with updating us with some important notifications of the hotel.  From the bottom of my heart, I would like to thank the hotel housekeeping staffs KELLY, JUSTIN and GRACE T for  addressing our needs and for keeping our room clean and tidy, kudos to these folks 🙏",May 2020,NA
ericgallegosrn32,May 2020,5.0 of 5 bubbles,Fun and Romantic Experience,It was a great experience staying in Seda staff are friendly and accomodating. Maybe its becuase of the pandemic where in breakfast food are always egg that is only my slight comment.Over all if I will rate them I will give a score of 10 over 10,May 2020,NA
taboadamariejoy20,Apr 2020,5.0 of 5 bubbles,Good job!,"Good Accomodation , Friendly staffs, Clean and they clean 3 times a week which is very nice, comfy and big beds so you can twist and turn whatever sleeping position you prefer, they do accomodate you in a nice way and give service that they think can add the comfort and good experience during your stay",March 2020,NA
