Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
James B,Sep 2016,3.0 of 5 bubbles,Not a bad inter-city option,Lovely hotel with a decent location near all city center attractions. We took taxis everywhere but driving your own car wouldn't be a challenge for parking. Staff was friendly but weren't very accommodating to requests for changes in reservations. Roof top pool was cool and there's a great view of the city and mountains. The room was decent and mostly clean. The bathroom was too dimly lit for grooming. I'd stay here again with the right promo price.,May 2016,NA
edgarL3800,Sep 2016,5.0 of 5 bubbles,Review 9/10/2016,Lots of staff to help needs of guest. So service is excellent. Breakfast buffet is great  variety everyday. Place is clean. I experienced slow or internet timeout. More treadmill at exercise room. That should be the areas they need to improve. I stayed for 5 days.,September 2016,NA
sethbugs,Sep 2016,4.0 of 5 bubbles,"Clean, Friendly staff and sumptuous breakfast, Convenient location. All in one!",We stayed there for 3 days and 4 nights. Everyday we look forward for our sumptuous free breakfast on a buffet.. The staff are all friendly and are always ready to answer queries on how to go around Cebu. The hotel's location is very convenient since it is centrally located and near the tourist spots. And most of all the hotel is well maintained and very clean. They also have an outdoor pool and a bar at the rooftop where you can relax after a tiring day's stroll. Worth coming back to this hotel. :-),June 2016,NA
marmotte16,Sep 2016,4.0 of 5 bubbles,Excellent,"I had to go to Cebu at very short notice under fairly stressful circumstances. I did not have to worry about my accommodation as this place was clean, well equipped, central and with excellent service and friendly professional staff. I would happily stay there again. The traffic is noisy but ok for short city stay and they do provide ear plugs to supplement the double glazing! I particularly enjoyed a sneaky couple hours on the roof. Had one excellent main course via room service and another in the restaurant which wasn't so good and rather slow. All in all very happy.Read more",September 2016,NA
RonHolst,Sep 2016,5.0 of 5 bubbles,Long weekend for mom and dad,We enjoyed everything about our first stay here. Poolside service was great....hot showers at all times of the day..... reasoable pricing and super fast internet...very important!    One suggestion would be to ensure the breakfast buffet is fully setup for early risers.....we tried various timing for breakfast over our stay and found there is a very small sweet spot between when the food items are all present and when the guests consume it all.      Overall a great stay and a place we look forward to returning.,August 2016,NA
Arkhie jack P,Sep 2016,5.0 of 5 bubbles,"""One of my fave hotel so far.. .""","This is my 2nd time to stay here at lex, and they still maintain to provide excellent service. Great staff! They were very nice and accommodating. Room is very clean,pleasant and comfy! Amazing infinity pool :) Highly recommendable! will definitely be coming back👍🏼👍🏼",September 2016,NA
GarconFille,Aug 2016,5.0 of 5 bubbles,Cool pool !,"Our stay in this hotel was very pleasant, thanks to the friendliest staff you can imagine, a really comfortable room and a great swimming pool with nice views. The breakfast was fantastic, with a lot of options both savoury and sweet.",August 2016,NA
Cymruchris,Aug 2016,4.0 of 5 bubbles,"Well specified hotel, although location not so convenient","The hotel had a friendly welcome, and although stated in the t+c, I never like to have to pay additional deposits after fully paying for the room. I don't use a credit card, so they could only offer me a cash deposit option. The room was a delux with bath - which was a good size. The furnishings were good. I remember there being a mention of memory foam mattresses - when in fact, it's just a memory foam top attached to the regular mattress, which was ok, but it didn't lie quite flat. The pillows were like rocks, so I didn't find those comfortable. The bath was nice, and the hot water availability was good. The shower had two heads, a rainfall and a hand held. the rainfall could have done with some descaling, as it wasn't letting the water fall like rain fall, the little rubber nozzles were blocked up. The hand held section had a holder that wasn't able to tighten, which meant that the shower head remained at the bottom of the pole it was attached to, and couldn't be fixed at a higher level. This is ok if you're one of snow white's dwarves, but for most of us it's an inconvenience. So the shower was just ok. The mini bar wasn't very cold, but set to maximum. The air-con worked well. The swimming pool on the roof terrace was also a nice place for relaxation. Check-out was slow. I understand that the room has to be checked before departure - to make sure I haven't run off with the TV or the contents of the mini-bar - but it did take a long time.",June 2016,NA
James B,Sep 2016,3.0 of 5 bubbles,Not a bad inter-city option,Lovely hotel with a decent location near all city center attractions. We took taxis everywhere but driving your own car wouldn't be a challenge for parking. Staff was friendly but weren't very accommodating to requests for changes in reservations. Roof top pool was cool and there's a great view of the city and mountains. The room was decent and mostly clean. The bathroom was too dimly lit for grooming. I'd stay here again with the right promo price.,May 2016,NA
edgarL3800,Sep 2016,5.0 of 5 bubbles,Review 9/10/2016,Lots of staff to help needs of guest. So service is excellent. Breakfast buffet is great  variety everyday. Place is clean. I experienced slow or internet timeout. More treadmill at exercise room. That should be the areas they need to improve. I stayed for 5 days.,September 2016,NA
sethbugs,Sep 2016,4.0 of 5 bubbles,"Clean, Friendly staff and sumptuous breakfast, Convenient location. All in one!",We stayed there for 3 days and 4 nights. Everyday we look forward for our sumptuous free breakfast on a buffet.. The staff are all friendly and are always ready to answer queries on how to go around Cebu. The hotel's location is very convenient since it is centrally located and near the tourist spots. And most of all the hotel is well maintained and very clean. They also have an outdoor pool and a bar at the rooftop where you can relax after a tiring day's stroll. Worth coming back to this hotel. :-),June 2016,NA
marmotte16,Sep 2016,4.0 of 5 bubbles,Excellent,"I had to go to Cebu at very short notice under fairly stressful circumstances. I did not have to worry about my accommodation as this place was clean, well equipped, central and with excellent service and friendly professional staff. I would happily stay there again. The traffic is noisy but ok for short city stay and they do provide ear plugs to supplement the double glazing! I particularly enjoyed a sneaky couple hours on the roof. Had one excellent main course via room service and another in the restaurant which wasn't so good and rather slow. All in all very happy.Read more",September 2016,NA
RonHolst,Sep 2016,5.0 of 5 bubbles,Long weekend for mom and dad,We enjoyed everything about our first stay here. Poolside service was great....hot showers at all times of the day..... reasoable pricing and super fast internet...very important!    One suggestion would be to ensure the breakfast buffet is fully setup for early risers.....we tried various timing for breakfast over our stay and found there is a very small sweet spot between when the food items are all present and when the guests consume it all.      Overall a great stay and a place we look forward to returning.,August 2016,NA
Arkhie jack P,Sep 2016,5.0 of 5 bubbles,"""One of my fave hotel so far.. .""","This is my 2nd time to stay here at lex, and they still maintain to provide excellent service. Great staff! They were very nice and accommodating. Room is very clean,pleasant and comfy! Amazing infinity pool :) Highly recommendable! will definitely be coming back👍🏼👍🏼",September 2016,NA
GarconFille,Aug 2016,5.0 of 5 bubbles,Cool pool !,"Our stay in this hotel was very pleasant, thanks to the friendliest staff you can imagine, a really comfortable room and a great swimming pool with nice views. The breakfast was fantastic, with a lot of options both savoury and sweet.",August 2016,NA
Cymruchris,Aug 2016,4.0 of 5 bubbles,"Well specified hotel, although location not so convenient","The hotel had a friendly welcome, and although stated in the t+c, I never like to have to pay additional deposits after fully paying for the room. I don't use a credit card, so they could only offer me a cash deposit option. The room was a delux with bath - which was a good size. The furnishings were good. I remember there being a mention of memory foam mattresses - when in fact, it's just a memory foam top attached to the regular mattress, which was ok, but it didn't lie quite flat. The pillows were like rocks, so I didn't find those comfortable. The bath was nice, and the hot water availability was good. The shower had two heads, a rainfall and a hand held. the rainfall could have done with some descaling, as it wasn't letting the water fall like rain fall, the little rubber nozzles were blocked up. The hand held section had a holder that wasn't able to tighten, which meant that the shower head remained at the bottom of the pole it was attached to, and couldn't be fixed at a higher level. This is ok if you're one of snow white's dwarves, but for most of us it's an inconvenience. So the shower was just ok. The mini bar wasn't very cold, but set to maximum. The air-con worked well. The swimming pool on the roof terrace was also a nice place for relaxation. Check-out was slow. I understand that the room has to be checked before departure - to make sure I haven't run off with the TV or the contents of the mini-bar - but it did take a long time.",June 2016,NA
Lyn L,Mar 2016,4.0 of 5 bubbles,Luxurious,"We stayed our first part of our holiday here and it was great... Staff are friendly, restaurant's food is good, it's a nice clean hotel, they have a swimming pool with a view to the city on the top level. Dislikes... Plenty! Very expensive we stayed for10 days and it cost us 30, 005. 00 pesos, that is about $900. AUD Very expensive travelling by a taxi to SM or to the central area, although it's closer to Ayala shopping center and Taoist Temple.Read more",February 2016,NA
Moha29,Mar 2016,5.0 of 5 bubbles,Perfect !,"i have stayed 2 night in Cebu . I came with my wife  for our 1st anniversary. the only word to descibe this hotel is PERFECT. the stuff are friendly. the room and furniture are perfect. the bathroom is amazing. the breakfast has many choices. and the best thing about this hotel is the area around it , there many shops , resturants , bars and spa . you will never get bored . so my advise for any one will come to visit cebu is just stay at this hotel .",February 2016,NA
Sam S,Mar 2016,5.0 of 5 bubbles,Fantastic value hotel,"A peaceful haven within the hustle and bustle of this crazy city! Great value for money, with generous well equipped rooms. The breakfast is excellent. The roof top pool and bar area is fantastic, especially for a swim and beer after dark with great views across the city. Highly recommended for a stop over in Cebu!",March 2016,NA
Jimbo,Mar 2016,5.0 of 5 bubbles,"Great value, superb rooms and customer service!","First of all, please do not pay any attention to Macalaneyfrom Bahrain review talking about Western men and Asian woman. So when did he decide who can be with who as I never saw any of that. Anyways, this hotel is in a perfect location, great value at $55 a night with superb customer service. They take care of you in every aspect, from hailing a taxi, room service, late checkout and excellent breakfast. Ervin in the lobby was a great help and for 900 pesos drove me to Mactan Island for scuba diving and ensured I was taken care. Lorenzo at the front desk was a great help as well. I agree the breakfast in the lobby was weird but kind of added to the uniqueness of the hotel. If anything, shows the popularity of the Lex to all travelers. The pool on the top was very nice with great views of Cebu and the surrounding areas.   When taking taxis, ensure you tell the taxi driver, THE LEX not Best Western. I will be back for sure on my next visit to Cebu.",March 2016,NA
Ariem L,Mar 2016,5.0 of 5 bubbles,Excellent Roof top pool,"This hotel has a fantastic hidden surprise, the roof top spa with fantastic view over the city and hills of West Cebu city. Staff is very friendly and breakfast facilities are perfect. Right around the hotel there are restaurants and bakery stores. A great place for your weekend trip to Cebu. Highly advised.",September 2015,NA
oddyball,Feb 2016,5.0 of 5 bubbles,What a magnificent surprise!,"I'll be honest I wasn't looking forward to staying in Cebu after a few days over on Bohol however we needed to catch a flight from the airport to el nido so we booked into this on the strength of.it's Best Western ties. On arrival I had my breath taken away Everything was like a 5* hotel except the price we payed. Attentive staff, a cool welcome complimentary drink, and bags taken to our room. A great nights sleep and then breakfast was the best I had during our stay in the phillipines with a huge selection to pick from. The front door man helped us get taxis to.the local tempai temple and later to the airport.Very pleased with our stay don't hesitate and book now if staying in Cebu City!",February 2016,NA
Lazyism,Feb 2016,4.0 of 5 bubbles,Infinity pool in Cebu city..,"Given the good reviews, we decided to book this hotel for our stay, and it didn't disappoint us. The hotel is not near the shopping centres, but they offer free shuttle bus (only twice a day). In the neighbourhood, there are restaurants (Zubuchon), coffee shops, banks and convenience stores. It's actually quiet near Cebu Provincial Capitol, and about 20 min walk to Larsian bbq. The check-in  -out went smoothly, and the room was big and clean. The infinity pool is centrally located on the top deck. If it was built near the edge of the roof, it would have given a better feeling.The taxi drivers know this hotel as Lex hotel. They were confused when we said the full name lol.",February 2016,NA
Lyn L,Mar 2016,4.0 of 5 bubbles,Luxurious,"We stayed our first part of our holiday here and it was great... Staff are friendly, restaurant's food is good, it's a nice clean hotel, they have a swimming pool with a view to the city on the top level. Dislikes... Plenty! Very expensive we stayed for10 days and it cost us 30, 005. 00 pesos, that is about $900. AUD Very expensive travelling by a taxi to SM or to the central area, although it's closer to Ayala shopping center and Taoist Temple.Read more",February 2016,NA
Moha29,Mar 2016,5.0 of 5 bubbles,Perfect !,"i have stayed 2 night in Cebu . I came with my wife  for our 1st anniversary. the only word to descibe this hotel is PERFECT. the stuff are friendly. the room and furniture are perfect. the bathroom is amazing. the breakfast has many choices. and the best thing about this hotel is the area around it , there many shops , resturants , bars and spa . you will never get bored . so my advise for any one will come to visit cebu is just stay at this hotel .",February 2016,NA
Sam S,Mar 2016,5.0 of 5 bubbles,Fantastic value hotel,"A peaceful haven within the hustle and bustle of this crazy city! Great value for money, with generous well equipped rooms. The breakfast is excellent. The roof top pool and bar area is fantastic, especially for a swim and beer after dark with great views across the city. Highly recommended for a stop over in Cebu!",March 2016,NA
Jimbo,Mar 2016,5.0 of 5 bubbles,"Great value, superb rooms and customer service!","First of all, please do not pay any attention to Macalaneyfrom Bahrain review talking about Western men and Asian woman. So when did he decide who can be with who as I never saw any of that. Anyways, this hotel is in a perfect location, great value at $55 a night with superb customer service. They take care of you in every aspect, from hailing a taxi, room service, late checkout and excellent breakfast. Ervin in the lobby was a great help and for 900 pesos drove me to Mactan Island for scuba diving and ensured I was taken care. Lorenzo at the front desk was a great help as well. I agree the breakfast in the lobby was weird but kind of added to the uniqueness of the hotel. If anything, shows the popularity of the Lex to all travelers. The pool on the top was very nice with great views of Cebu and the surrounding areas.   When taking taxis, ensure you tell the taxi driver, THE LEX not Best Western. I will be back for sure on my next visit to Cebu.",March 2016,NA
Ariem L,Mar 2016,5.0 of 5 bubbles,Excellent Roof top pool,"This hotel has a fantastic hidden surprise, the roof top spa with fantastic view over the city and hills of West Cebu city. Staff is very friendly and breakfast facilities are perfect. Right around the hotel there are restaurants and bakery stores. A great place for your weekend trip to Cebu. Highly advised.",September 2015,NA
oddyball,Feb 2016,5.0 of 5 bubbles,What a magnificent surprise!,"I'll be honest I wasn't looking forward to staying in Cebu after a few days over on Bohol however we needed to catch a flight from the airport to el nido so we booked into this on the strength of.it's Best Western ties. On arrival I had my breath taken away Everything was like a 5* hotel except the price we payed. Attentive staff, a cool welcome complimentary drink, and bags taken to our room. A great nights sleep and then breakfast was the best I had during our stay in the phillipines with a huge selection to pick from. The front door man helped us get taxis to.the local tempai temple and later to the airport.Very pleased with our stay don't hesitate and book now if staying in Cebu City!",February 2016,NA
Lazyism,Feb 2016,4.0 of 5 bubbles,Infinity pool in Cebu city..,"Given the good reviews, we decided to book this hotel for our stay, and it didn't disappoint us. The hotel is not near the shopping centres, but they offer free shuttle bus (only twice a day). In the neighbourhood, there are restaurants (Zubuchon), coffee shops, banks and convenience stores. It's actually quiet near Cebu Provincial Capitol, and about 20 min walk to Larsian bbq. The check-in  -out went smoothly, and the room was big and clean. The infinity pool is centrally located on the top deck. If it was built near the edge of the roof, it would have given a better feeling.The taxi drivers know this hotel as Lex hotel. They were confused when we said the full name lol.",February 2016,NA
Lyn L,Mar 2016,4.0 of 5 bubbles,Luxurious,"We stayed our first part of our holiday here and it was great... Staff are friendly, restaurant's food is good, it's a nice clean hotel, they have a swimming pool with a view to the city on the top level. Dislikes... Plenty! Very expensive we stayed for10 days and it cost us 30, 005. 00 pesos, that is about $900. AUD Very expensive travelling by a taxi to SM or to the central area, although it's closer to Ayala shopping center and Taoist Temple.Read more",February 2016,NA
Moha29,Mar 2016,5.0 of 5 bubbles,Perfect !,"i have stayed 2 night in Cebu . I came with my wife  for our 1st anniversary. the only word to descibe this hotel is PERFECT. the stuff are friendly. the room and furniture are perfect. the bathroom is amazing. the breakfast has many choices. and the best thing about this hotel is the area around it , there many shops , resturants , bars and spa . you will never get bored . so my advise for any one will come to visit cebu is just stay at this hotel .",February 2016,NA
Sam S,Mar 2016,5.0 of 5 bubbles,Fantastic value hotel,"A peaceful haven within the hustle and bustle of this crazy city! Great value for money, with generous well equipped rooms. The breakfast is excellent. The roof top pool and bar area is fantastic, especially for a swim and beer after dark with great views across the city. Highly recommended for a stop over in Cebu!",March 2016,NA
Jimbo,Mar 2016,5.0 of 5 bubbles,"Great value, superb rooms and customer service!","First of all, please do not pay any attention to Macalaneyfrom Bahrain review talking about Western men and Asian woman. So when did he decide who can be with who as I never saw any of that. Anyways, this hotel is in a perfect location, great value at $55 a night with superb customer service. They take care of you in every aspect, from hailing a taxi, room service, late checkout and excellent breakfast. Ervin in the lobby was a great help and for 900 pesos drove me to Mactan Island for scuba diving and ensured I was taken care. Lorenzo at the front desk was a great help as well. I agree the breakfast in the lobby was weird but kind of added to the uniqueness of the hotel. If anything, shows the popularity of the Lex to all travelers. The pool on the top was very nice with great views of Cebu and the surrounding areas.   When taking taxis, ensure you tell the taxi driver, THE LEX not Best Western. I will be back for sure on my next visit to Cebu.",March 2016,NA
Ariem L,Mar 2016,5.0 of 5 bubbles,Excellent Roof top pool,"This hotel has a fantastic hidden surprise, the roof top spa with fantastic view over the city and hills of West Cebu city. Staff is very friendly and breakfast facilities are perfect. Right around the hotel there are restaurants and bakery stores. A great place for your weekend trip to Cebu. Highly advised.",September 2015,NA
oddyball,Feb 2016,5.0 of 5 bubbles,What a magnificent surprise!,"I'll be honest I wasn't looking forward to staying in Cebu after a few days over on Bohol however we needed to catch a flight from the airport to el nido so we booked into this on the strength of.it's Best Western ties. On arrival I had my breath taken away Everything was like a 5* hotel except the price we payed. Attentive staff, a cool welcome complimentary drink, and bags taken to our room. A great nights sleep and then breakfast was the best I had during our stay in the phillipines with a huge selection to pick from. The front door man helped us get taxis to.the local tempai temple and later to the airport.Very pleased with our stay don't hesitate and book now if staying in Cebu City!",February 2016,NA
Lazyism,Feb 2016,4.0 of 5 bubbles,Infinity pool in Cebu city..,"Given the good reviews, we decided to book this hotel for our stay, and it didn't disappoint us. The hotel is not near the shopping centres, but they offer free shuttle bus (only twice a day). In the neighbourhood, there are restaurants (Zubuchon), coffee shops, banks and convenience stores. It's actually quiet near Cebu Provincial Capitol, and about 20 min walk to Larsian bbq. The check-in  -out went smoothly, and the room was big and clean. The infinity pool is centrally located on the top deck. If it was built near the edge of the roof, it would have given a better feeling.The taxi drivers know this hotel as Lex hotel. They were confused when we said the full name lol.",February 2016,NA
Lyn L,Mar 2016,4.0 of 5 bubbles,Luxurious,"We stayed our first part of our holiday here and it was great... Staff are friendly, restaurant's food is good, it's a nice clean hotel, they have a swimming pool with a view to the city on the top level. Dislikes... Plenty! Very expensive we stayed for10 days and it cost us 30, 005. 00 pesos, that is about $900. AUD Very expensive travelling by a taxi to SM or to the central area, although it's closer to Ayala shopping center and Taoist Temple.Read more",February 2016,NA
Moha29,Mar 2016,5.0 of 5 bubbles,Perfect !,"i have stayed 2 night in Cebu . I came with my wife  for our 1st anniversary. the only word to descibe this hotel is PERFECT. the stuff are friendly. the room and furniture are perfect. the bathroom is amazing. the breakfast has many choices. and the best thing about this hotel is the area around it , there many shops , resturants , bars and spa . you will never get bored . so my advise for any one will come to visit cebu is just stay at this hotel .",February 2016,NA
Sam S,Mar 2016,5.0 of 5 bubbles,Fantastic value hotel,"A peaceful haven within the hustle and bustle of this crazy city! Great value for money, with generous well equipped rooms. The breakfast is excellent. The roof top pool and bar area is fantastic, especially for a swim and beer after dark with great views across the city. Highly recommended for a stop over in Cebu!",March 2016,NA
Jimbo,Mar 2016,5.0 of 5 bubbles,"Great value, superb rooms and customer service!","First of all, please do not pay any attention to Macalaneyfrom Bahrain review talking about Western men and Asian woman. So when did he decide who can be with who as I never saw any of that. Anyways, this hotel is in a perfect location, great value at $55 a night with superb customer service. They take care of you in every aspect, from hailing a taxi, room service, late checkout and excellent breakfast. Ervin in the lobby was a great help and for 900 pesos drove me to Mactan Island for scuba diving and ensured I was taken care. Lorenzo at the front desk was a great help as well. I agree the breakfast in the lobby was weird but kind of added to the uniqueness of the hotel. If anything, shows the popularity of the Lex to all travelers. The pool on the top was very nice with great views of Cebu and the surrounding areas.   When taking taxis, ensure you tell the taxi driver, THE LEX not Best Western. I will be back for sure on my next visit to Cebu.",March 2016,NA
Ariem L,Mar 2016,5.0 of 5 bubbles,Excellent Roof top pool,"This hotel has a fantastic hidden surprise, the roof top spa with fantastic view over the city and hills of West Cebu city. Staff is very friendly and breakfast facilities are perfect. Right around the hotel there are restaurants and bakery stores. A great place for your weekend trip to Cebu. Highly advised.",September 2015,NA
oddyball,Feb 2016,5.0 of 5 bubbles,What a magnificent surprise!,"I'll be honest I wasn't looking forward to staying in Cebu after a few days over on Bohol however we needed to catch a flight from the airport to el nido so we booked into this on the strength of.it's Best Western ties. On arrival I had my breath taken away Everything was like a 5* hotel except the price we payed. Attentive staff, a cool welcome complimentary drink, and bags taken to our room. A great nights sleep and then breakfast was the best I had during our stay in the phillipines with a huge selection to pick from. The front door man helped us get taxis to.the local tempai temple and later to the airport.Very pleased with our stay don't hesitate and book now if staying in Cebu City!",February 2016,NA
Lazyism,Feb 2016,4.0 of 5 bubbles,Infinity pool in Cebu city..,"Given the good reviews, we decided to book this hotel for our stay, and it didn't disappoint us. The hotel is not near the shopping centres, but they offer free shuttle bus (only twice a day). In the neighbourhood, there are restaurants (Zubuchon), coffee shops, banks and convenience stores. It's actually quiet near Cebu Provincial Capitol, and about 20 min walk to Larsian bbq. The check-in  -out went smoothly, and the room was big and clean. The infinity pool is centrally located on the top deck. If it was built near the edge of the roof, it would have given a better feeling.The taxi drivers know this hotel as Lex hotel. They were confused when we said the full name lol.",February 2016,NA
Lyn L,Mar 2016,4.0 of 5 bubbles,Luxurious,"We stayed our first part of our holiday here and it was great... Staff are friendly, restaurant's food is good, it's a nice clean hotel, they have a swimming pool with a view to the city on the top level. Dislikes... Plenty! Very expensive we stayed for10 days and it cost us 30, 005. 00 pesos, that is about $900. AUD Very expensive travelling by a taxi to SM or to the central area, although it's closer to Ayala shopping center and Taoist Temple.Read more",February 2016,NA
Moha29,Mar 2016,5.0 of 5 bubbles,Perfect !,"i have stayed 2 night in Cebu . I came with my wife  for our 1st anniversary. the only word to descibe this hotel is PERFECT. the stuff are friendly. the room and furniture are perfect. the bathroom is amazing. the breakfast has many choices. and the best thing about this hotel is the area around it , there many shops , resturants , bars and spa . you will never get bored . so my advise for any one will come to visit cebu is just stay at this hotel .",February 2016,NA
Sam S,Mar 2016,5.0 of 5 bubbles,Fantastic value hotel,"A peaceful haven within the hustle and bustle of this crazy city! Great value for money, with generous well equipped rooms. The breakfast is excellent. The roof top pool and bar area is fantastic, especially for a swim and beer after dark with great views across the city. Highly recommended for a stop over in Cebu!",March 2016,NA
Jimbo,Mar 2016,5.0 of 5 bubbles,"Great value, superb rooms and customer service!","First of all, please do not pay any attention to Macalaneyfrom Bahrain review talking about Western men and Asian woman. So when did he decide who can be with who as I never saw any of that. Anyways, this hotel is in a perfect location, great value at $55 a night with superb customer service. They take care of you in every aspect, from hailing a taxi, room service, late checkout and excellent breakfast. Ervin in the lobby was a great help and for 900 pesos drove me to Mactan Island for scuba diving and ensured I was taken care. Lorenzo at the front desk was a great help as well. I agree the breakfast in the lobby was weird but kind of added to the uniqueness of the hotel. If anything, shows the popularity of the Lex to all travelers. The pool on the top was very nice with great views of Cebu and the surrounding areas.   When taking taxis, ensure you tell the taxi driver, THE LEX not Best Western. I will be back for sure on my next visit to Cebu.",March 2016,NA
Ariem L,Mar 2016,5.0 of 5 bubbles,Excellent Roof top pool,"This hotel has a fantastic hidden surprise, the roof top spa with fantastic view over the city and hills of West Cebu city. Staff is very friendly and breakfast facilities are perfect. Right around the hotel there are restaurants and bakery stores. A great place for your weekend trip to Cebu. Highly advised.",September 2015,NA
oddyball,Feb 2016,5.0 of 5 bubbles,What a magnificent surprise!,"I'll be honest I wasn't looking forward to staying in Cebu after a few days over on Bohol however we needed to catch a flight from the airport to el nido so we booked into this on the strength of.it's Best Western ties. On arrival I had my breath taken away Everything was like a 5* hotel except the price we payed. Attentive staff, a cool welcome complimentary drink, and bags taken to our room. A great nights sleep and then breakfast was the best I had during our stay in the phillipines with a huge selection to pick from. The front door man helped us get taxis to.the local tempai temple and later to the airport.Very pleased with our stay don't hesitate and book now if staying in Cebu City!",February 2016,NA
Lazyism,Feb 2016,4.0 of 5 bubbles,Infinity pool in Cebu city..,"Given the good reviews, we decided to book this hotel for our stay, and it didn't disappoint us. The hotel is not near the shopping centres, but they offer free shuttle bus (only twice a day). In the neighbourhood, there are restaurants (Zubuchon), coffee shops, banks and convenience stores. It's actually quiet near Cebu Provincial Capitol, and about 20 min walk to Larsian bbq. The check-in  -out went smoothly, and the room was big and clean. The infinity pool is centrally located on the top deck. If it was built near the edge of the roof, it would have given a better feeling.The taxi drivers know this hotel as Lex hotel. They were confused when we said the full name lol.",February 2016,NA
Lyn L,Mar 2016,4.0 of 5 bubbles,Luxurious,"We stayed our first part of our holiday here and it was great... Staff are friendly, restaurant's food is good, it's a nice clean hotel, they have a swimming pool with a view to the city on the top level. Dislikes... Plenty! Very expensive we stayed for10 days and it cost us 30, 005. 00 pesos, that is about $900. AUD Very expensive travelling by a taxi to SM or to the central area, although it's closer to Ayala shopping center and Taoist Temple.Read more",February 2016,NA
Moha29,Mar 2016,5.0 of 5 bubbles,Perfect !,"i have stayed 2 night in Cebu . I came with my wife  for our 1st anniversary. the only word to descibe this hotel is PERFECT. the stuff are friendly. the room and furniture are perfect. the bathroom is amazing. the breakfast has many choices. and the best thing about this hotel is the area around it , there many shops , resturants , bars and spa . you will never get bored . so my advise for any one will come to visit cebu is just stay at this hotel .",February 2016,NA
Sam S,Mar 2016,5.0 of 5 bubbles,Fantastic value hotel,"A peaceful haven within the hustle and bustle of this crazy city! Great value for money, with generous well equipped rooms. The breakfast is excellent. The roof top pool and bar area is fantastic, especially for a swim and beer after dark with great views across the city. Highly recommended for a stop over in Cebu!",March 2016,NA
Jimbo,Mar 2016,5.0 of 5 bubbles,"Great value, superb rooms and customer service!","First of all, please do not pay any attention to Macalaneyfrom Bahrain review talking about Western men and Asian woman. So when did he decide who can be with who as I never saw any of that. Anyways, this hotel is in a perfect location, great value at $55 a night with superb customer service. They take care of you in every aspect, from hailing a taxi, room service, late checkout and excellent breakfast. Ervin in the lobby was a great help and for 900 pesos drove me to Mactan Island for scuba diving and ensured I was taken care. Lorenzo at the front desk was a great help as well. I agree the breakfast in the lobby was weird but kind of added to the uniqueness of the hotel. If anything, shows the popularity of the Lex to all travelers. The pool on the top was very nice with great views of Cebu and the surrounding areas.   When taking taxis, ensure you tell the taxi driver, THE LEX not Best Western. I will be back for sure on my next visit to Cebu.",March 2016,NA
Ariem L,Mar 2016,5.0 of 5 bubbles,Excellent Roof top pool,"This hotel has a fantastic hidden surprise, the roof top spa with fantastic view over the city and hills of West Cebu city. Staff is very friendly and breakfast facilities are perfect. Right around the hotel there are restaurants and bakery stores. A great place for your weekend trip to Cebu. Highly advised.",September 2015,NA
oddyball,Feb 2016,5.0 of 5 bubbles,What a magnificent surprise!,"I'll be honest I wasn't looking forward to staying in Cebu after a few days over on Bohol however we needed to catch a flight from the airport to el nido so we booked into this on the strength of.it's Best Western ties. On arrival I had my breath taken away Everything was like a 5* hotel except the price we payed. Attentive staff, a cool welcome complimentary drink, and bags taken to our room. A great nights sleep and then breakfast was the best I had during our stay in the phillipines with a huge selection to pick from. The front door man helped us get taxis to.the local tempai temple and later to the airport.Very pleased with our stay don't hesitate and book now if staying in Cebu City!",February 2016,NA
Lazyism,Feb 2016,4.0 of 5 bubbles,Infinity pool in Cebu city..,"Given the good reviews, we decided to book this hotel for our stay, and it didn't disappoint us. The hotel is not near the shopping centres, but they offer free shuttle bus (only twice a day). In the neighbourhood, there are restaurants (Zubuchon), coffee shops, banks and convenience stores. It's actually quiet near Cebu Provincial Capitol, and about 20 min walk to Larsian bbq. The check-in  -out went smoothly, and the room was big and clean. The infinity pool is centrally located on the top deck. If it was built near the edge of the roof, it would have given a better feeling.The taxi drivers know this hotel as Lex hotel. They were confused when we said the full name lol.",February 2016,NA
Lyn L,Mar 2016,4.0 of 5 bubbles,Luxurious,"We stayed our first part of our holiday here and it was great... Staff are friendly, restaurant's food is good, it's a nice clean hotel, they have a swimming pool with a view to the city on the top level. Dislikes... Plenty! Very expensive we stayed for10 days and it cost us 30, 005. 00 pesos, that is about $900. AUD Very expensive travelling by a taxi to SM or to the central area, although it's closer to Ayala shopping center and Taoist Temple.Read more",February 2016,NA
Moha29,Mar 2016,5.0 of 5 bubbles,Perfect !,"i have stayed 2 night in Cebu . I came with my wife  for our 1st anniversary. the only word to descibe this hotel is PERFECT. the stuff are friendly. the room and furniture are perfect. the bathroom is amazing. the breakfast has many choices. and the best thing about this hotel is the area around it , there many shops , resturants , bars and spa . you will never get bored . so my advise for any one will come to visit cebu is just stay at this hotel .",February 2016,NA
Sam S,Mar 2016,5.0 of 5 bubbles,Fantastic value hotel,"A peaceful haven within the hustle and bustle of this crazy city! Great value for money, with generous well equipped rooms. The breakfast is excellent. The roof top pool and bar area is fantastic, especially for a swim and beer after dark with great views across the city. Highly recommended for a stop over in Cebu!",March 2016,NA
