Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
665nhk,Oct 2017,4.0 of 5 bubbles,Value for money,"Price for the room is reasonable. Facility and service is commendable. However, room is quite cold even though air-conditioning is switched off. Maybe coming from a tropical country (Malaysia) I find that it's a little too cold for me",October 2017,NA
Helenback39,Oct 2017,5.0 of 5 bubbles,Excellent,Great location and hotel. I would go back here anytime I am in Cebu as you definitely feel like a star in there. The breakfast is amazing and facilities are really good. Short walk to Ayala mall and for good coffee!,October 2017,NA
779annaeld,Oct 2017,4.0 of 5 bubbles,Noisy at 6th floor near room 632. Not recommended.,"It was so noisy around 2am until 5am, I think. There were very loud voices of some girls and guys near my room (Laughing, I don't know where it came from. Maybe because the CASINO is on that floor?). The staff at the reception area said the room was upgraded from twin sharing to King size bed. Yup, the room was nice but the noises are quite disturbing. I was just too tired to call. And I experienced that for two nights. I also heard some staffs talking outside (walkway?) around 5 in the morning which is also some kind of disturbing.",October 2017,NA
Mary Anne,Oct 2017,5.0 of 5 bubbles,Relaxing days,"When your travelling you really tend to visit all places that you can in a very limited time.  We stayed 5 days in cebu, and our last 2 nights were spent in this hotel. Away from the traffic, we enjoyed the food (UNO restaurant) the amenities and most specially our room. We felt so relaxed/recharged as we return to manila.",October 2017,NA
851shirleyv,Oct 2017,4.0 of 5 bubbles,Excellent stay,"During our stay the service was excellent, hotel staff were very accommodating and very convenient for us because the convention that we have attended was situated at the hotel itself, the food was ok and I hope I can come back and stay with you again.",October 2017,NA
katrina g,Oct 2017,3.0 of 5 bubbles,Left Behind,"When it comes to food, we tried both the plated and buffet on different dates. I concluded that people who prefer plated meals have limited choices (choices are menu A or B only). Food didn't tastes luscious too. As to its facilities, they are also quite left behind. Plus imagine the hassle caused by broken shower in our bathroom. They should have had at least maintenance activities as often as applicable.",October 2017,NA
Patrick Wee,Oct 2017,2.0 of 5 bubbles,Family Trip,"Bad time management as they usually ask their guest to wait 1-2 hours after check-in time.  and of course they'll ask you to leave at the exact time for check-out , and they never even once make an apology for the delay, their reason was that the cleaning crew couldn't catch up with the demand which for me hotel management should have anticipated for the high volume of guest.",October 2017,NA
jeanalu,Oct 2017,3.0 of 5 bubbles,Bathroom fixtures need to be changed,Shower drainage is not working. Bathroom fixtures need to be changed. I think the rooms need renovation.  Staff very helpful. Service was good. Overall hotel was good.  But the rooms are not. Thank you.,October 2017,NA
clarenceg941,Oct 2017,5.0 of 5 bubbles,AGAP SEMINAR,"Very excellent service, particularly the front desk. Very Very commendable staff and support personnel. Although restaurant for the breakfast was a bit crowded, it si understandable due to the large number OF guests.",October 2017,NA
Rose M,Oct 2017,4.0 of 5 bubbles,Room is always clean. Needs to improve airconditioning system.,"Room is always clean, beds are made everyday. It was kind of hot during the night maybe because the airconditioning system is quite old. The carpets in the hallway ate smelly. Some channels in the cable tv are not available.",October 2017,NA
J8117NJmarios,Oct 2017,5.0 of 5 bubbles,Perfect,"The hotel was very nice,perfect and the staffs are very friendly..The room was very excellent and nice decoration,the foods are very delicious..Hope soon if we will stay again still the same.Thank you...",October 2017,NA
noeb387,Oct 2017,5.0 of 5 bubbles,Waterfront Hotel Cebu experience,"My wife and I enjoyed my stay. Good facilities, excellent service. Had dinner at Tim Gowan and lunch at Mizu. Very good food at reasonable prices. Was not able to try the Italian restaurant though. Buffet breakfast average but staff very friendly and service excellent. Fast check-in and check-out. Looking forward to staying in your hotel again and will recommend it to friends and business associates. Swimming pool area needs renovation.",October 2017,NA
jamesnF2979BO,Oct 2017,5.0 of 5 bubbles,Waterfront Hotel and Caniso,"Waterfront is the ONLY hotel i stay in,Cebu,Mactan,Davao,Manila, 7 times at Mactan,,some times they give me upgraded room at no cost to me for being a loyal customer,the girls front desk are very nice,and the servers in the Restrurant go beyond being good servers,GOOD FOOD,,",October 2017,NA
Char,Oct 2017,3.0 of 5 bubbles,Old School Hotel,"This is an old school type hotel. It has a casino, some shops, and a good large lobby with restaurants and bar. The down side is this is an old hotel so the rooms have old decors with old feel and scent. Service can be improved as well",October 2017,NA
Roger R,Oct 2017,4.0 of 5 bubbles,Excellent facilities downtown Cebu,"The Hotel is in a huge area separated from the rest of the city, giving some space, security and distance from the traffic and dirt. The facilities are excellent. The best hotel gym I have ever seen, a casino, several restaurants...This is clearly the hotel I would go to the next time i come to Cebu, even though it is more pricy than other hotels that are also nice.",September 2017,NA
Shian Y,Oct 2017,2.0 of 5 bubbles,The layout and concept of the hotel,"Furniture seem old. Should use bright colour furniture to brighten the room.Lighting no main switch, have to switch off the light one by one from the designated switch.The bathroom lighting is poor , dime especially the one at the bath tub no lights.Air con noisyRead more",October 2017,NA
gp653,Oct 2017,4.0 of 5 bubbles,Visiting Cebu for day tours,"Very good hotel with a nice location, I will come back. Breakfast at Uno is good but the restaurants can do better. Many dishes are really good but to oily and over cooked pasta is not acceptable. Nice pool area.",September 2017,NA
james2000uk,Oct 2017,5.0 of 5 bubbles,The Item has now been found...,"Just ready to pack for next year and found the item tucked away at the bottom of our case, would now rate this hotel 5/5, as everything else was perfect.. I look forward to using the hotel next year when I plan to visit friends.",November 2016,NA
promorence,Oct 2017,4.0 of 5 bubbles,It has a 24H gym,"The reason I chose this hotel is it 24H gym with attendant. This makes me have time for workout even with a very tight schedule during my business trips. Also, gym equipment are in good condition and properly maintained.",September 2017,NA
Shinggay,Oct 2017,5.0 of 5 bubbles,Superb service,Thanks for your wonderful service. My wedding prep has been running smoothly. You have been accomodating to grant my extended family's request to have rooms in the same floor as we have and you are prompt in asking if we need our rooms cleaned.,September 2017,NA
kimberly a,Oct 2017,4.0 of 5 bubbles,Waterfront,"Hotel is great especially where it is located. However room is already outdated we need to transfer to another room because of the toilet problem, I ask the housekeeping if we can use another vacant room since my partner already need to use to toilet and he doesnt allow us we waited for about 20mins to be transfer and his stomch is really sick. We didnt receive any courtsey from that oroblem. And I ask for a late check prior to my my arrival and I received an email that it was granted with no additional charge but the reception still charged us for LCO.",September 2017,NA
Benjamin C,Oct 2017,4.0 of 5 bubbles,Comments,Hotel offers a wide range of facilities and is conveniently located.  Appreciated the free shuttle services to Ayala and SM malls.  The guest room was clean but looking tired.  Almost time for a refurbishment.,September 2017,NA
441masayai,Oct 2017,1.0 of 5 bubbles,The bellboy,"Left side of reception,There was a bellboy, but I asked where the mobile load card was sold,they will not teach to me.asking again and again, they say you can E - load,I gat angry.i said   loud voice [ where]  then they teach me 2Flowest hotel quality Education of staff",September 2017,NA
julian_woodhouse,Oct 2017,4.0 of 5 bubbles,Very comfortable as always,"I am in Cebu 4 times a year on business and I always stay at The Waterfront, it is conveniently located and the welcome and the lovely staff, especially the Lounge waitresses, Greeters, Concierge, Laundry and Housekeeping have never given me a reason to look elsewhere. Thanks all of you",September 2017,NA
JESSIE B,Sep 2017,5.0 of 5 bubbles,accommodating,"first time to enter the waterfront hotel, it is the place where we conducted our training with basa pilipinas,. first class hotel, very nice room and delicious food at cafeteria. very nice to stay. it is a perfect place for diversion to some due to its casino within, nice place for family bonding, it is a strategic location and very good venue for seminars.",September 2017,NA
pawiksprime,Sep 2017,5.0 of 5 bubbles,Enjoying the luxury of staycation,Room service is excellent. Room service breakfast taste better than breakfast buffet. Hotel staffs are very friendly and very courteous. This place is very convenient of you want to eat or go to the mall. Overall a place to come for whenever we are in Cebu,September 2017,NA
shojia2017,Sep 2017,4.0 of 5 bubbles,Very good,This hotel is totally very good.But a room is so cold because the air conditioner always work.Trouble is only this. Restaurant's food is very great and casino is so fun.Front staff and concierge are really kindness.Read more,September 2017,NA
deanzky,Sep 2017,4.0 of 5 bubbles,Short stay,"Everything went well except for the time when we asked/requested for a chair to use for a make up session for a wedding, staff wasn't able to help us, saying there was not a chair that they can let us use :(",September 2017,NA
902luisai,Sep 2017,5.0 of 5 bubbles,Superb  experience,great a great experience to stay in your hotel.Keep up the excellent job and maintain on having such reputation for your clients and the entire country. Your Company really is of great help not only to the local clients as well as to your international clients who always patronize your superb hospitality.,September 2017,NA
894shaynem,Sep 2017,3.0 of 5 bubbles,Good Hotel  Bad crowd,"Hotel and staff were great, much better than when I was there a few years back. Only issue that I have is the hotel guests. Had Koreans on either side of me, loud, drunk and rowdy until the early hours of the morning, had complained twice. Reception ( after 12am)  The same crowd had brought a lot of working girls into the hotel, not too impressed as I was there with my family.Great Hotel, great staff but not sure I will be back given the guests that frequent the hotel and cheapen the overall image.",September 2017,NA
johnlloydd2017,Sep 2017,4.0 of 5 bubbles,Services,"Overall the hotel was good specially the room service , housekeeping and front service.But bell concierge was average I will still recommend this hotel to officemate and friends. Please improve the services at the baggage concierge specually the boys",September 2017,NA
Paul B,Sep 2017,4.0 of 5 bubbles,Nice hotel,"Booked a small  room and unfortunately  my  gf  oked  the  two single beds. Unfortunately she tried to sleep with me in the single and  it made for  a uncomfortable  bad sleep. I have stayed when I had my own big bed here and it was comfortable. The  hotel is always clean and the service is great.  TIP: If you have a Gf  that wants to sleep with you, the single beds  are not going to provide you with a good rest.",September 2017,NA
michaelmT3485GB,Sep 2017,5.0 of 5 bubbles,Nice Experience...,"Nice stay in your hotel, breakfast was great, wifi connection always available that allows me to communicate anytime. Hotel was sorrounded by very kind personnel, especially those who are in the front desk.",September 2017,NA
snkhan22,Sep 2017,1.0 of 5 bubbles,Used to be a really good hotel,This used to be one of my favorite hotels in Cebu but now it's pathetic. Looks like someone did a lot of cost cutting by lowering quality standards. Had to request multiple times to get bedroom slippers and bathrobe which should be standard in each room. Toiletries were low quality. Quality of breakfast is deplorable. Will never stay here again.,September 2017,NA
moonseongk,Sep 2017,5.0 of 5 bubbles,Thank u,Its was a nice hotel...not like the parkmall style....they care guest not the vip who have alot of money...had a very nice trip .clean and peace. Near there a big street has everything done.good place to stay,August 2017,NA
deanzky,Sep 2017,4.0 of 5 bubbles,Short stay,"Everything went well except for the time when we asked/requested for a chair to use for a make up session for a wedding, staff wasn't able to help us, saying there was not a chair that they can let us use :(",September 2017,NA
902luisai,Sep 2017,5.0 of 5 bubbles,Superb  experience,great a great experience to stay in your hotel.Keep up the excellent job and maintain on having such reputation for your clients and the entire country. Your Company really is of great help not only to the local clients as well as to your international clients who always patronize your superb hospitality.,September 2017,NA
894shaynem,Sep 2017,3.0 of 5 bubbles,Good Hotel  Bad crowd,"Hotel and staff were great, much better than when I was there a few years back. Only issue that I have is the hotel guests. Had Koreans on either side of me, loud, drunk and rowdy until the early hours of the morning, had complained twice. Reception ( after 12am)  The same crowd had brought a lot of working girls into the hotel, not too impressed as I was there with my family.Great Hotel, great staff but not sure I will be back given the guests that frequent the hotel and cheapen the overall image.",September 2017,NA
johnlloydd2017,Sep 2017,4.0 of 5 bubbles,Services,"Overall the hotel was good specially the room service , housekeeping and front service.But bell concierge was average I will still recommend this hotel to officemate and friends. Please improve the services at the baggage concierge specually the boys",September 2017,NA
Paul B,Sep 2017,4.0 of 5 bubbles,Nice hotel,"Booked a small  room and unfortunately  my  gf  oked  the  two single beds. Unfortunately she tried to sleep with me in the single and  it made for  a uncomfortable  bad sleep. I have stayed when I had my own big bed here and it was comfortable. The  hotel is always clean and the service is great.  TIP: If you have a Gf  that wants to sleep with you, the single beds  are not going to provide you with a good rest.",September 2017,NA
michaelmT3485GB,Sep 2017,5.0 of 5 bubbles,Nice Experience...,"Nice stay in your hotel, breakfast was great, wifi connection always available that allows me to communicate anytime. Hotel was sorrounded by very kind personnel, especially those who are in the front desk.",September 2017,NA
snkhan22,Sep 2017,1.0 of 5 bubbles,Used to be a really good hotel,This used to be one of my favorite hotels in Cebu but now it's pathetic. Looks like someone did a lot of cost cutting by lowering quality standards. Had to request multiple times to get bedroom slippers and bathrobe which should be standard in each room. Toiletries were low quality. Quality of breakfast is deplorable. Will never stay here again.,September 2017,NA
moonseongk,Sep 2017,5.0 of 5 bubbles,Thank u,Its was a nice hotel...not like the parkmall style....they care guest not the vip who have alot of money...had a very nice trip .clean and peace. Near there a big street has everything done.good place to stay,August 2017,NA
G7696IVjohnc,Sep 2017,5.0 of 5 bubbles,Completely satisfied,"Excellent place to stay. Would like to see a little more frequent shuttle service, but very happy with the service and staff. Front desk especially, excellent. Restaurants had very good selection and service. Would highly recommend.",September 2017,NA
jeromeo777,Sep 2017,4.0 of 5 bubbles,Customer Sat review,"I stay in waterfront everytime I'm in Cebu because it's the closest hotel to the IT park and I wanted to walk to work. Overall, you guys are doing well though some AFIs are - washroom- can be better maintained/cleanliness and the flush was leaking water. The safety deposit box was already low batt and I had to input the code several times for it to work. Also, the car for my airport to hotel transfer had fumes coming from the outside/other vehicles. I told the driver to check the vents... they were closed but the smell of the fumes from outside still crept inside. I love your gym and the food service.",September 2017,NA
465reneat,Sep 2017,4.0 of 5 bubbles,Great place,"Enjoyed my stay in Waterfront Cebu Hotel - it is a great place that offers clean rooms, a great ambiance and is manned by friendly staff. I definitely would want to stay here again in my next trip to Cebu City.",September 2017,NA
Rey N,Sep 2017,3.0 of 5 bubbles,Quality of towels and linens poor.,A big stain on the pillow stared back at me while I was pluffing the pillow.  I wonder if your staff did not see the the stain or chose to ignore it.Towels were not what I expected from a hotel like yours. They were almost  tattered. Sorry to say i' ll try other hotels in Cebu maybe they have better towels and staff.,September 2017,NA
LuiLai,Sep 2017,4.0 of 5 bubbles,It was a good stay!,"I enjoyed my short stay in this hotel. The staff was very helpful and the location was great! Though the room was a bit outdated, it served the purpose. I liked that they have several restaurants inside the premise. The food was good and the service was topnotch!",September 2017,NA
djv66,Sep 2017,2.0 of 5 bubbles,Need Improvements,The hotel's reception lobby is quite good but there was some kind of smell across the lobby which was very unpleasant.Someone surely smoking in room due to that smoke smell despite of NO SMOKING rooms.,September 2017,NA
875beatrizv,Sep 2017,5.0 of 5 bubbles,Be Back,"Great hotel with outstanding amenities.  The staff was very accommodating with all my needs.  Although the restaurant was a bit pricey, I'd still recommend this hotel and don't mind staying here again!!",September 2017,NA
682jieun,Sep 2017,3.0 of 5 bubbles,soso,Water Front Hotel was close to Ayala Center. It was also good because the room price was inexpensive. The employees at the front were friendly. But the park in front of the hotel looked dirty. The room was just so-so. I don't know because I don't use other services.,September 2017,NA
NourTawil,Sep 2017,5.0 of 5 bubbles,Good value for price for Deluxe Room,"Very welcoming and cheerful stuff. Great value for money for the Deluxe Room with city view. Fruit platter recommended through room service. Very good breakfast buffet for 500 pesos per person with a large variety.Briefly, very recommended.",September 2017,NA
V4916LJmichaela,Sep 2017,2.0 of 5 bubbles,"Overcharging everything EVERYTHING, and NO poker !","The casino is very poor, very few tables and NO poker. They did not even post an announcement that they have no poker, so we went there for nothing. The restaurants are all overpriced, and the way they set up the minibar they trick you with the waters. Small water outside is 15 pesos, but they charged us 135 pesos. When we told the manager, he was pretty cold and rude about it. Nice pool, lobby, gardens, etc, but not very hospitable.",September 2017,NA
937mc2017,Sep 2017,5.0 of 5 bubbles,Waterfront excellent,Very accessible and convenient. Rooms are nice and staff are friendly. I would highly recommend this hotel. The breakfast buffet is sumptous. The presence of duty free added class too. I will surely be here again.,September 2017,NA
gell t,Sep 2017,5.0 of 5 bubbles,Excellent hotel to have a relaxing stay. Beautiful view.,"Excellent hotel to have a relaxing stay. It's showing age but I love it for its character. Staff are wonderful. We had Ambasador suite and the view is beautiful, room is clean with very comfy bed. Breakfast is a bonus, lots of choices yum I ended up eating too much.We'll definitely be back.",September 2017,NA
francois b,Sep 2017,3.0 of 5 bubbles,restaurant rip off,"This hotel has never changed for several years. Always a poor wifi in the rooms and plumbing in the bathroom very old with a very weak shower. For the rest, the rooms are ok and the breakfast buffet very good. I had dinner at the Italian restaurant La Gondola, one of the 4 restaurants in the hotel. The food is ok but they do illegal practices. I ordered a bottle of wine at US $ 28 on the menu but the waiter told me that the price was US $ 31. I point out to him that the price on the menu is 28 and he must respect it,  without success. I ask to speak to the supervisor who also confirmed that the price indicated on the menu is not correct. What a surprise?? I tell them that it is illegal not to respect the price indicated but they didn’t change their mind. I complained immediately at the reception of the hotel who sends the manager who apologized but did nothing to correct the situation. So I resigned myself to drinking water since I was so mad. I wonder how many prices on the menu are not respected and how many customers got screwed. What a shame for this hotel to tolerate such illegal practice. La Gondola to avoid unless you want to get ripped off.",September 2017,NA
nicevillenovac,Sep 2017,5.0 of 5 bubbles,Always Ahead,"I chose to bring my family and let them stay in Waterfront because my previous experiences were superb. From the Fortuna cafe, Casino, up to the room, everything was just fantastic. You offer good customer service and awesome accommodation. Everytime my family visits Cebu, Waterfront is always on top of our list. They're very happy, so I am happy to see them happy.",August 2017,NA
Liyapoooh,Sep 2017,5.0 of 5 bubbles,Fantastic stay,"My family came to cebu all the way from Bohol to celebrate my dad's birthday. The kids love the place, the pool and my parents enjoyed the gym. They have good facilities and a huge room for a family of 6.",August 2017,NA
Kim M,Sep 2017,5.0 of 5 bubbles,Service with a smile,"I am in the middle of an 8 week stay for work.  The location of the hotel is a short taxi to shopping and restaurants.   The rooms are very clean.  I was working in the IT park, which is about a 10 minute walk.  The staff is what makes this hotel meet that difference between good and great.  I came here without my family and they welcomed me.  Housekeeping goes out of their way to service my room at night so I can sleep during the day.  Room service, especially Vic and Arnold, truly take care of their guests.  Thank you for taking an out of towner and treating her like family.",August 2017,NA
ladylaura27,Sep 2017,3.0 of 5 bubbles,Nothing special but ok,Stayed here for 2 weeks on business. I had a suite which was large and had bedroom and living room. Hotel is very central to I.T park so it was handy. Pool area was good and the pizzas were great. Not a patch on the cebu Marriott but it's an acceptable hotel to stay in.Read more,January 2017,NA
roselleb804,Sep 2017,3.0 of 5 bubbles,Long weekend Stay,Beds are small rooms are not very clean as well as the bathrooms. Personnel are nice. Security is not good since even you are not a guest you can go up using the elevators. Other hotels have security that you can only access the floor you are assigned,August 2017,NA
GlobeTrotting729485,Sep 2017,5.0 of 5 bubbles,So much to Do here ,Waterfront is at the heart of the city- excellent location. There is a casino in the property and several restaurants. You should try Tin Gow while checked in-  with authentic Chinese dishes. There is a duty free shop too and my favorite is the gym and pool. The rooms are kinda needing a renovation but still very well kept.,October 2016,NA
Ana Marie K,Aug 2017,5.0 of 5 bubbles,Truly Wonderful Experience,"service exelent  team of employees were  courtious and polite  clean exelent but food in the restaurants has to improve ,room sevice food is exelent. but needs more selection and portion a little   improvement.  over all. its very good",August 2017,NA
808hannak,Aug 2017,3.0 of 5 bubbles,Not bad.,Here is near from I.T park and ayala center. and poor was great. we were in 6th floor. In outside of window there were so many ventilation fan. That make so many noisy. we couldn't sleep well. That was not good only.,August 2017,NA
sangho2017,Aug 2017,3.0 of 5 bubbles,not correct to me,"Waterfront Hotel is too high quality place to me. Actually I don't need to lots of services. Just I misschoose hotel. Hotel is so good, just it's not correct to me. Thanks to your services. Ah, there're just 1 dissapoint thing. Lounge service is so slow. It isn't good to me.",August 2017,NA
Mazarto,Aug 2017,5.0 of 5 bubbles,Very clean hotel,"The access to the entrance is inviting, the lobby is huge and elegant, the room is clean, the breakfast quality and variety is well organized and you can't get bored. The attendants at the door open doors in perfect timing.",August 2017,NA
All_Day_Dreamer,Aug 2017,3.0 of 5 bubbles,Convenient but just satisfactory,"Spent 2 nights in the hotel because of an in-house convention. Needless to say it was very convenient for me. I was upgraded to a junior suite. I didn't mind that the suite was the farthest room in the floor, the problem i encountered was that the air con vent wasn't operable in the bedroom part, so i had to leave the door open to let air into the room from the living room air con vent. When i asked the housekeeping to check with engineering to check if there's something amiss, they never got back to me. Other than this, it was a not bad, just not great.",August 2017,NA
Jerilyn P,Aug 2017,5.0 of 5 bubbles,Quiet and clean,We stayed here with my 2 sisters for 2 nights.  We are all happy during our stay.  It's clean and quiet.  Staff were nice and helpful. I'll come back and stay again in this hotel. Nothing to complain 😎😎😎,August 2017,NA
Mariezze H,Aug 2017,5.0 of 5 bubbles,"""Grandeur Hotel indeed!""","Been here with my boyfriend last June because of the Cebu food expo. I was really amazed on the hotel, it's very spacious, it has a superior lobby and most of all their rooms are quite big enough for us to run and play with haha. 5/5 recommended for those who have a lots of money on hand haha.",June 2017,NA
viernes rowel,Aug 2017,4.0 of 5 bubbles,a fine afternoon,"had an afternoon coffee break at the lobby lounge. no one noticed me so i had to catch up their attention. however, the service was friendly and genuine. thumbs up for their cheesecake! it's the same taste when i was in istanbul. amazing!",August 2017,NA
Rhina R,Aug 2017,5.0 of 5 bubbles,This place is superb!,"This place is superb!!Great place,Worth the price😊😊 So clean and all the staff are very friendly ..The accommodations and amenities in this hotel are quite excellent and never fails to appease me, my relatives and friends..",December 2016,NA
houseoftoni,Aug 2017,5.0 of 5 bubbles,world class,"Known for their nice ambiance, extravagant interior and cool amenities, but for me what set them ahead of everyone is their world class customer service. Their staffs are just trained to always smile and helpful, very accommodating. Really had a great time there",May 2017,NA
Fred M,Aug 2017,5.0 of 5 bubbles,Everything you need...,"Good location, with scheduled shuttle service to shopping malls.Many top-notch eating options within hotel.Close proximity to numerous outside restaurants.Terrific swimming pool for adults and children.Read more",August 2017,NA
kayoko333,Aug 2017,4.0 of 5 bubbles,Nice!,"It was my first visit to Philippines for my 4 year old son, but I could spend it very comfortably.However, owing to the casino, I was worried because the night was very lively.Convenience was high..",August 2017,NA
fangjuyu2017,Aug 2017,2.0 of 5 bubbles,The hotel smells unpleasant,"The front desk staff poor attitude, the hotel smell unpleasant, we did not charge snacks, the waiter said we have to eat, after negotiations, although confiscated, but we have a very bad impression, and feel that this hotel will not come again",August 2017,NA
casper020687,Aug 2017,4.0 of 5 bubbles,Good job!,"I was one of the grooms man of my friend during his wedding. We held the reception including the ceremony in this hotel. The ace where the ceremony held was very nice. The background is really like a real falls. I love how they designed the place. We had our buffet in Artic 1, the place was nice and the food were delicious.",October 2016,NA
maryrosec688,Aug 2017,4.0 of 5 bubbles,Good Hotel,"food wise is delicious, swimming pool needs to clean and maintain very well. room attendant and room service is good. the place is accessible and I can definitely recommend the hotel to my friends and relatives.",July 2017,NA
PhilJavi,Aug 2017,4.0 of 5 bubbles,Improving,"Stayed here several times. seeing some improvement on customer service, keep it up. room is big and clean while bathroom looks old. food at uno restaurant is good (another improvement). Hotel comes with pool and gym which is great. Aircon on some rooms arent that cold especially in the afternoon but ok on evening. major issue is the taxi on certain hours, have to wait for some time.overall, worth staying",August 2017,NA
nomar101,Aug 2017,4.0 of 5 bubbles,My Waterfront Experience,"All in all, it was good experience. The service and everything is very good. The hotel is very clean. Everything in it is very clean and organized. The staffs are friendly and accommodating. It is a good hotel to stay while in Cebu.",August 2017,NA
annedD1183QV,Aug 2017,5.0 of 5 bubbles,Excellent,The Hotel is super great that includes the meals specially the breakfast. Duty free Philippines and the Casino add up to the hotel that made it more fun and exciting.  Been here every year for 10 years already so what can I say - excellent as ever!,August 2017,NA
susanbE5730BM,Aug 2017,4.0 of 5 bubbles,very good,The Standard hotel room I stayed have no safety deposit unlike on other hotels.  The location is quite far from the Cebu Shoping Center.  It's good to stay at the hotel if attending convention with the same haotel venue.,August 2017,NA
edwardanthonyp,Aug 2017,5.0 of 5 bubbles,Reasonably priced class A hotel.,"Located in the center of Cebu City, very clean, very good breakfast selections, courteous staff.  Getting a taxi from the hotel is very easy, with very minimal waiting time. A flat iron and an ironing board in the room would be very helpful though.",August 2017,NA
sgjkwt,Aug 2017,4.0 of 5 bubbles,good place,"good place  very comfortable.nice view from room.hotel's staff was kindly,so good.but taxi driver not good there.didnt use meter.why bad taxi driver there?l hope hotel's staff check that more.Thanks for everything",August 2017,NA
Allen M,Aug 2017,5.0 of 5 bubbles,Allen medley,"Excellent hotel and your staff to be congratulated, great food, clean rooms security great and your restaurants excellent. Thanks so much to your General Manager Mr Anders Halldén for excellent hospitality who looked after us while we were in Cebu",August 2017,NA
PhilJavi,Aug 2017,4.0 of 5 bubbles,Improving,"Stayed here several times. seeing some improvement on customer service, keep it up. room is big and clean while bathroom looks old. food at uno restaurant is good (another improvement). Hotel comes with pool and gym which is great. Aircon on some rooms arent that cold especially in the afternoon but ok on evening. major issue is the taxi on certain hours, have to wait for some time.overall, worth staying",August 2017,NA
nomar101,Aug 2017,4.0 of 5 bubbles,My Waterfront Experience,"All in all, it was good experience. The service and everything is very good. The hotel is very clean. Everything in it is very clean and organized. The staffs are friendly and accommodating. It is a good hotel to stay while in Cebu.",August 2017,NA
annedD1183QV,Aug 2017,5.0 of 5 bubbles,Excellent,The Hotel is super great that includes the meals specially the breakfast. Duty free Philippines and the Casino add up to the hotel that made it more fun and exciting.  Been here every year for 10 years already so what can I say - excellent as ever!,August 2017,NA
susanbE5730BM,Aug 2017,4.0 of 5 bubbles,very good,The Standard hotel room I stayed have no safety deposit unlike on other hotels.  The location is quite far from the Cebu Shoping Center.  It's good to stay at the hotel if attending convention with the same haotel venue.,August 2017,NA
edwardanthonyp,Aug 2017,5.0 of 5 bubbles,Reasonably priced class A hotel.,"Located in the center of Cebu City, very clean, very good breakfast selections, courteous staff.  Getting a taxi from the hotel is very easy, with very minimal waiting time. A flat iron and an ironing board in the room would be very helpful though.",August 2017,NA
sgjkwt,Aug 2017,4.0 of 5 bubbles,good place,"good place  very comfortable.nice view from room.hotel's staff was kindly,so good.but taxi driver not good there.didnt use meter.why bad taxi driver there?l hope hotel's staff check that more.Thanks for everything",August 2017,NA
Allen M,Aug 2017,5.0 of 5 bubbles,Allen medley,"Excellent hotel and your staff to be congratulated, great food, clean rooms security great and your restaurants excellent. Thanks so much to your General Manager Mr Anders Halldén for excellent hospitality who looked after us while we were in Cebu",August 2017,NA
PhilJavi,Aug 2017,4.0 of 5 bubbles,Improving,"Stayed here several times. seeing some improvement on customer service, keep it up. room is big and clean while bathroom looks old. food at uno restaurant is good (another improvement). Hotel comes with pool and gym which is great. Aircon on some rooms arent that cold especially in the afternoon but ok on evening. major issue is the taxi on certain hours, have to wait for some time.overall, worth staying",August 2017,NA
nomar101,Aug 2017,4.0 of 5 bubbles,My Waterfront Experience,"All in all, it was good experience. The service and everything is very good. The hotel is very clean. Everything in it is very clean and organized. The staffs are friendly and accommodating. It is a good hotel to stay while in Cebu.",August 2017,NA
annedD1183QV,Aug 2017,5.0 of 5 bubbles,Excellent,The Hotel is super great that includes the meals specially the breakfast. Duty free Philippines and the Casino add up to the hotel that made it more fun and exciting.  Been here every year for 10 years already so what can I say - excellent as ever!,August 2017,NA
susanbE5730BM,Aug 2017,4.0 of 5 bubbles,very good,The Standard hotel room I stayed have no safety deposit unlike on other hotels.  The location is quite far from the Cebu Shoping Center.  It's good to stay at the hotel if attending convention with the same haotel venue.,August 2017,NA
edwardanthonyp,Aug 2017,5.0 of 5 bubbles,Reasonably priced class A hotel.,"Located in the center of Cebu City, very clean, very good breakfast selections, courteous staff.  Getting a taxi from the hotel is very easy, with very minimal waiting time. A flat iron and an ironing board in the room would be very helpful though.",August 2017,NA
sgjkwt,Aug 2017,4.0 of 5 bubbles,good place,"good place  very comfortable.nice view from room.hotel's staff was kindly,so good.but taxi driver not good there.didnt use meter.why bad taxi driver there?l hope hotel's staff check that more.Thanks for everything",August 2017,NA
Allen M,Aug 2017,5.0 of 5 bubbles,Allen medley,"Excellent hotel and your staff to be congratulated, great food, clean rooms security great and your restaurants excellent. Thanks so much to your General Manager Mr Anders Halldén for excellent hospitality who looked after us while we were in Cebu",August 2017,NA
H6318HVandrews,Aug 2017,4.0 of 5 bubbles,Waterfront is Good but the Aircon in my room was broken,"I stayed in waterfront for 2 weekends straight. The first was for my sister's wedding. I stayed in a Junior suite and I LOVED IT. The following weekend I stayed there to watch the Queen pageant. My room was a deluxe suite, unfortunately my experience was less than perfect because the air-conditioning was broken and the room was hot. I tried having the maintenance people fix it, they did but there was no improvement.",July 2017,NA
