Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Florelin E,May 2016,5.0 of 5 bubbles,A great breakfast experience,I and my husband stayed last May 1 and I immediately called my children and showed them the nice room that we got. During dinner we were serenade by a great singer while eating on a poolside. But the most unforgettable experience was a great breakfast. So many choices to choose from and sooo delicious. From pastries to fruit juices fresh from juicer. I highly recommend this hotel when you are in Cebu.,May 2016,NA
Guadalupe P,May 2016,5.0 of 5 bubbles,Wedding preparations,"We were there in preparation for our don's wedding. Right from the start, Excellent service great place to relax. Great view. You are in the city but you do not feel like it. Courteous staff, excellent food!",April 2016,NA
mmiyu123,May 2016,5.0 of 5 bubbles,Excellent Hotel service,"All staffs at Cafe Marco and  Pool Side Bar were very friendly. A Japanese staff at the front desk helped us during our stay. It's very nice there is a clinic at the Hotel and the nurse helped me a lot when I was sick. The breakfast buffet was excellent. There were many foods and some fresh fruits drinks.  The welcome midnight snack service was available as we arrived. It was very nice. There is shuttle bus service between Hotel and 3 shopping centers. Because the Hotel is located in the hill,  need a taxi to go to anywhere, so  the shuttle service is very nice.",April 2016,NA
erikasharit,May 2016,4.0 of 5 bubbles,Vacay,"Stayed 3 nights and has been comfortable. Good service. Location is accessible to city and tourist destinations. Value for money, buffet breakfast was great! It would have been better if bathroom has a full glass door but overall we had a wonderful stay.",April 2016,NA
John N,May 2016,4.0 of 5 bubbles,My recent stay at the Marco Polo Plaza Hotel in Cebu,"Starting with the staff at the check in area, all were polite, very helpful, and accommodating, which was extremely welcome after close to 20 hours of flight. The room was spacious and in very respectful order, and they kept me within my requested fifth floor or lower (not wanting a long elevator ride after my flight). The breakfast buffet was excellent, had it for multiple days. The pool was a nice break from the heat and humidity of the season. The room was kept clean and orderly by the great staff working their.All in all, the trip was very good and the stay was nothing short of great.",April 2016,NA
Ninjitsukitteh,May 2016,5.0 of 5 bubbles,Great stay,"Stayed overnight here in order to be close to the airport for my flight the next day.  In retrospect, I should have stayed here during my entire 7 day stay in Cebu.  My hotel room was immaculate (Room 1814).  Nice overlooking view over the cityscape and mountains.  Definitely, try to get a room as high up as you can.  Comfortable bed with 4 pillows on each bed.  Soft sheets.  Great, updated bathroom with rainhead and handheld sprayer.  Good water pressure.  We came in late at around 8 pm tired from our other hotel in another part of Cebu so we ordered dinner from room service which was prompt -- less than 30 minutes.  Our stay/rate came with free buffet breakfast and there was a wide array of choices from American-style breakfast (eggs, pancakes, waffles, pastries, sausage) to Asian-style breakfast.  Wifi was fast and reliable (had no problems with strength or being disconnected).",April 2016,NA
HappyRocks2005,May 2016,4.0 of 5 bubbles,A Generic luxury box,"Don't get me wrong, I can not really find fault with this place. It is what it is, and it does it very well. It's just, it could be anywhere in the world, there's nothing intrinsically Filipino about it. The rooms are very well appointed, the breakfast buffet well stocked and tasty, the service is impeccable. If I had to say something wasn't perfect, then it would be the location. Set up on the hill a little way out of town there is no walking to a nearby restaurant, it's taxis all the way or eat at the hotel, whose food is more than passable. There's a nice pool, a gym, and a lovely rooftop terrace for those sundowners. All in all it's not a bad place to stay, just lacking any local flair.",June 2015,NA
Pete E,Apr 2016,4.0 of 5 bubbles,Hotel with best view of Cebu,"Marco Polo Plaza Cebu offers guests with a relaxing stay away from the hustle and bustle of the city. Perched high on a mountain slope, it offers guests a beautiful view of the entire city. The hotel is a bit old but still grand and well maintained. The thing I like best about this hotel is the food! Breakfast at the Cafe Marco Polo is one of the best in the city. Food and drinks are also not very expensive compared to other top hotels. The downside is probably the bathroom. The tub is old, peeling and should be replaced already. A bidet will also be a great update to their toilets.",April 2016,NA
elfarina,Apr 2016,5.0 of 5 bubbles,great business hotel experience,"I enjoyed the Club Continental experience. Service was excellent. Location was near my work. My TV was not working when I arrived which was a bummer. But I enjoyed the security, gated area, with in hotel clinic and amenities.",April 2016,NA
ぐんてまさかさ,Apr 2016,4.0 of 5 bubbles,BEST HOTEL in CEBU!,"Safe and clean services are availbale.For business trip, good enough with location and accomdations.Pool side cafe is recommnedable for easy drinking but pool is for family use only!Check in and smooth check out is well done under trained staff, very much appreciated even early morning before 5 o'clock !Read more",April 2016,NA
mariaannalynnea,Apr 2016,4.0 of 5 bubbles,Tour with my Mother,Improve the wifi and please pakibriefing yung nag assist sa room ng wifi yung first guy kasi di man lamang sya nagsabi na pwede po ba makapasok sa room that time basta pumasok lang sya di gaya nung second guy na nag assist nagsabi muna na pwede po ba makapasok para maiassist ko po kayo ng ayos,April 2016,NA
Peter P,Apr 2016,5.0 of 5 bubbles,WHAT A GREAT PLACE TO STAY,"This place is the best.  Great staff, great rooms, great service and fantastic food.  The restaurant at the top is just magnificent.  GO there you will see what I mean.  The poo area is designed to suit young and old and the dining service provided around the pool is just the best.  Staff always smiling and very helpful.  The guys behind the bar are good to talk to and forever helpful.  I could go on for a while here so better sign off and say one last thing.  GO AND STAY AT THIS HOTEL WHEN VISITING CEBU CITY PHILIPPINES",March 2016,NA
andreain0,Apr 2016,5.0 of 5 bubbles,Highly recommended!!!,Had a series of trainings here.. Customer service is top notch... Food is great... Venue is spacious... You can choose from different packages that fits your budget... The rooms are superb and nice... Amenities are also very nice specially the pool with the view...You can easily mix business with pleasure here :-),April 2016,NA
Dennis P,Apr 2016,5.0 of 5 bubbles,1st Time Stay - Great!,"1st time in Cebu and the hotel was conveniently located and in a area with scenic views. The staff was abundant and helpful throughout the facility.  From initial arrival through check out, it was a great experience.  I had breakfast and lunch in the Cafe and the food selections were extremely varied and all the selections were freshly prepared and flavorful.",April 2016,NA
allant573,Apr 2016,5.0 of 5 bubbles,Excellent Stay!,"the hotel is really good - keeping up with international marco polo hotel standards. the staff were really cheerful and accommodating, even offering assistance every time. the food is great! a great over-all hotel...",April 2016,NA
luv2viajar88,Apr 2016,5.0 of 5 bubbles,"Best service, staff and outstanding restaurants","What makes Marco Polo Cebu stand out from other hotels is the staff. They are so accommodating and friendly. The Club Lounge was excellent and we were always greeted with a smile. Besides the outstanding hospitality and service we really enjoyed the Blu Bar and Grill (fantastic view and food) and found El Viento restaurant to have the best pizza in the Philippines. If you don't want to go to the touristy area of Mactan Island, Marco Polo is an oasis in the hills above the city.",April 2016,NA
J O,Apr 2016,4.0 of 5 bubbles,Superb Stay,"I have stayed at this hotel on business several times and it does not disappoint. While the hotel has been there for quite some time, it has maintained the quality of service, functionality of rooms, good quality of food, among others. Noticed that this hotel is now being used by large foreign tour groups and airline crew but despite the number of guests, it did not crowd the restaurants and elevators. Soundproofing on rooms were good and room amenities were adequate and complete. Price of the hotel was reasonable, as well. On my visits, all were for business and i had no time to use the pool, spa and gym. This may be one of the best city hotel in Cebu.",April 2016,NA
turbineqiu,Apr 2016,5.0 of 5 bubbles,Very Friendly Staff,"The best part about this hotel is the staff there. They are really friendly, caring for you.During my stays, I became friends with them, and go somewhere hang out. It really means a lot for me since I am along most of the time. Thank you again, staff of Marco Polo Plaza Cebu",March 2016,NA
gregcthekid,Apr 2016,4.0 of 5 bubbles,Very Nice,Very nice hotel up on the hill and more secluded than a lot of the other hotels  The food was very good and the internet was fast. Nice views of the city It is a little farther up the hill than some of the other hotels but there is a lot less noise there.  I would stay there again and I am picky where I stay,April 2016,NA
Lorenzo L,Apr 2016,5.0 of 5 bubbles,a hotel with a view,"the service is good especially if you are far away from the city. so long as you've got the service shuttle and it's free to the shops you want to go..i'd say it's service deluxe.what more can you ask for..no wonder it's fully booked the last time I stay. the rooms are ok and the view just choose what you like mountain view or sea view. what about entertainment, it's all there from the lounge area to the poolside...what about at the penthouse area resto..good for special occasion and mind you theres entertainment as well..but to top it all the famous buffet breakfast!!!..",February 2016,NA
acatral23,Apr 2016,5.0 of 5 bubbles,overnight business trip,"Although far from the beaches and some other malls, this hotel has great rooms, great food and great customer service.  Really worth the money. I encourage you to go up the intercontinental lounge and blu bar. Its a great place to relax after work.",April 2016,NA
Michael A,Apr 2016,5.0 of 5 bubbles,Very nice hotel,I personally chose this hotel because of the cleanliness and high quality standard of customer service. The breakfast was great but I suggest to have other variety of dishes. Hope you continue your service. Your consistency in your service will have more happy customers. Thank you.,March 2016,NA
prettylobster,Apr 2016,3.0 of 5 bubbles,Good hotel but...,"We chose this hotel because this is away from the bustling city. My husband and I checked in twice in this hotel and each time we checked in, the doorman just stood there waiting for us to get his attention and help us with our luggages. Too bad! Good thing, Cafe Marco is there to satisfy our hungry tummies woth their great selection of food.",March 2016,NA
Robert W,Apr 2016,5.0 of 5 bubbles,Valentine's/Anniversary Getaway,What a wonderful meal we had at the Blu Bar. The staff are attentive and courteous! Management very responsive and accommodating! Snacks in the Continental Club were superb! Facilities top notch as always! Love staying there!!,February 2016,NA
michaelciel,Apr 2016,5.0 of 5 bubbles,Cebu's finest. ,"We stayed here for over a month during Christmas and New Year. The staff make this place a team of caring professionals. Good quality restaurants, large comfortable suites, nightly entertainment in the different outlets, great views over the city, the executive lounge, and much more make this our hotel of choice when visiting Cebu. If you happen to be in town for New Year Eve this is the place to be, amazing fireworks and the biggest party in town!",December 2015,NA
Russell H,Mar 2016,5.0 of 5 bubbles,Great place to stay in Cebu,"MarcoPolo is more expensive than competitors like Mandarin Plaza, but the extra money can be worthwhile.  The accommodations are very nice, though perhaps a little dated.  The in-house restaurants are excellent.  The breakfast buffet completely outclasses that available from Mandarin Plaza.",March 2016,NA
Leslie A,Mar 2016,5.0 of 5 bubbles,Excellent!,We only stayed for a night with my friend and I could say that we had an amazing and great stay in Marco Polo. The staffs were really helpful and the hotel's ambiance was really amazing. I have stayed in other hotels as well but Marco Polo will be the first on my list! We'll be coming back for sure! :),March 2016,NA
Daniel L,Mar 2016,5.0 of 5 bubbles,"A wonderful escape from the noise of Cebu, Fantastic.","Fantastic, quiet ,and the buffet breakfast is great, pool and pool side restaurant was great , friendly staff, the penthouse restaurant  has a great  ambiance, i was very disappointed in the sea food platter for 2, and totally disappointed in the 4 hour ox tail soup, caution any one from the country in Australia,give it a miss it is not how Mum made it! ok.",March 2016,NA
Chalijah,Mar 2016,4.0 of 5 bubbles,Short Trip,"From the airport, it took us about an hour to get to the hotel. Cebu is definitely catching up on Manila traffic which is not a good thing. We got to the hotel 5pm and had a meeting at the penthouse at 6pm. The lobby was pretty busy but check in was a breeze. Room was comfortable and I loved the meeting room with its self-service bar. We had dinner at around 10pm by the pool where there was an acoustic performer serenading the guests. It exuded a relaxing vibe post-meeting. Breakfast was a bit confusing and food was somehow limited but had all the basics. Nothing fancy. Checked out early the next day.",February 2016,NA
652mariethereseg,Mar 2016,4.0 of 5 bubbles,A`pleasant stay at Marco Polo Hotel- Cebu!,"The Front desk staff were friendly, courteous and accommodating. i  was attended to right away. Dealings were professional and you feel at home as you step-in at the hotel. Maybe because also, I was here already several times. I always endorse  recommend this hotel to friends and guests/ passengers who ask for a good place to stay n Cebu.",March 2016,NA
simonsethsarmiento,Mar 2016,4.0 of 5 bubbles,MARCO POLO,Marco Polo hotel was a good choice to make. First i thought that it was a gamble but suddenly i think i hit the jackpot. I had a good stay. The hotel is more on business not vacation because of a little space in swimming pool and the location also affect it.,March 2016,NA
X1010PKjohng,Mar 2016,2.0 of 5 bubbles,overpriced. ..,1girl on duty during busy chk in time... $5 for a very small cup of brewed coffee..not latte not cappuccino too expensive. .poolside drinks and food service non existent unless you got up and went to the bar to get someones attention. ..,March 2016,NA
Raquel G,Mar 2016,5.0 of 5 bubbles,Superb,"luxurious decor,good service and nice rooms!I love the breakfast ,there are so many choices and I love the hot chocolate ,my son love it as well. The pool is big also and nice. I love our stay there for 5 days though its far from the city but there is a shuttle of the hotel or you can take taxi.",March 2016,NA
Robinyy,Mar 2016,3.0 of 5 bubbles,Pleasant  hotel. Room needs some maintenance,"A pleasant hotel a bit away from the city. The room I got on the 18th floor was fine in terms of the size, but carpet, furniture and equipment were a but used and some stains on the walls are also not a 5* standard. The pool was very packed on sunday afternoon by locals and swimming was not realy possible.Wifi speed could be faster and streaming was not possible for the free rate. Breakfast buffet was excellent. Staff was friendly and very helpful. Thus... a bit of a mixed impression from my stay here.",March 2016,NA
Alan280373,Mar 2016,5.0 of 5 bubbles,One of the best hotels,"No, doubt the hotel is one of the best hotels. The room is clean and pleasant. During our stay, the front desk staffs and the manager in charge is so helpful and accommodating to get our check in done quickly. I felt at home to this hotel because I been living abroad half of my life. Good to stay and I am willing to recommend.",February 2016,NA
Nicholas P,Mar 2016,5.0 of 5 bubbles,"Cebu, Philippine Stay","This is a great value hotel made more so by the wonderful Hotel staff team! The rooms could be upgraded but they are comfortable, clean and have. Everything that is needed....just a little dated BUT wonderful value!",March 2016,NA
Theresa S,Mar 2016,5.0 of 5 bubbles,Excellent business hotel,"My second stay at the Marco Polo. Book a room with breakfast included. The breakfast buffet is amazing. Free shuttle to IT park and Ayala mall. If you have time book a 2 hour massage/facial for $45.00 usd. Don't miss the rooftop restaurant/bar, even I you just go up with your camera.",March 2016,NA
robertcC1415WH,Mar 2016,4.0 of 5 bubbles,Nice pool Very nice staff,"The hotel itself is very nice, nice pool great staff in all locations. The only downside is not the hotels fault and that is the traffic that has increased dramatically over the last 5 years so being in Lahug it can sometimes take 30 minutes just to get into the city restaurants and shopping malls and an hour+ to get to the airport. But that so far has not stopped me returning several times a year for the last 10 years!",February 2016,NA
yan002016,Mar 2016,5.0 of 5 bubbles,after work paradise,"The bed was comfortable, water pressure was okay, WiFi signal and internet connection were stable, staff were accommodating, breakfast buffet offered different food varieties. just wished that their gym opened earlier.overall a great place to stay and relax when you are in a business trip.stayed for 6 nights.Read more",March 2016,NA
Mel Patrick D,Mar 2016,5.0 of 5 bubbles,One of the best hotels in Cebu,Marco Polo Cebu is one of the best hotels in Cebu.  Either it be for business or pleasure.  They cater so well to their guests and they definitely put into consideration the feeling of their guests. Food was amazing as well (especially free food in the Continental Club Lounge),March 2016,NA
Jay Dee C,Mar 2016,4.0 of 5 bubbles,Great Value for nice accommodations,"Stayed on business.  Hotel was a bit dated but nice overall, very clean.  Service was very good.  Food was pretty good overall but room service food late night was not the best.  Would absolutely stay again.",February 2016,NA
Eric C,Mar 2016,4.0 of 5 bubbles,A great pool and breakfast.,"I've tried many other brands in Cebu before choosing the Marco Polo Cebu. I'm a regular guest now. Not for their rooms that are neither fancy nor luxury. Sometimes rooms can even have a musty smell. But mainly I go there for its ambiance at the pool. First the main pool looks good with its waterfall and Imerged sun-chairs. It is very clean too. There is also a shallow pool that kids love. Don't get me wrong here, there are not many kids playing or yelling. Ambiance is cozy and comfy because not crowded. Dining experience around the pool is always great. Romantic one would say. And they serve a large choice of dishes. Breakfast is huge too. So if you are into shopping or luxury rooms, it may not be for you. There is another international hotel connected to Ayala Shopping Mall that serves this purpose. The Marco Polo hotel is Located 10 min away to Ayala by taxi and there is also a free shuttle to take you there. However if you want to lay back and rest, this is the place.",March 2016,NA
kyub0kc,Mar 2016,5.0 of 5 bubbles,Nobless spirit,"Marco Polo Plaza hotel has the nobless spirit. Anyone who wants to feel comfortable and calm then can have that.Real noble feeling with the antique interior.Not like light feeling, but serene beauty.",February 2016,NA
LEVY P,Mar 2016,5.0 of 5 bubbles,Far from.the city but have near perfecr amenities,Rooms are big enough and has complete toiletries.Nice view either of mountains or seaview.Breakfast is absolutely wonderful as you have a lot of choices and its buffet. BLUE BAR is in the rooftop.They have free shuttle services going to downtown CEBU.,December 2015,NA
X9226EZbillr,Mar 2016,5.0 of 5 bubbles,Outstanding,"If you want first class service and great food... Stay at Marco Polo hotel Cebu Philippines.The staff is excellent. The rooms are spotless. It's a great hotel and you get your money's worth. I forgot ,shuttle service to the malls. I will stay at Marco polo hotel Cebu Philippines each time I'm in Philippines. Thanks for making my trip relaxing. There are people selling Marco Polo condos but just tell them no if your not interested.",February 2016,NA
Trisha G,Feb 2016,4.0 of 5 bubbles,Overnight stay in Marco Polo,"It was overall a pleasant experience for us- the rooms were clean including the bathroom. We ordered room service and had breakfast buffet and both times the food was good. Staff were pleasant, courteous and efficient.",February 2016,NA
James421,Feb 2016,4.0 of 5 bubbles,Another Very Good Stay at the Marco Polo,"Just back from the Marco Polo in Cebu and as always looked after very well. The hotel rooms could do with updating but given the room rates, they are comfortable, clean and at these rates value for money. The 2 stand outs for the hotel are the F+B which is consistently of a very high standard and last but certainly not least the staff who without exception always have gone the extra mile for me as a guest and are the reason the Marco Polo remains my home away from home when I am in Cebu. Looking forward to my next visit.",February 2016,NA
herisj,Feb 2016,5.0 of 5 bubbles,Excellent Experience!,"All Hotels have issues, no perfect Hotel, its in the manner of rectifying and the solutions and handling it matters. And your team has excellently made me feel your sincerest apologies on the minor glitch in my early check in.",February 2016,NA
Japs Padua,Feb 2016,4.0 of 5 bubbles,great view of Cebu,"stayed here to celebrate Valentines with my partner and it was a great experience. they had this super okay promo that includes a marco polo pizza, buffet breakfast, 1-way airport transfer and a pair of havaianas + other discount coupons. Room is great (since i got an upgrade) with a great view of Mactan island and cebu city. make sure you request for the city view for a great experience. room is big enough and can accommodate 4 - toilet though has no bath tub but it was fine. the location of marco polo is far from the airport (300 pesos taxi fare) though they offer free shuttle service to ayala mall (nearest mall). one thing i enjoyed is their buffet breakfast selection and the coffee!",February 2016,NA
Mizh_C,Feb 2016,4.0 of 5 bubbles,great stay,"The room was great, the pool is huge and the food is great, too! We stayed there for our Christmas holiday vacation and it was worth it. The only negative thing I can say is that there was an on going construction near the pool but that should have been completed by now.",December 2015,NA
태균 윤,Feb 2016,5.0 of 5 bubbles,Excellent Hotel in Cebu City,"It was a nice trip in Cebu City 2 days.Free shuttle to hotel from the airport and Nice breakfast.And, also you can use shuttle bus to shopping mall.Swimming pool is aloso very good with safy guard.Read more",February 2016,NA
WarrenTrisha,Feb 2016,5.0 of 5 bubbles,"An experience to remember for us, our families and guests.","Beyond providing excellent high quality accommodation, the Marco Polo staff welcomed us, our families and our guests with a warm friendly environment much like home. Food was great, service was superb. 3 night stay from pre-wedding preps until after the wedding day was a memorable experience.",February 2016,NA
Maizee O,Feb 2016,4.0 of 5 bubbles,Pre-Valentines Staycation with my Husband,"Had a wonderful stay at Marco Polo Plaza, staffs were very accomodating, we enjoyed the accoustic band by the poolside and we had a scrumptious warm breakfast at Cafe Marco for free the next day. The room we landed in was nice, bed and pillows were soft.",February 2016,NA
monchitoi,Feb 2016,3.0 of 5 bubbles,My last stay in Marco Polo Cebu,"I always expect world-class standards from global hotel brands so I was surprised to see that my experience during my last stay in Marco Polo Cebu was a bit wanting. Food and wine were great but service from, what seem to me as very stressed, staff was below my usual standards.",February 2016,NA
jesusaloretoa,Feb 2016,4.0 of 5 bubbles,Stay in Marco Polo Cebu,Out overnight stay was very good. The staff were friendly. The food was good. I just didn't like the bathroom. The shower glass covers only half of the shower area so the water goes to the sink and toilet area. Towels are old. And the pool was very crowded.,February 2016,NA
scoobie007,Feb 2016,4.0 of 5 bubbles,Valentines at Marco Polo,"Booked Valentines evening set menu at Marco Polo Blu bar where you can't normally go wrong.Excellent service with fabulous ambience,but unfortunately let down somewhat on this romantic evening.Table was booked well in advance  on attendance ushered to an open air table - just outside of the covered area.Table not set  20 mins had passed with no attendance from any staff - not even the offer of a drink ! came to the point where I had to summon assistance  ordered a drink to settle my nerves. From thereon in everything went very well - no complaints  a very nice evening. Entertainment with one vocalist  piano player just right.Shame the evening got off to a bad start.",February 2016,NA
jyra gale,Feb 2016,5.0 of 5 bubbles,Excellent service,Truly a 5 star hotel with a very friendly and accommodating staffs. I love Café Marco for breakfast and Dinner and  EL viento restaurant and pool bar for acoustic night chill out. Overall excellent service. We will definitely come back.,February 2016,NA
MovnOut,Feb 2016,4.0 of 5 bubbles,Charming Traditional Hotel With Some Issues,"Spent three nights here in a high-floor ocean-view room wth breakfast included.  Room furnishings were dated but clean and in decent condition.  Housekeeping was excellent.  Breakfast buffet is good, with many offerings and an omelet station.  Ate all three nights at Blu, their rooftop restaurant, where we enjoyed great service and really good food with the exception of their red meats, which were uniformly tough.  The lobby lounge has live entertainment nightly, which varied during our stay from really good to poor.  One major irritant was the shower, where water temperatures swung wildly from hot to cold during every shower.  That's enough to keep me away until the situation is fixed.  If it is I'd be willing to overlook the other shortcomings and return.",February 2016,NA
Maria F F,Feb 2016,3.0 of 5 bubbles,Good for a short stay,"Only stayed here for 1 night as it was recommended to us by a friend. The hotel is lovely, rooms are a decent size. The rooftop bar is definitely a draw card for a night time cocktail. The free shuttle service to the local shopping center is a bonus. Spent a couple of hours at the hotel spa and i can say i was quite disappointed in the service. For the price of the treatment provided (i received a facial and a massage) i expected a whole lot more, there was no chance to relax with the therapist making an abundance of noise throughout the treatment, there were also others constantly coming in and out of the room talking to the therapist. I received better treatments and there was more professionalism at smaller spa's on the street that cost less than 1/4 of the price paid at the hotel spa.",January 2016,NA
Arturo D,Feb 2016,5.0 of 5 bubbles,One of the best in Cebu,"The staff are very professional with a  personal touch. They are very Friendly and more than willing to help serve your every needs. The restaurant outlets are good. It is only 5-10 minutes from the center of Cebu, yet it far from the city noise since it is located up in the hill overlooking the City.",February 2016,NA
Donald S,Feb 2016,4.0 of 5 bubbles,Very Nice short trip stay,Stayed for two nights between travel plans. Good rooms and very helpful staff.Buffet had a wide selection of foods so you were not stuck with just the basic foods.We used hotel pickup from the airport then used the same driver for a full day tour. We saw as much as possible and had very good time.  Hotel is a bit away from airport but central enough in town for easy access to sites. Great views from upper level rooms.,February 2016,NA
Charles E,Feb 2016,3.0 of 5 bubbles,Could have been a 4,"First off they treated us very well. Even got a free upgrade to a junior suite. That being said the suite wasn't much to brag about. 17th floor but earily enough the floor was uneven and the furniture barely sat flat on the floor. I was surprised the room smelled ok. I usually find carpeted rooms in Cebu to smell moldy. The carpet was old and the furniture was dated but everything was clean and the complimentary fruit basket and flowers were a nice touch. We ate at the Blue Bar on the roof and the food was excellent. However i treated 3 friends and their ladies so there was a group of 8 of us. The bill was over $350. For the Philippines that is outrageous. We had a light lunch that day in the buffet and it was great but expensive as well. The next morning we had breakfast in the same buffet hall and it was fantastic, but they tried to charge us for it and i had to request it be removed from the bill. All in all the place is nice and pleasant but very expensive and for that much money i can find some very nice accommodations in the city. The pool was ok a bit small and lacking enough lounge chairs but well attended to and clean. We  wont stay there again just because of the price.",February 2016,NA
OMPSA74,Feb 2016,4.0 of 5 bubbles,Far from city crowd but loud in the back.,"It must have been a busy weekend but check-in was a mess. I made a reservation for two NS rooms, they gave me two smoking rooms which were hardly ready on top of being smoking rooms. Issue was immediately resolved but we ended up on the side facing a residential neighborhood where you can hear the dogs barking, residents yelling and the never-ending vehicular traffic noise.Staff are all very polite and try very hard to do their jobs. Food is on the pricey side.The best deal was the Sinulog package where we were treated like VIP's while watching the parade from the hotel's makeshift viewing stand.Read more",January 2016,NA
jopol c,Feb 2016,5.0 of 5 bubbles,Marco Polo Plaza Hotel,"Cebu city, but has been relatively messy, this hotel is located on a hill, in a calm feeling, view is also good. It is a little old, but it is a beatiful hotel. and if you want to go somewhere else, like just hung outs night parties. its to easy along the hotel.",April 2015,NA
stephaniewX3995XA,Feb 2016,5.0 of 5 bubbles,Happy couple,Great place to be and excellent in all areas.the place is is nice and clean.the staff is well trained.the restaurant has excellent buffets both local and international food.the ambiance of the place is very nice.,February 2016,NA
gov0420,Feb 2016,5.0 of 5 bubbles,Nice stay,"Stayed there for 2 nights. The room is lovely. Though we were given a twin room instead of a double bed room coz we're a couple we just decied to stay there than change a room coz we are already tired. The breakfast has a lot of variety and it's yummy. The pool has a good view though we didn't tried it. Staffs were friendly and helpful. The japanese lady in the front desk (which i forgot the name) was very nice and accommodating to our queries during check out. The wifi works well and fast. Overall, we had an amazing stay. Hope to stay here again once we're back in Cebu.",January 2016,NA
Don R,Feb 2016,5.0 of 5 bubbles,Check in and don't leave.,"I have stayed at this hotel three times prior to this time and thoroughly enjoy the experience. The breakfast is not to be missed, many different food stations with great selections. Staff is top notch, pool area and restaurant are fabulous and the atmosphere is calm and sophisticated.  I like the club level to have a larger space to relax, meet new people and have access to the super views from the rooftop patio.",January 2016,NA
Robert M,Jan 2016,4.0 of 5 bubbles,We enjoyed it,The hotel is quite clean and outstanding. Their staff are very accommodating and smile too often which is good because as guests we feel we are taken care of well. The food is so good. We only have good words for this hotel.,January 2016,NA
284leahb,Jan 2016,5.0 of 5 bubbles,Excellent service,"Seamless check-in/check-out, courteous  friendly staff. Excellent buffet at Marco Polo.Hotel service is excellent.Our only complaint is that we have to wait for more than 15 minutes for a taxi every time we need to go to the mall or some other place",January 2016,NA
Saber M,Jan 2016,5.0 of 5 bubbles,"Very clean super 5 star, friendly staff","The quality bed, sheets, towel, amenities all are top quality.  Staff are friendly, courtous , just a little far from main city , that is no problem with many options, jeepeney, service, taxi, breakfast choices were great",January 2016,NA
Fabien H,Jan 2016,5.0 of 5 bubbles,Always a pleasure to go back,"When i arrive in Cebu and before i leave Cebu, i always go back to this hotel! Very friendly and helpfull staff, very good food (buffet or at the pool or skyroof blue bar) and amazing clean rooms are the reason i always go back!",January 2016,NA
LuisArcangel,Jan 2016,4.0 of 5 bubbles,Wonderful Stay,"Stayed here for vacation and with its location on the hill you get that feeling of luxury and security. While it's a little bit more dated than what I was expecting, the top notch service more than made up for it. The food at the buffet was wonderful, one of the better spreads we've had in Cebu. This is our second visit and has been spruced up a bit since our last one, so it's still a great place to stay in the city.",May 2015,NA
B3941VHkevinc,Jan 2016,5.0 of 5 bubbles,Good morning sir,No complaints 6 th stay here so there doing something right nice pool staff and food . Hotel is spotless good internet and tv in rooms pool bar very nice to have a drink or coffee you will aways meet some there to have a chat with,January 2016,NA
broadshawJapan,Jan 2016,5.0 of 5 bubbles,Ambience and security,"Great place to stay, variety of restaurants. Front desk and Cafe Marco staff are cheerful, lobby lounge staff attentive good food and drinks. There is a shuttle service to get you around to the malls.",December 2015,NA
mehill0815,Jan 2016,4.0 of 5 bubbles,Nice hotel on the hill,The staff at Marco Polo Plaza Cebu are friendly and attentive. We thoroughly enjoyed our stay in this lovely hotel. We liked that we could take the free shuttle to the nearby malls. The pool and Cafe Marco buffet are great.,January 2016,NA
cyna643,Jan 2016,5.0 of 5 bubbles,"nice hotel with good location, delicious foods, good service, comfy beds, big room så and the price is affordable.","Very satisfied staying in this hotel. Had been stay ingen here for more than 10 times. The food in the buffé is excellent with a variety of foods like filipino foods, european, american, asian and etc. The price is affordable and the location is perfect, overlooking the city of Cebu. The staff are very active with a smiling face.",January 2016,NA
alfredojrt,Jan 2016,5.0 of 5 bubbles,happy new year trip,"i this is my 5th stay in this hotel. i love to stay here because i feel very comfortable with the hotel and the staff. highly recommended!!kids love the pool and the food are very good especially breakfast buffet,",January 2016,NA
beth r,Jan 2016,4.0 of 5 bubbles,quick and relaxing getaway overlooking the city of Cebu,"a good place to stay: courteous staff, nice breeze, beautiful city view, delicious food, and cozy ambiance. Near / accessible to restaurants and tourist spots (Tops). attractive indoor pool but windy due to high location. Not for travelers looking for access to beaches.  The hotel has a high end spa services, gym, and children playroom. Recommended for travelers who has business commitments.",December 2015,NA
22julia,Jan 2016,4.0 of 5 bubbles,food is good,"ok for vacation but i would prefer to have excellent customer service, i feel like i am not getting it for the price i am paying, the room per night is a little bit on the expensive side but shuttle service and food is very good.",December 2015,NA
TekinSahin,Jan 2016,3.0 of 5 bubbles,Far from town and city sights.....,"Marco Polo Cebu is nice hotel with smiley and helpful crew. Definitely need to go whole refurbishment very soon.However there are much better hotels in better areas. Marco Polo is really far to town,you can't go nowhere without taxi. Here is the problem ( nothing to do with the hotel ) taxi drivers in Cebu really need to help to Cebu's' s tourism improvement program, because almost all very rude, and asking extra price to anywhere they go.If you just want to just enjoy in the hotel pool , gym , breakfast are good.",December 2015,NA
