Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Mary Ann A,Jun 2015,1.0 of 5 bubbles,Honesty is the best policy,"My friend's cp charger (placed on table in our room) went missing. We searched everywhere even inside her bag. After exerting all efforts of looking that night, we reported the incident. Going back to our room after our breakfast the following day, we were surprised to find the missing cp charger inside her cosmetic kit placed inside her bag.... It's quite obvious.",May 2015,NA
Porky Tel,Aug 2015,2.0 of 5 bubbles,Room was comfortable but restaurant was rubbish.,"We stayed on the 14th floor with access to the lounge. We were offered free ""snacks and drinks"". The coffee was very stewed every time we entered the lounge and the snacks were stale as they sat all day and consisted of mainly bread rolls. . The complimentary breakfast buffet was worse than local street food. Fine if you're a homeless local but for a guest it's pretty crap. You're better off going to 7-11 for a cold hotdog in a stale bun. The employees are very unhappy here also. Probably because they have to deal with rude Koreans all day who barge their way to the front of the line and have no manners.",August 2015,NA
HuggyBearHonolulu,Jul 2015,2.0 of 5 bubbles,Outdated,"Because I'm always looking for a better hotel in cities that I visit often I ended up staying a couple nights at the Parklane Hotel.  I booked it for it's close location to Ayala Mall and the IT Park (fun places to hang out) but it was a mistake because this place is old and outdated.  It just felt gross to me, like it hadn't had a good cleaning in many years.  You're much better off staying at the Marriott, Radisson Blu, or Marco Polo.  I've stayed at those hotels numerous times and they've been good each time.",March 2015,NA
Darundoy18,Jul 2015,4.0 of 5 bubbles,Satisfactory stay,"Everything was a-ok, from food to the bedding to the function rm where we held our event. What I didn't like was that the hot shower wasn't giving enough warm water specially during the night. Also, the net service was limited to a few users. The hotel has a nice location since its in the middle of uptown Cebu. Within its proximity are the IT Park, Ayala Center and other hotels and restos.",July 2015,NA
James F,Jul 2015,2.0 of 5 bubbles,Not a bad place to stay except for pool,"The pool was piss green.Use to keep it clean.I made a complaint to manager and he lied and said problem had been taken care of after several other complaints,but after subsequent stay same thing.Piss green pool.",June 2015,NA
randomme n,Jun 2015,4.0 of 5 bubbles,Worth your money,"Clean hotel and service-oriented staff. You're getting what you're paying for. Clean towels changed everyday, sheets, floor, fixtures, TV functioning with cable, airconditioner, complete necessity kit readied in the bathroom. Housekeeping everyday or as you wish. Buffet at Manuel's resto is also a plus with a wide variety of dishes. Definitely worth your money.",February 2015,NA
Mary Ann A,Jun 2015,1.0 of 5 bubbles,Honesty is the best policy,"My friend's cp charger (placed on table in our room) went missing. We searched everywhere even inside her bag. After exerting all efforts of looking that night, we reported the incident. Going back to our room after our breakfast the following day, we were surprised to find the missing cp charger inside her cosmetic kit placed inside her bag.... It's quite obvious.",May 2015,NA
Porky Tel,Aug 2015,2.0 of 5 bubbles,Room was comfortable but restaurant was rubbish.,"We stayed on the 14th floor with access to the lounge. We were offered free ""snacks and drinks"". The coffee was very stewed every time we entered the lounge and the snacks were stale as they sat all day and consisted of mainly bread rolls. . The complimentary breakfast buffet was worse than local street food. Fine if you're a homeless local but for a guest it's pretty crap. You're better off going to 7-11 for a cold hotdog in a stale bun. The employees are very unhappy here also. Probably because they have to deal with rude Koreans all day who barge their way to the front of the line and have no manners.",August 2015,NA
HuggyBearHonolulu,Jul 2015,2.0 of 5 bubbles,Outdated,"Because I'm always looking for a better hotel in cities that I visit often I ended up staying a couple nights at the Parklane Hotel.  I booked it for it's close location to Ayala Mall and the IT Park (fun places to hang out) but it was a mistake because this place is old and outdated.  It just felt gross to me, like it hadn't had a good cleaning in many years.  You're much better off staying at the Marriott, Radisson Blu, or Marco Polo.  I've stayed at those hotels numerous times and they've been good each time.",March 2015,NA
Darundoy18,Jul 2015,4.0 of 5 bubbles,Satisfactory stay,"Everything was a-ok, from food to the bedding to the function rm where we held our event. What I didn't like was that the hot shower wasn't giving enough warm water specially during the night. Also, the net service was limited to a few users. The hotel has a nice location since its in the middle of uptown Cebu. Within its proximity are the IT Park, Ayala Center and other hotels and restos.",July 2015,NA
James F,Jul 2015,2.0 of 5 bubbles,Not a bad place to stay except for pool,"The pool was piss green.Use to keep it clean.I made a complaint to manager and he lied and said problem had been taken care of after several other complaints,but after subsequent stay same thing.Piss green pool.",June 2015,NA
randomme n,Jun 2015,4.0 of 5 bubbles,Worth your money,"Clean hotel and service-oriented staff. You're getting what you're paying for. Clean towels changed everyday, sheets, floor, fixtures, TV functioning with cable, airconditioner, complete necessity kit readied in the bathroom. Housekeeping everyday or as you wish. Buffet at Manuel's resto is also a plus with a wide variety of dishes. Definitely worth your money.",February 2015,NA
Mary Ann A,Jun 2015,1.0 of 5 bubbles,Honesty is the best policy,"My friend's cp charger (placed on table in our room) went missing. We searched everywhere even inside her bag. After exerting all efforts of looking that night, we reported the incident. Going back to our room after our breakfast the following day, we were surprised to find the missing cp charger inside her cosmetic kit placed inside her bag.... It's quite obvious.",May 2015,NA
tynejr,Aug 2014,4.0 of 5 bubbles,A late review for a good hotel...,"I stay at the Parklane quite often when I am in Cebu, usually for a minimum of two nights to a maximum of one week.  The Parklane is a good hotel with a good location - a 5 minute walk to the Ayala Center Cebu.  I do love the food at the Parklane and have never have a bad experience with their restaurant.  In my last two stays I was on the Club Floor and I had access to their Club Lounge which served drinks and food almost 24 hours a day.  As if the room was not comfortable enough, the lounge provided comfortable seating with various newspapers and excellent internet to keep yourself updated with the world.  Even the service is great.  It is a great place to stay in while in Cebu.",September 2013,NA
Traveler89052,Jul 2014,1.0 of 5 bubbles,Drop in quality,"I stayed for 5 nights in August.  I will never stay here again.   The internet speed is painfully slow, the carpets in the room are stained and dirty.   The  bathtubs are 4 1/2 feet long, enough space for a child but not an adult.   The ""breakfast in bed"" special is a joke.   The food is always cold and is never delivered when request.    The management of this hotel is ABSENT.",July 2014,NA
Kevin T,Jul 2014,4.0 of 5 bubbles,Okay,Hotel is a bit dated but facilities are still above average. There's no master switch for the lights so you'd have to turn them off one by one. Breakfast is quite mediocre if you compare with other hotels,July 2014,NA
Katie S,Jul 2014,4.0 of 5 bubbles,Friendly Staff and pleasant hotel,"This hotel is only 5 minutes walking distance from Ayala, one of the largest and very modern Malls  in the city. The gym is great and the instructors friendly and will give personal assistance. The sauna is also very clean although the pool is a bit too small to do laps. Breakfast has everything for Asian and Western palates but for me some days the food was more to my liking than others.Every employee you meet greets you in a very warm and friendly way, which really does make you feel welcome. My only criticisms are that almost every day of my 10 day stay, something had not been done or was missing after my room was serviced-towels, water or shampoo. They would of course bring whatever had been forgotten once notified, but still a little annoying. The second issue was that the white wine served (including the premium) for room service was not what I would expect in a hotel of this standard.",July 2014,NA
Brian P,Jul 2014,4.0 of 5 bubbles,"Good hotel, great location","We stayed at the Parklane for 3 days and 2 nights. The hotel itself is a little bit dated but you can tell management has tried to make improvements. Most impressive thing about this hotel is the breakfast buffet that they offer - excellent food and plentiful of selections. Not in a bad location either, very close to Ayala Mall and surrounding eateries and shops. Definitely recommended especially if you get a good rate. Traveled with kids (ages 2,2) and it served our family well.",August 2013,NA
Sam_herethere,Jun 2014,5.0 of 5 bubbles,Good hotel with good location,"One of the bigger hotels in Cebu. Hotel is less than 15 mins (100 pesos) by taxi from ferry pier 1. From the airport, about 30 mins (250 pesos). Room was more than enough for 2 persons. Clean room, comfortable beds, decent toilet with bathtub. Near to Ayala Mall which is  huge with many shops, including souvenire shops, food places and supermarket. Mall is even nearer to the hotel if u exit through hotel's B1 carpark. Did not try breakfast coz can eat at Ayala Mall (opens at 10am though). Not near sights but can take taxi. Overall, This place is recommended.",June 2014,NA
Ave Salvante Jr.,May 2014,3.0 of 5 bubbles,Overnight stay.,"The hotel was in a very good location, it was near the city center. One thing that they need to improve was their wifi connectivity. The wifi signal was very low and used to disconnect most of the time. The wifi signals from the neighboring hotels has higher signal intensity in my room than that of Parklane itself. For people travelling for business purposes, connectivity is important. I hope they will improve this. On the good side, their buffet meals are topnotch. So many choices of local and international cousine.",March 2014,NA
melodydheart,May 2014,3.0 of 5 bubbles,An overnight stay!,"I was in Cebu Parklane on May 10-11, 2014. I stayed for a night only after I transferred there from the hotel across. Check in was fast and was able to stay in my room an hour earlier than the standard check in time of 2pm. The receptionist was cheerful and accommodating. I was so happy to see their male staff in purple uniform coz it's my favorite color. The room where I stayed was not that big but still comfortable. The amenities mentioned in the web were provided. The hotel uses the old tv still, no lcd tv yet. Wifi connection was good and stable. No free buffet breakfast was included in the room rate so I felt that it was not really a budget rate compared to the other hotel where I stayed 2 nights previously. The hotel has pool but I was not able to check on it coz I only stayed for a night and needed to check out early for my 9am flight to Manila. The hotel is located near Ayala Mall Cebu and is accessible to local transportation. Check out was okay but had to wait for awhile because the one in charge was still in the other room. The security guard was quick to call a cab and he wrote the plate number and gave it as my guide in casa I need to complain. Luckily enough, the taxi driver was honest. The hotel is okay for an overnight stay but if you'll be in Cebu for 2 days or more, there are other hotels with more competitive prices and better accommodation experiences.",May 2014,NA
tynejr,Aug 2014,4.0 of 5 bubbles,A late review for a good hotel...,"I stay at the Parklane quite often when I am in Cebu, usually for a minimum of two nights to a maximum of one week.  The Parklane is a good hotel with a good location - a 5 minute walk to the Ayala Center Cebu.  I do love the food at the Parklane and have never have a bad experience with their restaurant.  In my last two stays I was on the Club Floor and I had access to their Club Lounge which served drinks and food almost 24 hours a day.  As if the room was not comfortable enough, the lounge provided comfortable seating with various newspapers and excellent internet to keep yourself updated with the world.  Even the service is great.  It is a great place to stay in while in Cebu.",September 2013,NA
Traveler89052,Jul 2014,1.0 of 5 bubbles,Drop in quality,"I stayed for 5 nights in August.  I will never stay here again.   The internet speed is painfully slow, the carpets in the room are stained and dirty.   The  bathtubs are 4 1/2 feet long, enough space for a child but not an adult.   The ""breakfast in bed"" special is a joke.   The food is always cold and is never delivered when request.    The management of this hotel is ABSENT.",July 2014,NA
Kevin T,Jul 2014,4.0 of 5 bubbles,Okay,Hotel is a bit dated but facilities are still above average. There's no master switch for the lights so you'd have to turn them off one by one. Breakfast is quite mediocre if you compare with other hotels,July 2014,NA
Katie S,Jul 2014,4.0 of 5 bubbles,Friendly Staff and pleasant hotel,"This hotel is only 5 minutes walking distance from Ayala, one of the largest and very modern Malls  in the city. The gym is great and the instructors friendly and will give personal assistance. The sauna is also very clean although the pool is a bit too small to do laps. Breakfast has everything for Asian and Western palates but for me some days the food was more to my liking than others.Every employee you meet greets you in a very warm and friendly way, which really does make you feel welcome. My only criticisms are that almost every day of my 10 day stay, something had not been done or was missing after my room was serviced-towels, water or shampoo. They would of course bring whatever had been forgotten once notified, but still a little annoying. The second issue was that the white wine served (including the premium) for room service was not what I would expect in a hotel of this standard.",July 2014,NA
Brian P,Jul 2014,4.0 of 5 bubbles,"Good hotel, great location","We stayed at the Parklane for 3 days and 2 nights. The hotel itself is a little bit dated but you can tell management has tried to make improvements. Most impressive thing about this hotel is the breakfast buffet that they offer - excellent food and plentiful of selections. Not in a bad location either, very close to Ayala Mall and surrounding eateries and shops. Definitely recommended especially if you get a good rate. Traveled with kids (ages 2,2) and it served our family well.",August 2013,NA
Sam_herethere,Jun 2014,5.0 of 5 bubbles,Good hotel with good location,"One of the bigger hotels in Cebu. Hotel is less than 15 mins (100 pesos) by taxi from ferry pier 1. From the airport, about 30 mins (250 pesos). Room was more than enough for 2 persons. Clean room, comfortable beds, decent toilet with bathtub. Near to Ayala Mall which is  huge with many shops, including souvenire shops, food places and supermarket. Mall is even nearer to the hotel if u exit through hotel's B1 carpark. Did not try breakfast coz can eat at Ayala Mall (opens at 10am though). Not near sights but can take taxi. Overall, This place is recommended.",June 2014,NA
Ave Salvante Jr.,May 2014,3.0 of 5 bubbles,Overnight stay.,"The hotel was in a very good location, it was near the city center. One thing that they need to improve was their wifi connectivity. The wifi signal was very low and used to disconnect most of the time. The wifi signals from the neighboring hotels has higher signal intensity in my room than that of Parklane itself. For people travelling for business purposes, connectivity is important. I hope they will improve this. On the good side, their buffet meals are topnotch. So many choices of local and international cousine.",March 2014,NA
melodydheart,May 2014,3.0 of 5 bubbles,An overnight stay!,"I was in Cebu Parklane on May 10-11, 2014. I stayed for a night only after I transferred there from the hotel across. Check in was fast and was able to stay in my room an hour earlier than the standard check in time of 2pm. The receptionist was cheerful and accommodating. I was so happy to see their male staff in purple uniform coz it's my favorite color. The room where I stayed was not that big but still comfortable. The amenities mentioned in the web were provided. The hotel uses the old tv still, no lcd tv yet. Wifi connection was good and stable. No free buffet breakfast was included in the room rate so I felt that it was not really a budget rate compared to the other hotel where I stayed 2 nights previously. The hotel has pool but I was not able to check on it coz I only stayed for a night and needed to check out early for my 9am flight to Manila. The hotel is located near Ayala Mall Cebu and is accessible to local transportation. Check out was okay but had to wait for awhile because the one in charge was still in the other room. The security guard was quick to call a cab and he wrote the plate number and gave it as my guide in casa I need to complain. Luckily enough, the taxi driver was honest. The hotel is okay for an overnight stay but if you'll be in Cebu for 2 days or more, there are other hotels with more competitive prices and better accommodation experiences.",May 2014,NA
AlexKhoo,Apr 2014,4.0 of 5 bubbles,Perfect location and great facilities!,"We stayed in this hotel which has nice, tidy and clean room! The only problem we had in the deluxe room is that they probably need to change their old showerhead. The hot jacuzzi and swimming pool was a very good experience for us and we love the hotel for its location which is just a short walking distance from the Ayala mall!",April 2014,NA
ExaminerUk,Mar 2014,4.0 of 5 bubbles,Enjoyable stay,"The hotel lobby is large and well lit with a sense of grandeur. Reception staff were helpful and check in was efficient.  Rooms are somewhat dated, bathrooms are small and some carpets look decidedly tired, but everything is clean and my stay was very comfortable.  The breakfast and evening buffets were extensive and the staff were generally attentive. The coffee served in the Lobby café is great.The hotel has a convenient location with a large mall within easy walking distance where there are plenty of shopping and eating experiences awaiting you.Depending on the room you occupy, outside traffic noise could be an issue, but I would be more than happy to return to Cebu and stay at this hotel.Read more",February 2014,NA
Stephanie D,Mar 2014,3.0 of 5 bubbles,Bed and pillows,"Fast check-in transaction. Loved the location. My only problem was the bed and pillows. The bed was clean but a bit hard Not to mention the pillows too. Even had a hard time sleeping on my first night.  During the day, I asked for a pillow replacement with a softer pillow, they graciously provided me with one but still it was a bit on the hard side. For my vacation staples, sleep is very important for me. I MUST HAVE a good night's rest during vacation. Not to mention the thin blankets. But overall, service, cleanliness were all good.",March 2014,NA
TOUFIQUR,Feb 2014,5.0 of 5 bubbles,Excellent Hotel,I was in this hotel for 3 days for attending 10th Asia Pacific congress of cardiology in Radisson Blue hotel. Break fast was good. Staffs are well behaved and co-operative. it has an Apple store inside. It has good location. Rooms are clean and has a wonderful city view from window. it is value for money.,February 2014,NA
Nick K,Feb 2014,2.0 of 5 bubbles,Standards are slipping,"This has been my hotel of choice in Cebu, but not anymore... Buffet breakfast is poor, unless you get there very early.. Breakfast in bed alternative is served cold and poses health risk... Rooms are showing signs of age, no flat screen tv even.. Front office staff are indifferent to problems... Going to try other hotels in the price range which I'm sure are superior.. My stays at Park Lane are over....   Nick...  London",February 2014,NA
Niko_sta,Feb 2014,4.0 of 5 bubbles,Complications with the breakfast,"I made fast booking while arrived to Mactan and saw the promo this hotel on the Hotels.com. 240 Euros 7 nights including breakfast. It was amaizingly affordable but somehing wrong with the hotel contract because in my Finnish voucher breakfast appeared to be complimentary but on the hotel promo ment only a room charge. Breakfast was still pretty fine but i woke up mostly late and near 10 am there was just left overs and US. men cap on their head having meal with young Filippinas. Hotel itself is lovelly. Room was nice,.silent aircon and complete curtains set it dark ,.tv and bathroom needs already updating. Pool area near spa was mostly in the shadow of Mandarin hotel besides. Hotel has a nice looking kids playing room and spa with all extras. Service, mostly really so nice,.smiling and friendly. Location is fantastic nearby almost everything Cebu might offer to foreingers. Lovelly security forexample during the time of  taxi booking, they really take good care of customers belongings and security.",February 2014,NA
Odie975,Feb 2014,1.0 of 5 bubbles,Buffet breakfast not worth it,"If you're not an early riser and booking for a room. I recommend book it without a buffet breakfast. The buffet breakfast is about $20 and being served between 6am -10am. If you go there during the last hour 9am-10am, everything are leftovers. If you're unlucky like mine, you just left having either a hard boiled or scrambled eggs. Haha. Not worth it.",February 2014,NA
AlexKhoo,Apr 2014,4.0 of 5 bubbles,Perfect location and great facilities!,"We stayed in this hotel which has nice, tidy and clean room! The only problem we had in the deluxe room is that they probably need to change their old showerhead. The hot jacuzzi and swimming pool was a very good experience for us and we love the hotel for its location which is just a short walking distance from the Ayala mall!",April 2014,NA
ExaminerUk,Mar 2014,4.0 of 5 bubbles,Enjoyable stay,"The hotel lobby is large and well lit with a sense of grandeur. Reception staff were helpful and check in was efficient.  Rooms are somewhat dated, bathrooms are small and some carpets look decidedly tired, but everything is clean and my stay was very comfortable.  The breakfast and evening buffets were extensive and the staff were generally attentive. The coffee served in the Lobby café is great.The hotel has a convenient location with a large mall within easy walking distance where there are plenty of shopping and eating experiences awaiting you.Depending on the room you occupy, outside traffic noise could be an issue, but I would be more than happy to return to Cebu and stay at this hotel.Read more",February 2014,NA
Stephanie D,Mar 2014,3.0 of 5 bubbles,Bed and pillows,"Fast check-in transaction. Loved the location. My only problem was the bed and pillows. The bed was clean but a bit hard Not to mention the pillows too. Even had a hard time sleeping on my first night.  During the day, I asked for a pillow replacement with a softer pillow, they graciously provided me with one but still it was a bit on the hard side. For my vacation staples, sleep is very important for me. I MUST HAVE a good night's rest during vacation. Not to mention the thin blankets. But overall, service, cleanliness were all good.",March 2014,NA
TOUFIQUR,Feb 2014,5.0 of 5 bubbles,Excellent Hotel,I was in this hotel for 3 days for attending 10th Asia Pacific congress of cardiology in Radisson Blue hotel. Break fast was good. Staffs are well behaved and co-operative. it has an Apple store inside. It has good location. Rooms are clean and has a wonderful city view from window. it is value for money.,February 2014,NA
Nick K,Feb 2014,2.0 of 5 bubbles,Standards are slipping,"This has been my hotel of choice in Cebu, but not anymore... Buffet breakfast is poor, unless you get there very early.. Breakfast in bed alternative is served cold and poses health risk... Rooms are showing signs of age, no flat screen tv even.. Front office staff are indifferent to problems... Going to try other hotels in the price range which I'm sure are superior.. My stays at Park Lane are over....   Nick...  London",February 2014,NA
Niko_sta,Feb 2014,4.0 of 5 bubbles,Complications with the breakfast,"I made fast booking while arrived to Mactan and saw the promo this hotel on the Hotels.com. 240 Euros 7 nights including breakfast. It was amaizingly affordable but somehing wrong with the hotel contract because in my Finnish voucher breakfast appeared to be complimentary but on the hotel promo ment only a room charge. Breakfast was still pretty fine but i woke up mostly late and near 10 am there was just left overs and US. men cap on their head having meal with young Filippinas. Hotel itself is lovelly. Room was nice,.silent aircon and complete curtains set it dark ,.tv and bathroom needs already updating. Pool area near spa was mostly in the shadow of Mandarin hotel besides. Hotel has a nice looking kids playing room and spa with all extras. Service, mostly really so nice,.smiling and friendly. Location is fantastic nearby almost everything Cebu might offer to foreingers. Lovelly security forexample during the time of  taxi booking, they really take good care of customers belongings and security.",February 2014,NA
Odie975,Feb 2014,1.0 of 5 bubbles,Buffet breakfast not worth it,"If you're not an early riser and booking for a room. I recommend book it without a buffet breakfast. The buffet breakfast is about $20 and being served between 6am -10am. If you go there during the last hour 9am-10am, everything are leftovers. If you're unlucky like mine, you just left having either a hard boiled or scrambled eggs. Haha. Not worth it.",February 2014,NA
Jake R,Nov 2013,1.0 of 5 bubbles,Worst hotel ever,"We opted for the smoking room since i smoke cigarettes .- terrible decision. The dirtiest room ever. Dusty old carpet, bed even has stubble hair trimmings probably from previous guest! Had plastic bathtub which was very small, uncomfortable and squeaks when you step in them. This window was vibrating noisily probably from the metal framing it had. Every part of room was dirty. Your body itches when it touches the bed covers! Terrible. Just terrible.",November 2013,NA
cebufoodieinheels,Oct 2013,3.0 of 5 bubbles,Great business hotel.,"I booked this hotel for my childs birthday. Surprisingly for the price, the hotel was good. Rioms were clean, service was also good and the buffet breakfast although not fantastic was good as well--ove its at par to its value.",November 2012,NA
DocTotoy,Oct 2013,4.0 of 5 bubbles,Pretty Good Hotel,"Its an affordable hotel conveniently located near the Ayala malls (walking distance). The food is nearly excellent. Good tasting and reasonably priced but lacks a bit of variety. The strength of this hotel is its friendly staff staff, very helpful, very friendly and good people skills. I wouldn't mind staying here again. It's way better than the crummy old marriot.",September 2013,NA
Bandu G,Oct 2013,5.0 of 5 bubbles,It was a memorable stay at Parklane,"Cebu Parklane International is centrally located in Cebu city. Excellent service. Very good breakfast is served. Rooms are clean and comfortable. Very good staff indeed. I was staying at Parklane International when I visited Cebu to attend Photo Summit Asia 2013, Sept. 05 ~ 08. A series of Photography seminars was held at the banquet (2nd. floor) of Parklane Hotel.",August 2013,NA
Jake R,Nov 2013,1.0 of 5 bubbles,Worst hotel ever,"We opted for the smoking room since i smoke cigarettes .- terrible decision. The dirtiest room ever. Dusty old carpet, bed even has stubble hair trimmings probably from previous guest! Had plastic bathtub which was very small, uncomfortable and squeaks when you step in them. This window was vibrating noisily probably from the metal framing it had. Every part of room was dirty. Your body itches when it touches the bed covers! Terrible. Just terrible.",November 2013,NA
cebufoodieinheels,Oct 2013,3.0 of 5 bubbles,Great business hotel.,"I booked this hotel for my childs birthday. Surprisingly for the price, the hotel was good. Rioms were clean, service was also good and the buffet breakfast although not fantastic was good as well--ove its at par to its value.",November 2012,NA
DocTotoy,Oct 2013,4.0 of 5 bubbles,Pretty Good Hotel,"Its an affordable hotel conveniently located near the Ayala malls (walking distance). The food is nearly excellent. Good tasting and reasonably priced but lacks a bit of variety. The strength of this hotel is its friendly staff staff, very helpful, very friendly and good people skills. I wouldn't mind staying here again. It's way better than the crummy old marriot.",September 2013,NA
Bandu G,Oct 2013,5.0 of 5 bubbles,It was a memorable stay at Parklane,"Cebu Parklane International is centrally located in Cebu city. Excellent service. Very good breakfast is served. Rooms are clean and comfortable. Very good staff indeed. I was staying at Parklane International when I visited Cebu to attend Photo Summit Asia 2013, Sept. 05 ~ 08. A series of Photography seminars was held at the banquet (2nd. floor) of Parklane Hotel.",August 2013,NA
Jake R,Nov 2013,1.0 of 5 bubbles,Worst hotel ever,"We opted for the smoking room since i smoke cigarettes .- terrible decision. The dirtiest room ever. Dusty old carpet, bed even has stubble hair trimmings probably from previous guest! Had plastic bathtub which was very small, uncomfortable and squeaks when you step in them. This window was vibrating noisily probably from the metal framing it had. Every part of room was dirty. Your body itches when it touches the bed covers! Terrible. Just terrible.",November 2013,NA
cebufoodieinheels,Oct 2013,3.0 of 5 bubbles,Great business hotel.,"I booked this hotel for my childs birthday. Surprisingly for the price, the hotel was good. Rioms were clean, service was also good and the buffet breakfast although not fantastic was good as well--ove its at par to its value.",November 2012,NA
DocTotoy,Oct 2013,4.0 of 5 bubbles,Pretty Good Hotel,"Its an affordable hotel conveniently located near the Ayala malls (walking distance). The food is nearly excellent. Good tasting and reasonably priced but lacks a bit of variety. The strength of this hotel is its friendly staff staff, very helpful, very friendly and good people skills. I wouldn't mind staying here again. It's way better than the crummy old marriot.",September 2013,NA
Bandu G,Oct 2013,5.0 of 5 bubbles,It was a memorable stay at Parklane,"Cebu Parklane International is centrally located in Cebu city. Excellent service. Very good breakfast is served. Rooms are clean and comfortable. Very good staff indeed. I was staying at Parklane International when I visited Cebu to attend Photo Summit Asia 2013, Sept. 05 ~ 08. A series of Photography seminars was held at the banquet (2nd. floor) of Parklane Hotel.",August 2013,NA
Jake R,Nov 2013,1.0 of 5 bubbles,Worst hotel ever,"We opted for the smoking room since i smoke cigarettes .- terrible decision. The dirtiest room ever. Dusty old carpet, bed even has stubble hair trimmings probably from previous guest! Had plastic bathtub which was very small, uncomfortable and squeaks when you step in them. This window was vibrating noisily probably from the metal framing it had. Every part of room was dirty. Your body itches when it touches the bed covers! Terrible. Just terrible.",November 2013,NA
cebufoodieinheels,Oct 2013,3.0 of 5 bubbles,Great business hotel.,"I booked this hotel for my childs birthday. Surprisingly for the price, the hotel was good. Rioms were clean, service was also good and the buffet breakfast although not fantastic was good as well--ove its at par to its value.",November 2012,NA
DocTotoy,Oct 2013,4.0 of 5 bubbles,Pretty Good Hotel,"Its an affordable hotel conveniently located near the Ayala malls (walking distance). The food is nearly excellent. Good tasting and reasonably priced but lacks a bit of variety. The strength of this hotel is its friendly staff staff, very helpful, very friendly and good people skills. I wouldn't mind staying here again. It's way better than the crummy old marriot.",September 2013,NA
Bandu G,Oct 2013,5.0 of 5 bubbles,It was a memorable stay at Parklane,"Cebu Parklane International is centrally located in Cebu city. Excellent service. Very good breakfast is served. Rooms are clean and comfortable. Very good staff indeed. I was staying at Parklane International when I visited Cebu to attend Photo Summit Asia 2013, Sept. 05 ~ 08. A series of Photography seminars was held at the banquet (2nd. floor) of Parklane Hotel.",August 2013,NA
Jake R,Nov 2013,1.0 of 5 bubbles,Worst hotel ever,"We opted for the smoking room since i smoke cigarettes .- terrible decision. The dirtiest room ever. Dusty old carpet, bed even has stubble hair trimmings probably from previous guest! Had plastic bathtub which was very small, uncomfortable and squeaks when you step in them. This window was vibrating noisily probably from the metal framing it had. Every part of room was dirty. Your body itches when it touches the bed covers! Terrible. Just terrible.",November 2013,NA
cebufoodieinheels,Oct 2013,3.0 of 5 bubbles,Great business hotel.,"I booked this hotel for my childs birthday. Surprisingly for the price, the hotel was good. Rioms were clean, service was also good and the buffet breakfast although not fantastic was good as well--ove its at par to its value.",November 2012,NA
DocTotoy,Oct 2013,4.0 of 5 bubbles,Pretty Good Hotel,"Its an affordable hotel conveniently located near the Ayala malls (walking distance). The food is nearly excellent. Good tasting and reasonably priced but lacks a bit of variety. The strength of this hotel is its friendly staff staff, very helpful, very friendly and good people skills. I wouldn't mind staying here again. It's way better than the crummy old marriot.",September 2013,NA
Bandu G,Oct 2013,5.0 of 5 bubbles,It was a memorable stay at Parklane,"Cebu Parklane International is centrally located in Cebu city. Excellent service. Very good breakfast is served. Rooms are clean and comfortable. Very good staff indeed. I was staying at Parklane International when I visited Cebu to attend Photo Summit Asia 2013, Sept. 05 ~ 08. A series of Photography seminars was held at the banquet (2nd. floor) of Parklane Hotel.",August 2013,NA
Jake R,Nov 2013,1.0 of 5 bubbles,Worst hotel ever,"We opted for the smoking room since i smoke cigarettes .- terrible decision. The dirtiest room ever. Dusty old carpet, bed even has stubble hair trimmings probably from previous guest! Had plastic bathtub which was very small, uncomfortable and squeaks when you step in them. This window was vibrating noisily probably from the metal framing it had. Every part of room was dirty. Your body itches when it touches the bed covers! Terrible. Just terrible.",November 2013,NA
cebufoodieinheels,Oct 2013,3.0 of 5 bubbles,Great business hotel.,"I booked this hotel for my childs birthday. Surprisingly for the price, the hotel was good. Rioms were clean, service was also good and the buffet breakfast although not fantastic was good as well--ove its at par to its value.",November 2012,NA
DocTotoy,Oct 2013,4.0 of 5 bubbles,Pretty Good Hotel,"Its an affordable hotel conveniently located near the Ayala malls (walking distance). The food is nearly excellent. Good tasting and reasonably priced but lacks a bit of variety. The strength of this hotel is its friendly staff staff, very helpful, very friendly and good people skills. I wouldn't mind staying here again. It's way better than the crummy old marriot.",September 2013,NA
Bandu G,Oct 2013,5.0 of 5 bubbles,It was a memorable stay at Parklane,"Cebu Parklane International is centrally located in Cebu city. Excellent service. Very good breakfast is served. Rooms are clean and comfortable. Very good staff indeed. I was staying at Parklane International when I visited Cebu to attend Photo Summit Asia 2013, Sept. 05 ~ 08. A series of Photography seminars was held at the banquet (2nd. floor) of Parklane Hotel.",August 2013,NA
Jake R,Nov 2013,1.0 of 5 bubbles,Worst hotel ever,"We opted for the smoking room since i smoke cigarettes .- terrible decision. The dirtiest room ever. Dusty old carpet, bed even has stubble hair trimmings probably from previous guest! Had plastic bathtub which was very small, uncomfortable and squeaks when you step in them. This window was vibrating noisily probably from the metal framing it had. Every part of room was dirty. Your body itches when it touches the bed covers! Terrible. Just terrible.",November 2013,NA
cebufoodieinheels,Oct 2013,3.0 of 5 bubbles,Great business hotel.,"I booked this hotel for my childs birthday. Surprisingly for the price, the hotel was good. Rioms were clean, service was also good and the buffet breakfast although not fantastic was good as well--ove its at par to its value.",November 2012,NA
