Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Pongz M,Jun 2016,4.0 of 5 bubbles,Cebu trip June 2016,Ayala Center is a 5 minute walk from the hotel. Room is tidy and clean. Free internet inside the hotel room is okay.  Breakfast buffet is very good! There are a variety of Asian and local cuisines to chose from.,June 2016,NA
gregj339,Jun 2016,5.0 of 5 bubbles,June 2016,"It's a great place to stay if you want to be in Cebu City. Very well located.The nicest staff I have ever encountered anywhere in the world.Well appointed rooms, pool area and business centre.Heavier curtains in the room would be a  nice touch just to help reduce light and noise from outside.Read more",June 2016,NA
kcdv2016,Jun 2016,4.0 of 5 bubbles,one stop hotel for everyone,"i definitely recommend this hotel! First, its very budget friendly, the breakfast is good (buffet) a lot of variety of food that you can choose from. The service is also good, from the reception up to the housekeeping, the are accommodating and very friendly. The swimming pool is also good, it has a good ambience. Location wise, its perfect, it is near the mall (Ayala) and the transportation is very accessible.",June 2016,NA
915nidab,Jun 2016,5.0 of 5 bubbles,Quest Hotel Experience,"I stayed for 1 night in  De Luxe room. Bed was wide and comfortable. Coffee, water  and tea were available. Shampoo, conditioner, cotton buds and there was even a plastic hair net.  I was looking for a lotion but there was none. . It's okay, I brought my lotion. I stayed in a 3-star hotel in Boracay.  All of these were available including lotion. So i was expecting the same.  Over all experience with Quest was excellent.",June 2016,NA
CecilleAquino,Jun 2016,5.0 of 5 bubbles,Satisfied!!,"The room was so cozy. I slept nicely.  The water in the bathroom is so warm. I really like it! I will recommend it to all my co-workers and friends! If I will go again in Cebu, surely I will stay at Quest Hotel!",June 2016,NA
seslampano,Jun 2016,4.0 of 5 bubbles,Quest,it was a quick stay really. not much interaction with the staff. Check-in early and avoid losing the room you prefer. you may also get the breakfast to go when you have to leave for the airport very early.,June 2016,NA
JL Pamplina,Jun 2016,4.0 of 5 bubbles,Near Ayala Center,Near Ayala center and was able to accommodate me when I asked for early check in. Although house cleaning service takes a lot of follow ups. They weren't able to clean the room on my first day even if I reminded them a couple of times. Other than that everything is good.,June 2016,NA
takahi2i,Jun 2016,4.0 of 5 bubbles,Good location,"Close to shopping moll and good location to stay.  WIFI access is good and high speed.The hotel staffs are all warm welcome to me.  When I took brekfast, I had to sign at the reception,I think no need this process.",June 2016,NA
michelletR5403MC,Jun 2016,4.0 of 5 bubbles,"Improved check-in, check-out","They have improved their customer service most especially to their returning corporate clients in terms of early check-in and check-out. Buffet needs much improvement in terms of variety, especially at breakfast time.",June 2016,NA
rosariof493,Jun 2016,4.0 of 5 bubbles,Great Cebu trip,"Quest made my Cebu trip more than pleasant.  After a long day of tours and sightseeing, the staff welcomes you with a smile and offers courteous service.  The hotel location is very ideal as it is in the midst of the Cebu business and commercial center.  I will definitely consider staying at this hotel again.",June 2016,NA
11marlinams,Jun 2016,5.0 of 5 bubbles,Very nice place to stay,"I enjoyed staying at this hotel. The staff are very nice, accommodating and very professional. The food was great and it is near the mall, restaurants and everything. Very convenient place to stay. I will definitely come back and stay in this hotel again and I will highly recommend it to my friends and relatives!!!",June 2016,NA
JamSam,Jun 2016,5.0 of 5 bubbles,Quest hotel review,"Stayed for 1 night, bed was comfy. The staff are all accomodating and the manager was able to fix the problem with my booking at the hotel.Wifi was great and stayed at their premier deluxe room. Nice city view at the balcony.",June 2016,NA
weipangc2016,Jun 2016,5.0 of 5 bubbles,Service is good!!,Problem solving is efficient! All the staff are very kind and active. The buffet offered many kinds food and tasty! The location is impeccable across from Ayala mall it's good to visit any spot in Cebu city,June 2016,NA
Tourguidemarilyn,Jun 2016,5.0 of 5 bubbles,Great value for money,"We spent a week at the Quest Hotel. It was very clean and modern. The staff were friendly and helpful. There was a wonderful mall one block away with great restaurants, shopping, a grocery store and a movie theater. We only ate in the restaurant one time but it had a great selection on the buffet. We would definitely stay here again.",June 2016,NA
jane l,Jun 2016,5.0 of 5 bubbles,good service,Good quality service! I have few problems though like slow internet connection and flooded restroom everytime i took a shower. However overall exoerience was good! Ill definitely stay in this hotel again. Thanks!,June 2016,NA
sunil692016,Jun 2016,4.0 of 5 bubbles,A great hotel within convenient proximities,"Enjoyed the stay and will recommend this Hotel to others. The hotel and its staff are very good, I like the way they greet and are always at hand to help. Rooms are well placed, although a little small to my liking , but considering other aspects of the hotel and its service, this is a small compromise.",June 2016,NA
raizah c,Jun 2016,5.0 of 5 bubbles,Its was an excellent stay. 👍🏼👌,The hotel is located near business centers and mall. Easy to locate. Though the roads were very scary and no straight road to ayala but still close to it. Hotel staff were very helpful and accommodating. The room was made up for our second night the minute we got back. Though we had a little mess up but they were able to fix it immediately. The hotel is highly reccommended.,June 2016,NA
katevalencia,Jun 2016,5.0 of 5 bubbles,Very Nice,Quest is affordable I like the place and its very accessable. Just the line in reception is too long that you really have to wait. The swimming pool is not that big but everything is absolutely great!,June 2016,NA
wolfy948,Jun 2016,5.0 of 5 bubbles,Family time,None that I can think of.it was fun good location and the pool was awesome. I'll stay there as I csn because it's reasonably and close to shopping. My daughter love the pool but it closes early. Wish it was open later,June 2016,NA
nenechicane1425,Jun 2016,5.0 of 5 bubbles,Wonderful and very good to stay,"I had a wonderful experience staying here with my family last year. Staff were friendly, smiling, accommodating, thoughtful and always willing to help the guest. The room was nice and clean. The bathroom and shower was great. We love the breakfast, the selection was perfect. Really great place and I highly recommend it.",September 2015,NA
Estan C,Jun 2016,5.0 of 5 bubbles,love my stay at Quest Hotel,"I love the room that I got with floor to ceiling windows showing a good city view. The bed is comfortable and cozy. Wifi is fast and the buffet breakfast is sumptuous and lots to choose from. But the ala carte is also good, especially the Luxury Cheesecake, one of the best I've tasted and the lechon (roast pig) every Sunday lunch is a must! Pair it with the flavored puso and you got a certified Cebuano meal.One thing, location is central and just right across a major mall and has ready access to public transport. It's also a great place to stay and do nothing. Or swim at the pool.",April 2016,NA
Leilanie N,Jun 2016,4.0 of 5 bubbles,Another good hotel in Cebu,"The hotel is nice and the staff are very helpful, The lobby is small and bit crowded on check-in or check-out time. But over-all it is a good place stay in the city because it is accessible to all places of interest for tourist.",May 2016,NA
Gregory J,Jun 2016,5.0 of 5 bubbles,"Cebu, June 2016","Great hotel. Very well located. Exceptional staff. Good sized, well appointed rooms. House keeping was great. I really liked the swimming pool and pool bar area. The business centre was useful. It was a great place to base yourself for a holiday if you wanted to be in the city and it would also be excellent for the business traveller.",June 2016,NA
mikajleo,Jun 2016,4.0 of 5 bubbles,Very good hotel,"It was a quick stay (overnight) but was comfortable and pleasant. Staff was very friendly and accommodating to your requests. Checking in was a bit of a hassle though as we had to wait a while. But over-all the food, staff and amenities is excellent and such a bargain with what you are paying for. Would definitely recommend to my friends.",May 2016,NA
JohnL7152,Jun 2016,4.0 of 5 bubbles,Good mid range hotel in a great location,"have stayed here several times this year for work.  Overall have found there to be good service and reasonably priced rooms - good value.  Breakfast and food are decent for the price.  Good location next to ayala center.  Great feature of the hotel are the in-room massages.  Pool can get a bit crowded, particularly with foreign men and their local lady friends.",April 2016,NA
Ladybing18k,Jun 2016,4.0 of 5 bubbles,Very good hotel,"The hotel was worth staying, With good service and friendly staff, And the cleanliness of the hotel is good. I am recommeding my friends and relatives to stay at this hotel. Thank you Quest. Its worth coming back when we have our holiday or business trip.",May 2016,NA
munix21,Jun 2016,4.0 of 5 bubbles,Clean rooms and toilet,Clean rest rooms and comfortable bed good for relaxation with friendly staffs. Accessible to every establishments and It has a very secured area. It also have a fascinating pool side view which you can dip in while having a refreshing drink,May 2016,NA
christopherrF4930HN,Jun 2016,4.0 of 5 bubbles,Quest Hotel,"Excellent staff, very good value for money. The hotel is strategically located and is just a block away from Ayala Center Cebu. The buffet breakfast was great with a wide variety to choose from. The check-in and check-out procedures were a breeze.",May 2016,NA
MurrayIsMyName,Jun 2016,2.0 of 5 bubbles,Barely adequate,"I stayed at this hotel for a total of two nights. There is nothing noteworthy about this hotel. The staff perform their duties to an acceptable standard, but that's all. The rooms are a little dated and the walls appear to be paper thin. My peace was constantly disturbed by loud Filipino guests in adjoining rooms, speaking loudly in Tagalog, slamming doors and generally showing no respect for other guests. I called reception twice about the noise and although the lady receptionist assured me she would send security, I saw no evidence of it. There are not enough elevators for the number of rooms and long delays for an elevator are common. On the plus side....the bed was very comfortable.",June 2016,NA
karlg358,Jun 2016,5.0 of 5 bubbles,Nice Hotel......,"Great location, good amenities, enjoyed the swimming pool with a couple of beers. Helpful, friendly and polite staff as always. Shopping mall within walking distance.  Would definitely stay here again.",May 2016,NA
Busdik,Jun 2016,4.0 of 5 bubbles,Value for Money Too,A nice hotel to stay. Located in the heart of Cebu's business district. Food was average but got a wide array. Service was okay. Just nice. Made the booking on the day of my stay and they still gave me a good room.,March 2016,NA
SHE,Jun 2016,4.0 of 5 bubbles,Good value for Money,"I had an overnight stay in this hotel.The room is not so big but clean. The breakfast buffet was good. I would like to commend all the staff ,they are all courteous and helpful. They also have security guards doing their job all the time at the car park. The hotel wifi is also good.",June 2016,NA
Dominique V,Jun 2016,4.0 of 5 bubbles,Quest Hotel,"Arriving at the hotel, staff was very accomodating so it is a plus points for me. The room I stayed in was spacious and contained everything I need, big bed, tv with cable, refrigerator, nice and clean bathroom and big wardrobe cabinet. The breakfast was also good but as I was staying for longer than 3 days I would have preferred more varieties however I was able to change the free meal from a breakfast to lunch so it was still great. The hotel is located nearby the AYALA mall so you can just walk if you need to go shop and eat somewhere else. Transportation was easy as taxi was waiting outside the hotel or you can cross to the terminal to ride the jeepneys in going somewhere.",February 2016,NA
Clare Y,Jun 2016,5.0 of 5 bubbles,Value for money...great location too.the servicebof the staff is very good that you will feel very much welcome.,Great job in making the guests feel at home and welcome.very good location and accomodations as well.will definitely stay here always when in cebu and your staff are always very helpful...satisfied customer😊,May 2016,NA
aggomez101,Jun 2016,3.0 of 5 bubbles,Average hotel,"I've been choosing Quest as a priority hotel everytime I get an assignment in Cebu.  I notice that their service has deteriorated - room, amenities, food, service.  Room is very dim. As a business traveler, I also need to work in my room at night. Hence, they should provide an option for white or brighter light inside the room.  Management has to replace their towels already as these look old and greyish white.  I also have to request for face towel everyday of my stay as they don't replenish it every time I request for room make up.  Food at the restaurant is not that good anymore and variety is not as wide, especially at breakfast. Fortunately, staff at the restaurant are very nice and friendly.  My other consolation in this hotel is the fast internet and it is within walking distance from Ayala mall.",April 2016,NA
gisan888,Jun 2016,5.0 of 5 bubbles,An Overnight Stay,"Friendly and courteous staff. Lobby was clean. Great ambience. Big sofas, great for sleeping in while waiting for an early check-in. Sumptous breakfast buffet spread. Clean rooms, hygenic bathrooms. Slow wifi though. Cheaper room rates online than via front desk. Just right across the Ayala Mall. We will surely go back! Highly recommended!",May 2016,NA
Cebuvisitor,Jun 2016,4.0 of 5 bubbles,Recommended!,"Accomodating staff, fast internet, hot  cold showers, soft bed, clean linen. Great location since the hotel was near the main road and the mall. Gym was small but clean. Pool was small too but enough for if you just want a relaxing dip.Wish the towels were softer and newer.",May 2016,NA
Jaquan R,Jun 2016,5.0 of 5 bubbles,affordable,"I had a good time with my family, good food, and it was affordable.as soon as i got their they got my reservation and escorted me and my family to our lovely luxurious room.the food was awesome.the pool was nice and warm.and the staff was kind and helpful",June 2016,NA
maryarlene,Jun 2016,5.0 of 5 bubbles,"the staffs are accomodating, friendly and the rooms are clean","Excellent service and the pool is very relaxing most specially for the food and drinks.The buffet breakfast is sumptuous, room service was entertained right away. ambiance was cozy and romantic.Privacy was  observed excellent no disturbances during our stay,in general the hotel was a nice place to stay, we'll be back again when we stay in cebu city.",May 2016,NA
soonju92,Jun 2016,5.0 of 5 bubbles,Excellent,They have a swimming pool. Swimming pool was nice. Our room was very clean and wifi connection's really fast. Their staff was very kind so I gave tips.Best thing about this place is its location. It's just right across Ayala Center Cebu.Read more,May 2016,NA
arnierosea,Jun 2016,5.0 of 5 bubbles,excellent,"very clean and  very affordable,very convenient to stay,near in the malls and good variety of foods serve,keep up the good service. the things i very like is the good service and cleanliness.......and the friendly hotel staffs.",May 2016,NA
Tarnnie T,Jun 2016,4.0 of 5 bubbles,Nice hotel close to the mall,"The hotel situated close to the mall which very convenient. I only stay there for one night. Too short to judge everything by a glance. Overall seems nice, staffs are friendly and helpful. The bathroom was a little too small for my taste but very clean. I didn't have a chance to go to the pool as it was raining. If I have a chance to go back, I will stay there again :)",May 2016,NA
daleCavell,Jun 2016,4.0 of 5 bubbles,Dependable,"i would stay at Quest hotel every time I'd go to Cebu , and after all these years they still maintained efficient and good quality of rooms and service.. Front desk people are the best!!i just hope I won't encounter that problem of the emergency door alarm going off every once in a while. ... Overall, good job!!",May 2016,NA
jonalyn0228,Jun 2016,5.0 of 5 bubbles,Best for Staycation,"I loved my experience when we stayed for one night to celebrate mother's day. The room was clean, comfortable and I super liked the view. The staff was very accomodating. The parking was hassle free. We would definitely go back.",May 2016,NA
Helen A,May 2016,2.0 of 5 bubbles,Carpets needs to be removed!,"Good location but I had problems sleeping due to the dusty carpets and maybe the curtains too. I'm aallergic to dust and I really suffered the first night. The second night, I slept better because the carpet was removed and the curtains were vacuumed but the hallway carpet was terrible! Nothing spectacular about the food. Friendly and helpful staff overall.",May 2016,NA
Christopher C,May 2016,2.0 of 5 bubbles,Only nice on paper,"Pros:  Convenient location and free shuttle to the airport.  Cons:  Basically everything else.  They placed us in a room with construction going on above us.  The room itself appeared clean but there were small roaches in the bathroom and drawers.  The pool was under construction and though the front desk said we could sit outside, the doors were padlocked and trash blocked the door.  The room service food was below average considering the cost.  The shower  eventually would go from cold to luke warm, and the sink for the drain was clogged.  They also forgot my wake up call.",May 2016,NA
Maye D,May 2016,4.0 of 5 bubbles,Affordability and accessibility,Didn't expect good accommodation for just Php 2k+ for 2 pax per night. They have a small swimming pool and gym. Our room was very clean and comfy and wifi connection's really fast. Best thing about this place is its location. It's just right across Ayala Center Cebu.,May 2016,NA
williamd0naldh,May 2016,3.0 of 5 bubbles,"Nice and Clean, few minor complaints","Rooms are clean, bathrroms a little small but decent.  Internet is intermittent.  Breakfast buffet is so-so, but worth the 250p.  Wish they would have bacon everyday and cook it properly.  Good location, next to Ayala mall.",April 2016,NA
GlobeRoader,May 2016,4.0 of 5 bubbles,"Nice staying, very modern","I stayed in the Quest for one night, during my short visit to Cebu and I enjoyed my time. I tried the restaurant for the diner and it's was quite Ok. The room is nice, the bed is comfortable and the bathroom is great. I had a room located in the 18th floor and I liked it. The staff is nice, the hotel have many facilities and they're very professional.I recommend definitely.Read more",May 2016,NA
Afton Gregory A,May 2016,4.0 of 5 bubbles,Value for Money,"Located very near Ayala Mall, very accessible from the airport, very courteous staff, good service, nice, clean and very comfortable rooms, good food with a wide variety of choices.  It has well furnished function rooms very conducive for business meetings and other events.",May 2016,NA
Ivan,May 2016,5.0 of 5 bubbles,Remarkable Stay,"Over-all, experience was great. Will definitely stay again. I'm used to staying hotels in the Ayala area, and I'd say Quest is quite on top of the list. One thing though, a rubber mat in the shower area would be awesome.",May 2016,NA
jeremiah_uy,May 2016,3.0 of 5 bubbles,A practical choice,This hotel offers good value for your money. It has good amenities and a great location. I just don't understand why their check out time is 11:00 AM and the check in time is 3:00PM. The long wait time for a room to be available is very disappointing. Noise from other rooms are also audible so not very good when you need to sleep during the day.,May 2016,NA
Victor F,May 2016,4.0 of 5 bubbles,Very good hotel-ideal location,"Surprisingly good hotel. It is ideally located near a good mall. Easily reachable by cab and motor vehicle. Close to city tourist spots. Rooms are clean and well serviced. Staff is courteous, hospitable  and competent. Everyone was great.",April 2016,NA
sPaCe4MeOw,May 2016,3.0 of 5 bubbles,Perfect location,"Perfect location, within the city, just walking distance to Ayala Mall. Friendly staff, clean hotel, spacious room. The only issue was the air-condition dripping a bit of water above our bed. Otherwise should have been our perfect stay.",April 2016,NA
machristina2016,May 2016,5.0 of 5 bubbles,Vacation 2016,"We had a pleasant stay in Quest Hotel. Their staff is accommodating. The room is clean and comfy. The hotel is located across Ayala Mall and is accessible. Taxis are always available. You feel safe to ride in the taxi because the room number and the destination of the guests are listed down by the security guard. Prices of food are affordable but dissatisfied with the dinner buffet because the food seemed like it was not freshly cooked. Another complaint is that the internet connection was very slow. However, the overall stay  experience here is just great  wonderful! I wouldn't mind coming back here for my next trip to Cebu!",May 2016,NA
johanna1818,May 2016,4.0 of 5 bubbles,Nice location,We've been here twice and so far we enjoyed our stay.  The room is just ordinary but the comfort is okay. My kid loves the pool and that's what matters most. What we really like here is the location and the breakfast buffet.,May 2016,NA
Cheryl M,May 2016,4.0 of 5 bubbles,QUEST FOR GOOD VAUE,We booked connecting rooms and what I like about it is that it is easy for access to the adjacent rooms. The space is just right but if you have kids staying with you its a bit small. Exit going to the parking is a bit confusing. The food is fine but you can find better choices in Ayala than in the hotel. We arrive at 12 pm but our check-in is 2:00 pm which is a bummer if you arrive early. What I like most is the staff. Very considerate and courteous.,May 2016,NA
bynature2015,May 2016,5.0 of 5 bubbles,good stay,"good hotel, don't know why it is low star rating. friendly, efficient, good value. My wife and I enjoyed our stay in cebu very much. the only gripe might be that there was inflexibility in the restaurant deal where they had iced tea with merienda, but when I asked for a herbal tea, which would have been relatively cheap for them, they declined. I can't think why. It did not detract from our enjoyment of the stay significantly.",May 2016,NA
28izler,May 2016,3.0 of 5 bubbles,Unsatisfied,"Please improved the hotel amenities,no slipper set up , requested a double bed but the amenities set up was good for 1 person ,AC not cooling , breakfast must include in booking , customer service for staff need to improved..thanks",May 2016,NA
165larry88,May 2016,2.0 of 5 bubbles,KICKED OUT,I had a reservation but was NOT accepted when I tried to check-in. I had to walk during the night to find a hotel to sleep in. I've been staying in this hotel once or twice a month for more than a year. THIS IS HOW THEY TREAT THEIR LOYAL CUSTOMERS.,May 2016,NA
mariacorinai,May 2016,5.0 of 5 bubbles,Value for money,"very nice location; there is huge mall right across the street; friendly staff; clean, not a lot of choices for food; great amenities given that this is a budget hotel; didn't have any troubles checking-in/out ;",May 2016,NA
haavardc,May 2016,4.0 of 5 bubbles,Value for money,"+ Good location to ayala mall. Easy to get a taxi, friendly staff.- Check out is  11 am. should be 12.   Around the elevator it always bad smell from the restaurant. Smell fish. Little long time to check in.",May 2016,NA
Ken M,May 2016,5.0 of 5 bubbles,Nice place for the price !!,No problems with this hotel.  Walking distance to Ayala center.  10 minutes in taxi to nearest mall.  About 30 minutes from airport.  All staff friendly.  Never ate at the restaurants.  Pool very nice !!!  AC cold and the bottled water was a plus,May 2016,NA
Allan James C,May 2016,3.0 of 5 bubbles,Staycation,Hmmm satisfying stay over all. It was good at our room. The buffet is satisfying enough that the value of your money is good for it.  Did not try the swimming because it was already congested since it was a small pool,May 2016,NA
Teng411,May 2016,5.0 of 5 bubbles,Perfect stay,"My room was at the corner and the view is good.  The room is clean, cool and comfortable. I like the location because it is 5-minutes walk to Ayala Center, and Taxi is always available at the front. Most of all, the staff are accommodating.  The only thing i think should be improve is the menu for buffet breakfast. Overall, my stay is just perfect.",May 2016,NA
877aileenc,May 2016,4.0 of 5 bubbles,The kids enjoyed the pool,my stay was short but i had a grand time.  the staff in the restaurant were so accommodating and nice.  they took care of us even if we did not take the buffet dinner.  my grandchildren dropped by and enjoyed the pool tremendously.  the food served at the pool area were cheap and good.  the kids had a real grand time.,May 2016,NA
@JRVL,May 2016,5.0 of 5 bubbles,If it's QUEST...it's the BEST!,"It was our first time to stay in Quest. No regret. No doubt, it wil, still be our priority hotel when going back to Cebu. I emailed their Manager Ms. Karen to allow us for an early check in to maximize our short stay in Cebu. She gladly welcome my request and accommodated us without extra charge - talk about customer service beyond money! They made sure that our stay was superb! Kudos to the Front Desk and Housekkeping Team for a very good service with a smile. The Food serve at breakfast are in good quality and well presented. We will go back in Cebu and this will be our priority hotel when staying. If it's Quest...it's the Best!",May 2016,NA
gops2016,May 2016,5.0 of 5 bubbles,Our stay in Quest Cenun,Our stay in Quest Cebu for the last 5 years. We enjoyed our stay. It is also near the mall where you could shop and lots of restaurants there. And it only a 5 minutes walk. We wellNever change our hotel,May 2016,NA
Kristine K,May 2016,1.0 of 5 bubbles,Never Again,Poor Reception service. took us 1 hour or so before checkin as they caqnt find our booking eventhough we have already provided them our booking details. Reception officer was very naive and dont know what to do. We've been staying on this hotel since 2013 and service getting worse. Not again. moving to parklane now,May 2016,NA
Heythere76,May 2016,5.0 of 5 bubbles,Very affordable and accessible,Stay was comfortable.  Staff was very polite. Food was good. Accessible to the mall only a walking distance to Ayala Centre. If you take a taxi hotel security will take all information of the taxi to ensure your safety to where you going.,May 2016,NA
169leilanic,May 2016,5.0 of 5 bubbles,Lani Chan /Chit Gloria Stay,"Excellent experience, friendly service. Good was excellent with service friendly  helpful. Though we didn't avail of your swimming pool, we loved the comfort of the room. Only thing missing is a complete spa service.",May 2016,NA
karenjanet2016,May 2016,5.0 of 5 bubbles,cleancomfy,Nice place to stay. Walking distance to Ayala and very acceesible. One of the cheapest yet its  clean comfy and cool hotel in cebu. I will definitely come back to cebu and will choose to check in here at quest hotel 😘,May 2016,NA
5car,May 2016,4.0 of 5 bubbles,Not bad for a three star hotel,"Staff are very polite and accomodating. My family and I enjoyed our stay especially the buffet. It would be nice if you extend the closing time of the pool, 9pm I think is too early. Towels in the bathroom I think should be replaced, you can tell it's worn out. I suggest to have extra toiletries on display. I will definitely stay at Quest again in the future. :-)",May 2016,NA
Eugenio Santos Jr,May 2016,5.0 of 5 bubbles,Overnight Stay,"Clean rooms, great breakfast buffet, courteous staff, nice lobby, just across Ayala Mall. Slow wifi though. We'll surely come back again. Room rates are reasonable. Cheaper to book online than via landline.",May 2016,NA
petermJ6615DP,May 2016,4.0 of 5 bubbles,Peter from Calbayog City,"I enjoyed my short stay and wished that it was longer.The location is awesome and literally a stones throw from Ayala Mall, in my opinion the best shopping mall in the Philippines.Staff were all very courteous and very helpful at all times.I will be staying at Quest the next time that I travel to Cebu.Read more",May 2016,NA
jayj694,May 2016,3.0 of 5 bubbles,May 2016 Stay,Buffet breakfast staff seems not prepared for influx of guests during peak hours. Since I guess this is the peak season your staffing must be adequate to give service to your guests. Tables where not bused at once.,May 2016,NA
712clarisser,May 2016,3.0 of 5 bubbles,Quest Hotel Review,"Overall facilities and food of the hotel was great. Just didn't appreciate that when i arrived from an early flight, no room was available. The room was made available around 1pm which give us little time to prep for our work event. Take note our stay was just an overnight and they couldn't provide a room asap.",May 2016,NA
Vic K,May 2016,5.0 of 5 bubbles,My Home while in Cebu City,"Best Staff and service,  Love the food and buffets .  Pool and gym keep you healthy. Rooms are very nice and comfy.  Location near everything under the sun.... A MUST STAY WHILE IN CEBU CITY...  QUEST IS THE BEST",May 2016,NA
399clint,May 2016,5.0 of 5 bubbles,Excellent Stay at Quest Hotel Cebu,Excellent stay at Quest Hotel Cebu in May 2016 and in the past.  Will certainly return and stay again at Quest Hotel Cebu.  Staff are courteous and friendly.  Room and bathroom were clean.  Food was good.,May 2016,NA
joonseoko,May 2016,4.0 of 5 bubbles,Best Servise,The staff were very friendly. Breakfast was varied and tasty. But it should improve similar kinds of food every day. The room is clean and cool. But the bed is a little damp. The pool is clean and not too small. But it is enough to enjoy.,May 2016,NA
Cyril C,May 2016,5.0 of 5 bubbles,Satisfied costumer,"Staff are very accommodating, attend to the needs promptly . Hotel ambience are very clean and organize. It makes my holiday a relaxing and homely 😄. Aside from that , it's close to the mall and close to restaurants and center of everything . This is my second time staying at quest and I would say I had really great experience with them . I would stay in the future .",May 2016,NA
551jacquej,May 2016,3.0 of 5 bubbles,Review of my stay,"The quality of the food served during breakfast is not as good as before.  Hope you can improve this.    Your room rates are no longer competitive.  There are a lot of other hotels with lower rates and better service.  In fact a week after I checked in your hotel, I did not bother going back and moved my booking to another hotel.",May 2016,NA
efrente19,May 2016,4.0 of 5 bubbles,My quest trip,Nice hotel.didnt expect of the service.ill come back definetly here i just wish a more variety of breakfast.wish also that pool bar to be extended.its better after work to relax there. No need for me to go around the city.,May 2016,NA
DreaminDigital,May 2016,5.0 of 5 bubbles,Awesome hotel for the price,"My wife  I had a great stay in this hotel. The room are nice  comfy . The staff were helpful, friendly  courteous . Their foods is very delicious . You can't complain about their costumer service its great ! Recommend this to travelers so you will enjoy your stay while in Cebu .",May 2016,NA
S661XJelizabethc,May 2016,4.0 of 5 bubbles,Great stay!,Hassle-free stay from check-in to check out. Our family enjoyed our stay even if it was only a short one.  Will recommend Quest Hotel to our family and friends who are coming to Cebu.  Over-all a good place to rest.,May 2016,NA
Mike A,May 2016,5.0 of 5 bubbles,"Great stay, great staff and great location","Nice hotel and facilities, really relaxed and happy hour was great fun by the pool. Well worth the trip. The food was nice, the team very friendly and attentive, and Hotel was very clean. The Hotel is next to the huge shopping mall, which also offers great variety and value for money.",May 2016,NA
mhaidil,May 2016,5.0 of 5 bubbles,Strategic location. Good service hotel staff. Clean room.,Overall was an excellent experience. Hotel should upgrade their ranking to 5 stars. FB need to spice up more to local and asian cuisine. No other comments and reviews. Keep up the standards and quality. Thank you.,May 2016,NA
Katherine V,May 2016,4.0 of 5 bubbles,A star within the city,"We arrived early but our rooms were not yet ready but admfter an hour they texted, and informed us that we ca vheck in already. It was very nice of them to accommodate our request. Our room was very clean evrn though we encountereda slight problem with the AC they are very courteous to transfer us in a different room. This hotel is very close to ayala malls and restsurants.",May 2016,NA
573archiee,May 2016,3.0 of 5 bubbles,Quest Hotel Experience,I like Quest Hotel because of its proximity to the mall (Ayala Center) where you could relax and unwind after your busy day. Though my last stay here (3 May 2016) was not good because of the accident I had in their resto (the chair tilted and collapsed while I'm sitting - despite me being light weight and this is a sign of lack of inspection in the area in terms of safety for their guest),May 2016,NA
Z1759LRdanielr,May 2016,4.0 of 5 bubbles,"Perfect location, friendly staff, lovely rooms","Very happy with this accomodation, well priced, very nice buffet daily and very comfortable and spacious rooms. Just across the road from Ayala centre so it is well located with plenty of food and drink options. Only downside is the pool is relatively small and the surrounds of the pool are not always pleasing to the nose.",May 2016,NA
Jun L,May 2016,5.0 of 5 bubbles,My Quest Experience!,"I already had a bad experience with this hotel when Quest opened its doors a  few years ago.  This  is my second stay.  Availing the Quest lifestyle Booklet Gift certificate in a deluxe room with breakfast buffet.  Check in by friendly front office staff,  Katch was swift  I was upgraded to room 752 with balcony.  I met security officer Ana at the 7th floor who personally accompanied me to my assigned room.    It has a clean  small bathroom with fresh  new towels.   Room has a single queen sized bed..Strong wifi connection.  I also enjoyed the relaxing  infinity pool.  Fresh towels were given by friendly pool attendant.  Breakfast  lunch at Puso was great. I was amazed with the taho station during breakfast. Lechon  sashimi  at lunch aside from the variety of food choices  I was assisted to my table  offered coffee by Janesen .  Even she was very busy attending to other guests.  Restaurant staff are very attentive .  Minor issues like dusty headboard, duvet  pillows looks tired,  unpleasant smell at the hallway going to my room and front office staff needs more training in customer service. Especially  to Kristine  Pearl.  As they insisted that only 2 bottles  of water are complimentary.  Once you consume that,  it is available for sale at 25 per 325ml bottle. Complimentary bottled water is supposed to be FREE  unlimited in hotels of this category. But both Pearl  Kristine are very enterprising in selling complimentary bottled water to hotel guests.  When I insisted , Pearl even offered to send me a pitcher of water which I refused to accept.  Unfriendly  unaccommodating front office personnel  Pearl  Kristine are like MONSTERS wearing a PLASTIC SMILE in the front office.   Special mention to Marianne , as she was the person who resolved the complimentary water issue  even sent me a complimentary cake.  I also had a conversation with duty manager Delsa after my breakfast  told her regarding the issue.  Aside from the complimentary bottled water that I received .  I also had a complimentary lunch buffet  late check out from her.  My overall stay was still fantastic even with the minor issues involved.  I would like to thank duty manager Delsa, front office staff Katch, Marianne,  Ana of security, Janesen  Johnsen of Puso , pool attendant  security staff at the entrance for their outstanding service during my stay.  They are very professional  dedicated with their respective jobs  Security personnel are friendlier than front office staff.  A great improvement compared to my previous stay aside from the excellent customer service.",May 2016,NA
