Rating,Review Text,SA,Sentiment,Normalized_Rating,Composite_Score,Quartile
5,stay bai hotel definitely one favorite hotel accommodations welcomed warmly hotel staff treated like special guests special thanks sir jom mam cha room comfortable wanna leave cebu tour bed soft almost ended waking late breakfast buffet cafe bai room well lit hot shower available nice ac thank bai hotel excellent stay,0.9859,Positive,1.0,0.99295,Q4
5,ive stayed many hotels bai hotels cleanliness + comfort top list mention staff never fails smile make sure everything need definitely give 5 stars highly recommend,0.8838,Positive,1.0,0.9419,Q2
5,excellent hotel lobby lounge bar mark service personnel good helpful hope give tip since told receive anything clents acknowledge good servive,0.936,Positive,1.0,0.968,Q3
5,accomodating staff friendly smiling give need answered questions especially lifeguard jun mark knowledgeable rasheed jovanne made best drinks keep thumbs,0.886,Positive,1.0,0.9430000000000001,Q2
4,twiilght nice drink made kent perfect staffs accomodating friendly japzy mitch louie lot fun drinking alone feel im probably back friends next time,0.9337,Positive,0.5,0.71685,Q1
5,love sounds love foodthe service excellent thnx neil haroldthe view perfect thou raining enjoyed muchwe love also margarita mojito,0.9758,Positive,1.0,0.9879,Q4
5,lots choices good service worth moneyi also happy birthday song free cake resto smells good nice dine comfy seats tables im definitely coming back,0.9595,Positive,1.0,0.97975,Q3
5,place relaxing overviewing city good service accomodating crew food good affordable place back soon #twilightroofdeck bai hotel enjoy martini seafood curry yummy thanks waiter harold,0.9552,Positive,1.0,0.9776,Q3
5,terrific one night stay bai hotel mandaue nice location close parkmall although close slums good security team courteous efficient staff clean well appointed rooms fabulous pool area awesome breakfastbottom line would stay price reasonable,0.981,Positive,1.0,0.9904999999999999,Q4
4,restaurant staff corteous downside long wait checking clear protocol waiting taxis highlight mark lobby lounge bar made sure comfortable accommodating needs awesome job mark,0.9153,Positive,0.5,0.70765,Q1
5,amazing food friendly accommodating staffs wendyl helpful friends clean wellmaintained environment lots food choices would totally recommend place 10 10,0.9545,Positive,1.0,0.97725,Q3
5,greeted kindly even though checked latethe executive suite clean lounge fantasticthe rooftop swimming pool much better kids snacks beermy family definitely choose bai hotel whenread,0.9118,Positive,1.0,0.9559,Q2
5,fantastic club lounge fantastic staff best cebu tried think owner mandarin oriental hotel bangkok stay bai hotel choose executive room eat breakfast human school children canteen crowded main restaurant big distance walk food lounge get better food fresh orange juice high tea afternoon drinks evening staff fantastic,0.9648,Positive,1.0,0.9823999999999999,Q3
5,great place dine service amazing wendyl karen daisymy cravings given satified different kinds food even foods great indian japanese food,0.9186,Positive,1.0,0.9593,Q2
5,wonderful night rooftop bar twilight staff extremely friendly courteous ask neil full great local info super informative bartender japzy wonderful also,0.9735,Positive,1.0,0.98675,Q4
3,wanted visit place long opened publictheir sunday brunch bestwide selection foodhealthy food caters even food restrictions buffet never run outand dessert station wow found staff eric gm hotel albert former colleague hyatt manila wonder service warm let feel home keep bai,0.6908,Positive,0.0,0.3454,Q1
5,new modern design hotel great 45 star type service security concierge reception restaurants tried hotels japanese steak house really great dining experiences highly recommendable,0.891,Positive,1.0,0.9455,Q2
5,best foodsfriendly accommodating staff especially cherryleeone thing visit cebudine cafe bai newest one biggest buffet resto metro cebu youll never regret,0.7602,Positive,1.0,0.8801,Q2
5,bai lobby lounge staff kim romeo informative friendly selling services hotel kim makes us feel home bai hotel even though first time first hours bai hotel looking forward enjoy rest bai hotel speak pcec conference,0.7579,Positive,1.0,0.87895,Q1
4,couple pools 21st floor gives fantastic view city enjoying swim one amenity thats hard beat twilight bar lounge 23rd level likewise another great vantage point chill gaze city lights two rooms lived high expectations 4star hotel staff exceptionally courteous helpful downside check time 3pm check time 11am isnt norm hotels effect stay cut 2 hours one feels shortchanged nevertheless wonderful 3night stay,0.9566,Positive,0.5,0.7283,Q1
5,good food staff great job employees friendly thanks amiel ivan banquets marlon engineering great thank bai hotel great stay events see,0.9744,Positive,1.0,0.9872000000000001,Q4
5,food tastes great practical price nice lobby ambiance customer service sheryl myra perfect good place time family days rest definitely go back often,0.946,Positive,1.0,0.973,Q3
4,great place unwind stressful day work twilight roofdeck must place visitstaff great great food service neil good job orders mae japzy mitch added smiles rest crowdthanks cheers,0.959,Positive,0.5,0.7295,Q1
5,awesome stay great accommodation friendly staffs specially sir liel sir bal mention tasty foods beverages hoping see til next time thank youu,0.9493,Positive,1.0,0.97465,Q3
5,awesome place whether youre travelling business simply escaping hustle bustle perfectthey also happen house arguably best japanese restaurant city ume,0.8176,Positive,1.0,0.9088,Q2
5,margarita greatas well food thank neil waiterhe serve us wellthank playing favorite songand taking good picture alsowe see twilightroofdeck,0.8834,Positive,1.0,0.9417,Q2
5,enjoy dinning twilightroofdeckthe dj great service great well specially neil entertain us wellsurelly ill back next weekthe view wa beatiful alsothank neil,0.9186,Positive,1.0,0.9593,Q2
5,thumbs best accomodation bai hotel service staff im happy back theres lot things miss specially time hereshoutout miss rochelle jude juvy mark rose ianread,0.7717,Positive,1.0,0.88585,Q2
5,thank celebrating efficient wonderful waiters serving table variety food served table sumptous taste perfect place amazing,0.9648,Positive,1.0,0.9823999999999999,Q3
5,stayed premiere room 2 nights relaxing time honest bed comfy didnt get late afternoon amenities nice got pool bar view city roof deck lounge give incredible view city night opportunity see rooms facilities say got best grand ballroom massive conference events room got widearray cuisines buffet also walking distance mall awesome experience thats im going back august,0.9732,Positive,1.0,0.9865999999999999,Q4
5,clean comfy room superb food drinks bai cafe surely come back relaxing place stay metro cebu great service polite accommodating staffs safety best eg fire safety visible,0.9761,Positive,1.0,0.98805,Q4
5,place really perfect relaxation releasing stress away first time witnessed beautiful place amazed city view amazing music also served nicely lovely yet helpful waiter niel,0.9783,Positive,1.0,0.98915,Q4
5,view amazing see city lights cebu nice music well actually first time first timer love hoping revisit soon,0.9403,Positive,1.0,0.9701500000000001,Q3
5,kudos staff especially sir ryan jessa accommodating guests well also proactive additional requests includes change set additional food orders sir marlon improving venues ambiance lights lastly ms chloe coordinator event warm swift 10 10 customer service,0.9136,Positive,1.0,0.9568,Q2
4,good experience accomodatingexcellent people terms servicethe food presentation good enticingthe venue clean organize company functions team building surely fit al,0.9169,Positive,0.5,0.70845,Q1
5,amazing service great food led stephanie ryan rooms clean nicethank making daughters 1st birtday memorable onethe staff accomodating friendly accessible malls,0.93,Positive,1.0,0.9650000000000001,Q2
5,bai hotel great accommodation services friendly courteous attendants kudos andrei lobby boy assistance great location mesmerizing view roof deck food delicious rooms spacious hopefully come back experience bai,0.9764,Positive,1.0,0.9882,Q4
5,event space clean presentable thenfood served time crew accomodating polite kudos mr bal technical assisted well tho technical errors present able address promptly job well done bai team,0.7783,Positive,1.0,0.88915,Q2
5,attaractive reception areas hotel good location near mall rooms spacious grandballroom awesome services excellent eventbai cafe offered great selections food,0.9413,Positive,1.0,0.97065,Q3
4,place relaxing visited 8pm bar offers good music beautiful view city good service neil accommodatingif vouchers sure come 8pm longer serve unli chicken wings 8pm,0.9349,Positive,0.5,0.7174499999999999,Q1
5,everything perfect staff accomodating specially breakfast buffet experience world class service staffs great food start day withgoodjob sheila junelyn juvy angel rochell drian rasheed mark ricky,0.8316,Positive,1.0,0.9158,Q2
5,first time stay bai hotel wow accommodation superb amenities first classat dinner team ate dinner roofdeck bar hotel twilight yes food great love unlimited chicken 5 flavors service great thank neil grand service pang fine dining ang service,0.9839,Positive,1.0,0.99195,Q4
5,amazing crispy palabok tasty chicken wing dinnerthank bai hotel moment taste food feel amazing hotel experience ever also thank neil good service stay dinner time twilight hotelread,0.9186,Positive,1.0,0.9593,Q2
5,service amazing breakfast buffet unbelievably great would like thank commend arnie housekeeping staff great service provided stay stayed 14 nights absolutely nice experience amenities gym sauna big plus us place convenient mall thats added bonus,0.9805,Positive,1.0,0.9902500000000001,Q4
5,would highly recommend bar loungethough stuff busy still manage entertain usthe food greatspecially pulled pork tacos thank chef prepared food neil recommend itsurely back,0.883,Positive,1.0,0.9415,Q2
5,bai hotel managed accomodate requests us business travelers well equiped ameneties gym one key asset us chillin hotel lobby must listening live music popular spicy ramen lobby bar attendants well aware needs housekeeping responding well requests,0.8689,Positive,1.0,0.93445,Q2
5,made papas birthday memorable thank also staff great service namely wendyl curay lenie perlita cherrylee cheryl joy vince cris family witnessed great performance continue good work,0.9545,Positive,1.0,0.97725,Q3
2,first stayed bai 2018 far best hotel area today slipped like one area hotels careful book includes breakfast charge check breakfast even though supposed free room staff exceptional dedicated customer service,0.9274,Positive,-0.5,0.2137,Q1
5,room clean spacious love complete breakfast lunch dinner buffet lot cuisines choose also made halohalo dessert table perfect,0.891,Positive,1.0,0.9455,Q2
2,greetings consistent bellmen guards find commendable food selection fine items poor quality tastes ok delectable way saw diners dried fish danggit gay personnel entertaining knew youre new guest never entertain better ask danggit take breakfast displayed seems precious asking one chefs upon request tasted got dismayed poor quality salty fresh know kind greetings put hand chest personnel also cafe name ricky snob,0.9106,Positive,-0.5,0.20529999999999998,Q1
5,partner took family quick nights away cebu city stay bai awesome experience staff friendly willing help ever rooms clean well presented next time would like spend time see sights day tripswe back,0.946,Positive,1.0,0.973,Q3
5,moms birthday celebration think good place staycation facilities great room stayed executive suite neatly smartly deisgned pool nice environment good taking pics instagram hehe gym complete equipments free water towel convenient food best family really great time staffs really friendly welcoming like megan elevator andrei lobby welcomed us genuine smile think thats nice guests check supposed 11am wanted extend hours allowed us extend 4pm reasonable price think thats great also visited twilight deck amazing overall think hotel excellent classy perfect liking cant wait back sure,0.9966,Positive,1.0,0.9983,Q4
5,went program something program nice enough treat us buffet say buffet good food nice moment got inside bai hotel greated welcoming people also got inside everything looked expensive classy,0.9432,Positive,1.0,0.9716,Q3
5,stayed hotel lot times husband really like place first aesthetic rooms modern clean food buffet also lot selections also room service come back sure another staycation,0.7778,Positive,1.0,0.8889,Q2
5,excellent service warm genuine staff twilight roofdeck shout jason mitch jon kent miss mae thank ed also wallstreet nice coffee art well surely come back soongodbless everyone keep,0.9231,Positive,1.0,0.96155,Q2
5,great hotel excellent facilities highly recommend checkin staff member dealt good polite apart cannot fault get use much facilities look around looked great able obtain brilliant rate tripcom even standard rates would highly recommend like idea tipping wish hotels would,0.9848,Positive,1.0,0.9924,Q4
5,went cebu golf tournament stayed bai im quite impressed hotel 18 us group staff really made us feel welcome rooms nice breakfast top notch kudos concierge really went beyond help us equipment special thanks derek prince really made sure equipment ready needed great job guys surely use hotel next tournament comes way,0.986,Positive,1.0,0.993,Q4
5,family pleased lunch buffet experience bai cafe today food exceptionally good sumptuos place clean food carefully prepared setup classy way staff corteous accommodating jude one staff jas commendable attitude surprisingly treat customer excellently find possible ways wherein enjoy discounts usually experienced hotels restaurants thank jude special thanks jomari also delicious pizzagenerally fun satisfied foodthe price relatively good place must visitgreat dining experience indeed,0.9925,Positive,1.0,0.9962500000000001,Q4
5,staff thumbsup friendly hospitable accommodation excellent everything inside amazing breathtaking amenities wow wow foods love foods bai cafe serves best foods one could imagined really satisfies worth given 5 star review keep bai hotel management team see soon,0.9882,Positive,1.0,0.9941,Q4
5,foods delicious lots choices staffs accommodating ang approachable especially sheila lenie juvy karen ill surely recommend hotel friends colleagues,0.8555,Positive,1.0,0.9277500000000001,Q2
5,great hotel andrei kind carry luggage room great service good space rooms clean beautiful view negative took lot time check receptionist told computer slow sign serveral times also 2000 pesos deposit informed,0.9545,Positive,1.0,0.97725,Q3
5,awesome experience staying bai hotel second time occupied 2 rooms 11th flr rooms comfy complete setsthumbs miss thea katrine housekeeping dept extremely dedicated work reliable,0.7778,Positive,1.0,0.8889,Q2
5,put hotel airswift cancelled flight completely made situation far nicest hotel stayed whole time philippines service rooms pool great buffet brilliant liked much booked stay last night cebu flew home worth paying extra stay would definitely recommend,0.9584,Positive,1.0,0.9792000000000001,Q3
5,second stay bai hotel experience gets even better thanks fel rustie executive lounge always greeted us smiles made us comfortable keep good work guys would also like thank team pool bar made drinks per liking played right music keep us roll,0.9758,Positive,1.0,0.9879,Q4
5,commend sir mark sir clyde sir jhorence sir drian excellent holistic service provided us also showed us beautiful experience taste international cuisine,0.8885,Positive,1.0,0.94425,Q2
5,overall stay bai hotel really satisfying spectacular starting accommodation attentive staffs answer queries well food served yummy plus overlooking view city lights satisfyingkudos bellboy andrei attentive suggested mustgoto places visit cebu well assisted us luggages looking forward staying bai hotel ciao,0.8718,Positive,1.0,0.9359,Q2
5,food tasty delicious really love sushi sikwati sweet tasty desserts drinks feels good excellent ill back soon possible thank much warm welcome,0.9698,Positive,1.0,0.9849,Q4
5,thank wonderful service also accommodating staffs starting check mr jp exhibits professionalism handling check process room yet ready arrived made sure comfortable waiting also housekeeping mr john luis greeted big smile face even though came tiring day enlightened sweet smiles staffshotel well recommended kudos,0.9864,Positive,1.0,0.9932000000000001,Q4
5,birthday celebration family leyte mandaue city thank mark rose ariel wonderful service excellent care really well appreciated kudos job well done,0.9751,Positive,1.0,0.9875499999999999,Q4
5,bai experience nice thank mr andrei bellman mr alex department mr wilvert engr depart help us 1st day make us comfortable waiting room opened due technical problemsthank much accomodating staffs,0.8834,Positive,1.0,0.9417,Q2
3,goodlooking place clean great amenities felt safe always get checked security walking prepared us breakfast go even breakfast time bathroom couple flaws shower head defect water flooded whole room similiar problem water tap,0.836,Positive,0.0,0.418,Q1
5,stay good great time pool abd roofdeck enjoyed comfortable beds excellentin assisting us wifi connection gadgets look forward staying,0.9274,Positive,1.0,0.9637,Q2
4,great hotel best friendly service unbelievably good breakfast fantastic pool environment lot security hotel spacious rooms environment nice musik poolbar nice musik roofbar laud,0.9789,Positive,0.5,0.7394499999999999,Q1
5,one good hotel aside basic ameneties safety security main concern deluxe room pleasing stay great view reclamation area everything need emergency lights smoke mask readily available inside room seen hotels breakfast buffet also great wide selection food also korean indian cuisine available swimming pool also great view since overlooking cebu city highly recommended hotel,0.9729,Positive,1.0,0.98645,Q4
5,hotel quite new staff pleasant mandaue go city proper traffic bad vacation perfect small malls beside need chips drinks etc restaurants eat secluded like shang movenpick isnt beach either want resort living place want city bai good option,0.828,Positive,1.0,0.9139999999999999,Q2
4,bai hotel several function rooms accommodate different types events good package also available transport problem located near parkmall needs secured rooms also commendable,0.4404,Positive,0.5,0.4702,Q1
4,friends lunch cafe bai yesterday aside good food nice ambiance mr clinton helpful bring plate going table offered assistance guest well kudos mr clinton keep good work,0.9578,Positive,0.5,0.7289,Q1
5,family dinner buffet area food great server jude super friendly helpful requests also birthday celebration performance staff great,0.959,Positive,1.0,0.9795,Q3
5,great room bed service staffthe hotel experience excellent negative pool bar checked went pool trip trying wanted martini person behind bar poured straight warm gin rocks glass handed price one drink 550 piso bit 11 us wet nasty windy day lady friend cold went bar ordered cup coffee shot kahlua different person behind bar explained id served worst martini life replied ill make martini sir reached freezer pulled chilled martini glass good start thought drinks delivered table martini black olives fantastic hotel need train bartenders,0.7579,Positive,1.0,0.87895,Q1
5,amazing albeit brief time bai hotel first foremost staff amazing really hope theyll get raises deserve super clean modern comfortable place wifi good little work relief dinner breakfasts awesome lots options good quality one gripe would desserts werent fantastic could improved otherwise everything topnotch,0.9816,Positive,1.0,0.9908,Q4
5,thank bai another great memories special thanks ms sherry alburo always accommodating us always thankful best service provided usour kids always love stay bai,0.9758,Positive,1.0,0.9879,Q4
5,going bai lunch buffet food good plenty choices whatever nationality u eat price good worth thank good service,0.9022,Positive,1.0,0.9511000000000001,Q2
5,everything need either inside hotel short distance away inside hotel three restaurants coffee shop clinic short walk take nearby shopping centerthe malls short cab ride away staff professional courteous jva front desk really stood positive attitude ability remember names guests hotel keep good work,0.9077,Positive,1.0,0.95385,Q2
4,room clean double beds comfortable shower screen halfway door though makes water flow sink area housekeeping excellent though quick respond requests buffet breakfast many choices international filipino dishes local cebu favourites impressive pool clean poolside lounges great spot relax,0.9709,Positive,0.5,0.7354499999999999,Q1
5,house keeping bai hotel excellent service specially comes cleaning whole room want give special thanks mr elmer mr larry outstanding job serving thank much really lovely stay hotel,0.9647,Positive,1.0,0.9823500000000001,Q3
5,good experience staying bai hotel employees workers polite efficient hotel lobby room executive room amazing executive lounge treatment guest excellent highly recommend hotel back,0.9441,Positive,1.0,0.9720500000000001,Q3
5,special mention sir james balbuena accomodating made sure stay comfortable thank bai hotel complementary cake halo2x made 13th anniversary memorable one power,0.8689,Positive,1.0,0.93445,Q2
5,really want commend bai hotel cebu returning important personal item left behind room last january 10 even know left hotel room within 4 days received email regarding possible lost item followed verification call handled professionally arranged shipped manila minimal cost thank argivell richele pabx bai service efficient professional way handling situation,0.8211,Positive,1.0,0.91055,Q2
1,currently staying writing review apparently television working nobody fix already sleep service bad operator keeps telling us going room fix almost 930 evening,-0.5423,Negative,-1.0,-0.77115,Q1
3,hotel fine plus rooftop bar breakfast buffet great internet connection important dont bother checking wifi connection keeps disconnecting around 25 mbps,0.8288,Positive,0.0,0.4144,Q1
5,service great beautiful modern interior breakfast also impressive many choicesthe biggest star goes night city view poolside bar twilight roofdeck bar thank neil photograph cherish night,0.9468,Positive,1.0,0.9734,Q3
4,hotel new excitingover 500 rooms growingthe lobby great buffet possibly largest cebu 100 items pick many cooked fresh guestthe lunch buffet fantastic cheeses pasta everythingall fresh reasonableread,0.9081,Positive,0.5,0.7040500000000001,Q1
5,bai hotel really sort hotel would stay big corporate needed somewhere overnight stay near airport greatvery friendly welcome new clean really lovely rooms everything thought ofwe went roof bar something eat drink evening really well looked impressed,0.9568,Positive,1.0,0.9783999999999999,Q3
5,stayed due attending wedding held function hotel rooms clean tidy enjoyed hours room service gym childrens area nice thing hallways leading lifts rooms air conditioned would stay,0.8316,Positive,1.0,0.9158,Q2
5,spent holiday cebu stayed hotel days hotel new infinity pool disco bar top polite staffs around assist minor problem room quickly resolved bai cafe one best buffet restaurant ive cebu lots food choicesi recommend hotel family friendsspecial mention dhores bai cafe awesome service leonah executive floor lounge accomodating helpfulread,0.9231,Positive,1.0,0.96155,Q2
4,recently spent nights bai hotel cebu travel cebu often actually ive staying cebu almost 6yrs already usually stay locations friend suggested try bai turned perfect choice staff extremely pleasant totally service oriented especially restie michelle rose executive lounge booked executive room price competitive however worth great service suggest want try bai book executive room since comes access privileges lounge check 22nd flr avoid long queues frontdesk breakfast buffet included room excellent multinational foods new facility feel smell new car speak everything buff pool savior though wasnt long enough actually get laps great stay,0.9792,Positive,0.5,0.7396,Q1
5,hi would like share experience bai hotel since worth sharing arrived hotel immediately checkedin thanks ms ophelia assistance room hassle free staff bai hotel say kind well mannered theyre accomodating greet customers smile hotel say two thumbsup facilities amenities world class,0.9716,Positive,1.0,0.9858,Q4
5,booked hotel parents brother stayed 5 days last december nothing positive words stay staff always pleasant easy talk room orderly clean feels luxurious free breakfast buffets yum yum also celebrated xmas dinner family members cafe bai lot options everything delish also went try spa brother impressed massage definitely book hotel back cebu,0.957,Positive,1.0,0.9784999999999999,Q3
4,hotel fantastic professional staff patrick team leader concierge gets huge thumbs staff polite location cebu city within walking distance constant also mybus station across road park mall take 15 mins 130 aud buffet breakfast amazing endless food also buffet dinner approx 23aud per person totally worth unfortunately pool closed 3 days due water treatment cleaning many children time guess needed perhaps keep children 16 main pool also kids pool roof top bar fantastic bit annoying getting bags checked scanned every single time walk lobby thats everywhere phillipines overall excellent stay worth money,0.951,Positive,0.5,0.7255,Q1
3,new years eve family decide celebrate checking bai hotel arrival hotel long queue check since pregnant inconvenient stand long approached one hotel employee presumed manager wearing different uniform im mistaken name rochele approaching looked walked away even though sure saw quite rude offended luckily lobby ambassadres helped unlike manager left huge impression regardless happened check room tidy nice swimming pool breathtaking view night able see fireworks everywhere pool bar countdown lastly food great however still another queue breakfast priority lane pwd pregnant woman senior citizen sucks overall okay experience bai,0.9134,Positive,0.0,0.4567,Q1
5,first would like thank staff hotel amazing experience honestly ive different hotels cebu ive never felt important staff acknowledge smiles assist every possible way suppose stay 1 night however feels good extended stay since birthday even surprised cake thanks lovely dm ms ophelia hk staff sorry forgot names found brought ballons amenities complimentary amazing part hotel tipping policy hotel compare great facilities especially kids kids room pool course sumptuous meals cafe bai pleasure stay definitely come back soon highly recommended family friends thank bai hotel cebu,0.9934,Positive,1.0,0.9966999999999999,Q4
5,checked twice bai hotel wonderful experience spacious rooms pool small still great time swimming delicious sumptuous breakfast cafe bai excellent thank bai hotel #baihotelcebu,0.9565,Positive,1.0,0.9782500000000001,Q3
5,wife miserable experience toyokocebu left went baicebu money much worth cost pleasant helpful staff wonderful accommodations breakfast buffet outstanding great experience well done bai back,0.9565,Positive,1.0,0.9782500000000001,Q3
1,price hotel expecting paid expecting big rooms get requested book hotel request 1 king bed harbour view nothing request got granted call front desk coz two single bed horrible view said ohh sorry fully booked time wtf booked hotel two months advance two toddler babies shower uggghh kids friendly never never stay hotel anymore never never recommend hotel especially babies 1 year old coz kids friendly allthe floor horrible uggghhh go im happy mommy want relax enjoy horrible two nights life family,0.1822,Positive,-1.0,-0.4089,Q1
5,spent birthday christmas bai hotel staff accommodating polite really made sure need comfortable stay food pretty good well,0.9198,Positive,1.0,0.9599,Q2
5,first time staying bai coming philippines fantastic place pleased attentiveness staff spent great deal time executive lounge think felish saavedra best employee company great personality sweet person caring taking care guests,0.9823,Positive,1.0,0.99115,Q4
2,friend mine recommended bai hotel rooftop bar great view view lovely however hotel surrounded slams anyway went dinner drinks point would highly recommend order food sashimi served frozen also shrimp roll first bite thought eating felt cooked tested bit funny seafood something would take risk bar manager sort took notice complaint however charged food even though hasnt eaten drinks ok,0.9119,Positive,-0.5,0.20595000000000002,Q1
1,friend christmas eve got recomended filippino friend rooftop bar place well look top really great thats unfortunately ordered food wanted nice christmas dinner started appetazers tunasalmon sashimi sushi shrips sashimi served frozen sushi overcooked shrimp taste shrimp really weired seems like fresh tried hide overcooking tasted really got scared get suck asked waiter take away complained return offer us drink thought less acceptable apology however asked bill think saw well food eat end removed one starters bill however replaced free drink overall horibble experince decide go recommend order drinks food dangerous,0.9342,Positive,-1.0,-0.032899999999999985,Q1
5,fiance short vacation bai hotel amazing day hotel amazed staff accommodated us also went pool area mr clint took care needs esp food drinks would like coomend sir clint hospitality thank merry christmas advance,0.9565,Positive,1.0,0.9782500000000001,Q3
5,visited bai hotel first time first hand experience staff treated guests extra ordinary care especially clint pool bar til next visit bai thanks,0.8519,Positive,1.0,0.92595,Q2
5,partner stay bai hotel whenever shes cebu rooms clean spaciousexactly described quiet hotel friendly helpful staff hosted us greatest service kindness special thank rheena assisting us check hassle free,0.9732,Positive,1.0,0.9865999999999999,Q4
5,hotel strategic location near malls hospitals various transportation mountain view well sea view food delicious best characteristic hotel warm hospitality staff friendly accommodating one reasons kept coming back,0.9337,Positive,1.0,0.96685,Q2
1,stayed 8floor bathroom leaks proper cleaned rooms guards unfriendly pool busy kids breakfast buffet good crowded requested coffee thrice says follow one serve us ended using 3n1 cheap coffee brewed hotel holiday beach nearbys dusty outside cos along hiway 2nd time visit never ever,0.4767,Positive,-1.0,-0.26165,Q1
3,twas first time wanna commend work ethics mr felcon fb dept inspite busy day still managed reach guests smile positive vibes though dress code policy restaurant kinda im implementation problem mamili og sitahon fo instance waitress said romper shorts wore allowed fact youll check inside alot girls wearing super short shorts compared im wearing implementation,0.8901,Positive,0.0,0.44505,Q1
4,dined marble grain steakhouse located bai hotel mom friend food great staff service excellent feels like cruise ship princess cruises polite courteous helpful even extend extra mile suit needs atmosphere inside restaurant pleasant restaurant manager visible helpful time thara katherine great professional fine women well thank great night hope back soon,0.9917,Positive,0.5,0.74585,Q1
5,stayed nearby 18 months ago hotel still construction today return cebu walk impressive hotel around say impressed really something well done,0.8307,Positive,1.0,0.91535,Q2
5,every year celebrated natal day friends choose bai hotel awesome indeed surprised happy may say great night food sumptuous staff great service excellent really want commend exceeds thank james vince karen christian job well done thank singing bday song course wishing well kudos surely come back,0.9934,Positive,1.0,0.9966999999999999,Q4
5,21 much fun poolbar especially ian lavares great service friendly staff today lastday beautiful hotel like 5 star ive never disappointed service ibe back soon cebu hotel love food yummy like fried calamaris wife love food much first time cebu south korea planning long time vacation philippines bai hotel best hotel stay far read,0.9901,Positive,1.0,0.99505,Q4
5,+ modernized hotel fascinated great facilities especially checkin classy guests dressed fantastic lift complete amenities nice room complete toiletries bathrobe iron slippers etc sumptuous breakfast observe proper dress code great pool love worldclass pool great music excellent wifi everything perfect place crowded everything expensive good thing park mall walking distance dinner lunch outside hotel,0.9909,Positive,1.0,0.99545,Q4
4,15 20 mins airport cebu south bus terminal convenient u travel oslob dumagate breakfast totally nailed stay make sure ur stay includes rooftop pool looks amazing hot water pressure satiable took shower around 2300 water cold,0.5994,Positive,0.5,0.5497000000000001,Q1
5,hotel high standard well worth costits facilities second none roof top pool bar area relaxing great staff good views citythe staff general hotel good breakfast probably best selection range food ive seen anywhere wordlocation prefect honesty cebu nice city dirty busy unsafe wouldnt want take walk night away hotel used stopover getting ferry elsewhere impressed hotel would hesitation recommending hotel would stop needed stop ceburead,0.9647,Positive,1.0,0.9823500000000001,Q3
5,bai hotel 15 minutes away mactan airport time checkedin already feel youre worldclass hotel service perfect staff welltrained feel sincerity service rooms full amenities facilities wellmaintained bai cafe beyond expectations definitely go back theres reason book bai hotel cebu,0.7506,Positive,1.0,0.8753,Q1
5,expect excellent service stay spacious rooms best accommodation ever cebuthey good food thanks vanessa assisted us shes accommodating,0.9287,Positive,1.0,0.96435,Q2
5,first would like thanks staff bai hotel cebu especially bellman radz welcome give directions checkin checkout lobby entrance beautiful elegant went lobby lounge something eat listen music waiting room loved extra effort carl giving food drinks recommendations menu fast service even care ask food preference sweetas checkedin radz bellman help luggages bags introduces facilities especially room like everything ask answered next day checkedout radz still one assisted luggages like wow even notice call name hotel staff service impeccable wonderful vacation experience feels like home love stay hotel,0.9929,Positive,1.0,0.9964500000000001,Q4
5,mom dad celebrating thier silver anniversary bai hotel booked using promo ask could add something special time complimentary add cute towel art petals know people wouldnt appriciate mom dad whose fancy things really love cute picture thank fo staff wrote request right way forgot name spencer bellman staff accopanied thier room told keycard thing ddnt know important thier stay simple interacting guest effective appriciated keep till next time,0.9781,Positive,1.0,0.98905,Q4
4,celebrated birthdays 3 friends dinner buffet wonderful timetwo staff ivy jennylyn cery much attentive needs despite big numberi surely recommend restaurant friends,0.9286,Positive,0.5,0.7142999999999999,Q1
4,checked saturday night hotel crowded line check waiting time ok told room 2 single beds clarify really single booked 3 adults baby asked bed size man incharge told queen size agreed got room oh oh 2 double beds extra bed double beds fine 15 yo baby tired complain pushed beds join together 1145pm heard doorbell twice got bellman door deliver luggages wc baby woke disappointed make sure correct room number ringing brighter side baby enjoyed breakfast buffet selection good infinity pool beautiful crowded weekend,0.9201,Positive,0.5,0.7100500000000001,Q1
5,bai hotel say proud cebuana check check breeze especially help venus marsha also joel give credit 3 exemplary service venus made sure keep relaxed accommodated check help marsha joel went beyond helping surprising family warm welcome stay booked another night referred friends australia booked night well staff friendly welcoming dont normally get hotels cafe bai staff helpful friendly food amazing well view deck spectacular regret single decision made joining twilight membership shown pictures soon got back la friends cant wait book next trip kudos bai hotel proud servicerai,0.9944,Positive,1.0,0.9972,Q4
5,really enjoyed stay bai hotel interiors well thought even wall paper tissue holders specifically designed bai hotel service great friendly ready help would like commend prince concierge went beyond help,0.9758,Positive,1.0,0.9879,Q4
5,whether business holiday bai hotel place stay cebu convenient location new hotel offers comfort value staff facilities first class international standard food hospitality wonderful conference business facilities impress hotel choice,0.9217,Positive,1.0,0.96085,Q2
4,stayed bai hotel attended event organized company everyone really friendly made us fee welcome starting staff met us airport guided us car take us hotel driver guards greeted us concierge staff front desk personnel resto staff housekeeping personnel appreciated fact one staff lobby assisted customers whenever queue checkin checkout rooms clean always kept clean one thing improved software using took us almost 20 minutes checkin since system posted needed pay transfers even document provided emailed advance reservations team indicated paid front desk staff make several calls confirm situation happened checkedout good thing front desk staff occassions sincerely apologetic mishap however discourage recommending hotel others,0.9694,Positive,0.5,0.7347,Q1
