Opinion,Classification
"Worst 5 star hotel,I never thought i will experience this in a 5 star hotel. Staff are no help at all. First i had a bad experience with how breakfast was then our second night our room was not clean and requested for toiletries like tissues and towels which took them 2 hours before it was sent to my room and they did that because i was already furious. Next when i checkout left my bag went to call and have it checked manager was not helpful and told me not to accused them it was really upseting. Then they found my bag but all staff that was inside my bag was no longer there . It was the worst service for a 5 star hotel. Will never recommend it and will never stay in that hotel anymore.",Staff:Cleanliness:Value for money
"Our stay was pleasant.,Staff was friendly but not as attentive as staff from other hotels. The elevator had a fishy smell from first day of our stay until check out day. It's the elevator to the left nearest to the front desk. Also, doormen werent attentive to the display. Easter display were falling apart yet they failed to notice. Even when there were four at a time.",Staff:Comfort & Facilities:Cleanliness
"Good for local business stay,Played in a golf tournament at Wack Wack golf club and met with clients in the Japanese restaurant, which had really good sushi and tofu. No real negatives other than the pillows need to be varied in their texture, as not all heads and necks fit one type.",Food:Location:Comfort & Facilities
"Deluxe Garden Wing ,Kids will love the place because of the pool and other water activities. Good number of lifeguards and are attentive. Staff is ok but they are extra nice to foreigners rather than the locals. Not enough sun bed.",Comfort & Facilities:Staff:Location
"The 3 rooms are thoroughly well cleaned. I'm quite impressed that all that I requested are all met. ,It seems that if I make a quite detailed request the hotel staff follows it. Only my room has flowers in the bedroom and the bathroom. Love the small details - the plush beddings used, soft pillows, sweet smelling flowers and most of all clean smelling carpets. We never sneez inside the room.",Cleanliness:Comfort & Facilities
"Couple staycation ,They upgrade my room from standard to suite since we late check-in. only thing I observed is when you use the pool they don't inform the guest that some of their guest conducting lapping so some part of the pool you cannot use.",Comfort & Facilities:Staff
"Now my family's favorite hotel in the city,We enjoyed our staycation. Our room was beautiful, the hotel itself is well-maintained. The pool was beautiful and the aqua play feature was a huge hit for my 2 boys aged 4 and 1. We ordered food by the pool and we enjoyed it. We also ate at Heat buffet, and the night we went was Lobster Night, we loved it! I must admit that this hotel is not cheap (in fact it is one of the more expensive ones), but you truly get what you pay for. Worth it! Would definitely come back!",Value for money:Comfort & Facilities:Food
"One of the Best Hotel in Manila,The Hotel Staff were great but i was not expecting the room to be that dark and we have to call front desk to tell them that the people on the other room are kinda noisy but it was tolerable, though the room was spacious with the King sized bed but the room is just okay.",Comfort & Facilities:Staff
"Great Staycation Hotel in Ortigas!,Could have been a great experience if parking was not too crowded and the traffic around the area was not heavy. :( Staff have offered excellent and personal customer service. We were allowed to stay 4 hours beyond the check-out time. I recommend the hotel for a good family staycation.",Staff:Location
"WEEKEND STAYCATION,1. parking is one of the worst in hotel industry. heavy traffic on the ramp. you have to wait 15 to 20 mins for valet service to get your car. 2. i dont think employees are well trained. at the concierge, i was asking if i can leave my things there. he answered me sir the service is for house guests only. it would be more polite if he have asked for room number instead. 3. the room had a smell. an old sweaty smell. the blankets smelled like it didnt dry properly. 4. five stars for food and pool. i would not book here again unless my son or my wife forces me, because they enjoyed the pool so much",Staff:Comfort & Facilities:Value for money
"excellent accomodation and service,Though i rate it with 5 stars..... please make it clear upon check-in to us customers the amount of the upgrade you will have to charge us coz i was shocked to be upgraded with 14k pesos for the transfer charge for the HORIZON club benefits. Nothing was wrong with my previous booking, but upon check out, instead of saving up on Agoda, edsa shang charged me additional 14k for my upgraded room and i wasnt informed abt it. Thought it was a complementary upgrade.. Nonetheless, a mistake and understanding of one, doesn't incriminate the whole.",Value for money:Staff
"beyond expectations ,My family always stayed st this hotel and service is extremely exceptional from staff, restaurant, wifi and room service everything that you've ask for they catered us! This hotel is by far the one the best hotel in manila!",Staff:Food
"upgrade room,We were given an upgrade room without asking for it. The staff were very accommodating esp front desk attendant jezreel. The food at summer palace was superb and all our tummies were filled up! The accommodation was excellent which makes our weekend staycation memorable indeed!",Staff:Value for money:Food
"Clean rooms, superior service, great location,The hotel rooms looked new and were very neat! The hotel staff were also very friendly. They accommodated all of our requests and were very patient with us. My only concern was the quality of the breakfast - it was not as impressive compared to breakfast in other 5-star hotels. Overall, the hotel is still definitely worth recommending and I will certainly return!",Staff:Food
"Excellent!,Everything,Nothing",Location
"Great stay,Everything,Expensive",Comfort & Facilities
"Excellent stay at Manila,Chi Spa was excellent Seafood buffet at Heat Restaurant was excellent Cable TV Next to Shangri-la shopping centre. Lots of retail shops and restaurants.,No tourist desk. Need someone to organize tours of Manila and other areas like they do at Hawaiian resorts.",Location:Food
"A true 5-star experience,A true 5-star experience; large and comfortable rooms, great and spacious beds, useful and fun facilities, friendly and helpful staff.",Comfort & Facilities:Staff
"😶😐,Location and the friendly staff,I stayed for 2 nights with a friend but housekeeping did not refill some of the toiletries and didnt change our towels.",Staff
"Stay was excellent. But need to check beddings.,Staff service,Duve seems a bit old already. The smell of the bedsheet, pillow cases, duve cover, seems not fresh from the laundry. Bathroom has no shave.",Cleanliness:Comfort & Facilities
"One of my top three favorite hotels!,Yummy breakfast with a wide selection. Hotel staff was incredibly friendly and helpful. The pool and play area were wonderful. The gym is excellent.,At the pool, the staff did not walk around and take food/drink orders. I had to walk up to the bar to place orders. In my experience, at high-end hotels like this, the pool bar staff walk around and take your orders. Considering that we paid a fee for our outside guests to use the pool area with us, I would have appreciate a bit more proactive service.",Comfort & Facilities:Staff:Food
"Great Hotel,I really liked the cleanliness of the facility and the friendliness of the staff. The closeness to 2 big malls is a plus too.,It's a busy hotel and the lobby is always full, sometimes no room to just sit and relax while waiting for a friend or a ride.",Comfort & Facilities:Staff
"EDSA Shangrila is an excellent place to stay.,Staff very courteous and helpful.,Ballroom needs refurbishing.",Staff:Location
"Inroom check-in,Inroom check-in. Very nice.",Staff
"Superb,Excellent choice food, drinks and everything else. Very satisfactory.,Unpleasant smell of rr in the hallway. Not easy access for handicap/disabled to go around the shops.",Food:Location
"Not as much traffic compared to Makati Shangri la.,Overall experience was great.,I would suggest more lounge chairs. But the set up is great.",Comfort & Facilities
"Perfect location,Location was perfect for shopping and proximity to airport.",Location
"Great place to stay in Manila,Bed is great - almost instantly fell asleep when I lay down. The staff are very pleasant and professional. Food is excellent and I personally like the pool area. The staff made up a breakfast package for us when we told them we were checking out early morning. I highly recommend this hotel.,I had to leave at 4am to catch and early morning flight.",Staff:Food
"My hotel in Manila,I am a regular customer for 16 years. I love this hotel.,I do not like if the Reception insists to sell more services than requested and agreed during reservation. You can never be sure that such oversell is implemented or not, due to the noisy environment and hectic check-in process.",Staff
"Superb,great breakfast",Food
"Was good. We enjoyed.,We were billed 40,000 pesos and should have been 31,000. My wife found the mistake !",Value for money:Staff
"Was good. We enjoyed.,We were billed 40,000 pesos and should have been 31,000. My wife found the mistake !",Value for money:Staff
"The staff are excellent in customer service, very warm and accomodating, including the location,I love the location and the staff.,The price of the restaurant is too expensive but the taste did'nt that impressive... not worth spending",Staff:Location:Value for money
"The staff are excellent in customer service, very warm and accomodating, including the location,I love the location and the staff.,The price of the restaurant is too expensive but the taste did'nt that impressive... not worth spending",Staff:Location:Value for money
