Review Provider,Review ID,Review Content,Review Score,Review Time,normalized_score,Hotel,cleaned_content,label
,946759648,"It is my first time here in Café bai and was amaze by the wonderful food s such Japanese, Shabu Shabu, the Shashimi, and more various cuisine to choose. Also, excellent service from the staff especially to Jhona Mae, Theresa, Ronin, and Angel!",5.0,2024-04-15,1.0,bai_hotel,first time café bai amaze wonderful food japanese shabu shabu shashimi various cuisine choose also excellent service staff especially jhona mae theresa ronin angel,2
,946759341,"Excellent work and fantastic service. The food in Café bai was good for it has various cuisine you can choose from Asian, Western, Japanese, Indian Cuisine and more. The staff are also accommodating especially to Theresa, Jhona, Ronin and Angel.",5.0,2024-04-15,1.0,bai_hotel,excellent work fantastic service food café bai good various cuisine choose asian western japanese indian cuisine staff also accommodating especially theresa jhona ronin angel,2
,946679535,"The staff at Hotel Bai was extremely courteous and attentive.  Staff members Hazel, Jhona, Rodalyn and Carol, among others, provided exceptional service.  We went for our 20th anniversary and were greeted with a beautiful flower arrangement in our bedroom!",5.0,2024-04-14,1.0,bai_hotel,staff hotel bai extremely courteous attentive staff member hazel jhona rodalyn carol among others provided exceptional service went th anniversary greeted beautiful flower arrangement bedroom,2
,946629175,"Place was great, breakfast buffet was delicious, even got a free room upgrade, The airconditioning was so cold you would never get a problem getting hot. Then internet is very fast i have no problems working.  

A big thank you to Ms. Hazel from Bai hotel,  for being such a great host at the reception.",5.0,2024-04-14,1.0,bai_hotel,place great breakfast buffet delicious even got free room upgrade airconditioning cold would never get problem getting hot internet fast problem working big thank m hazel bai hotel great host reception,2
,946624289,"Theresa, Ronin Allica - very accomodating

the ambiance of the dining area is well illumanated that stimulates appetite

there are a lot of cuisine options that suit well for different kinds of our taste or palate, ranging from local to international types of cuisine",5.0,2024-04-14,1.0,bai_hotel,theresa ronin allica accomodating ambiance dining area well illumanated stimulates appetite lot cuisine option suit well different kind taste palate ranging local international type cuisine,2
,946621958,"The food was great together with the greater service from Roy, Vanessa, Rhea, Chillsea, and Angelese. The servers made us feel welcomed and were always active in making sure we had the best experience here at Cafe Bai. I would really recommend this and will surely come back again.",5.0,2024-04-14,1.0,bai_hotel,food great together greater service roy vanessa rhea chillsea angelese server made u feel welcomed always active making sure best experience cafe bai would really recommend surely come back,2
,946621770,"Perfect... Good servic with  attendant ROY, RHEA as  our server for today... Good food.... Very exciting experience.....it's enjoyable to have an awesome environment with good food and good people around thank you BAI CAFE for this wonderful experience...happy to celebrate with my auntie ELENA MAGLASANG",5.0,2024-04-14,1.0,bai_hotel,perfect good servic attendant roy rhea server today good food exciting experienceits enjoyable awesome environment good food good people around thank bai cafe wonderful experiencehappy celebrate auntie elena maglasang,2
,946621174,"I had a great experience at Bai Cafe. Foods are great. Staffs are friendly and approachable, shoutout to Sir Roy, Miss Vanessa, Sir Al, Miss Heart & Miss Chillsea for assisting us and making us comfortable while we were having our lunch. They were very kind and polite especially to the senior citizens in our table. Overall, I can say we are all satisfied with the service and experience. Will surely come again.",5.0,2024-04-14,1.0,bai_hotel,great experience bai cafe food great staff friendly approachable shoutout sir roy miss vanessa sir al miss heart miss chillsea assisting u making u comfortable lunch kind polite especially senior citizen table overall say satisfied service experience surely come,2
,946604879,Booked through Expedia and check in took a while. The ladies on the desk gave us complimentary breakfast due to the long wait. The ladies on the desk were very professional and very polite. Both were fantastic. We also went to the pool bar for drinks and for our soon to enjoy the pool. Edmar and. Christine were both amazing. Had a great conversation with both of these lovely people. 10/10,5.0,2024-04-13,1.0,bai_hotel,booked expedia check took lady desk gave u complimentary breakfast due long wait lady desk professional polite fantastic also went pool bar drink soon enjoy pool edmar christine amazing great conversation lovely people,2
,946602896,"Nice hotel , very good rooms. But air conditioning is alittle bit noisy. Either you shut it down ( not advisable) or just lower the fan speed. Other than that minor problem,Very friendly personel. Especially Erick in restaurant section is very helpful, considerate.",5.0,2024-04-13,1.0,bai_hotel,nice hotel good room air conditioning alittle bit noisy either shut advisable lower fan speed minor problemvery friendly personel especially erick restaurant section helpful considerate,2
,946535333,"Exceptional service from these crew Billy, Jastine, Niño and Jaypee at Bai Wallstreet Coffee and Bar. Timely service , pleasant personalities that go with the magnificent ambiance. These crew obviously are well trained………………………………..",5.0,2024-04-13,1.0,bai_hotel,exceptional service crew billy jastine niño jaypee bai wallstreet coffee bar timely service pleasant personality go magnificent ambiance crew obviously well trained,2
,946493154,"So nice hotel 
Lunch buffet is good too and Angel & Cary & Margie tale care you so nice during your lunch
Location is nice too almost close to the airport and the hotel shuttle is good 
Perfectly clean and nice 
I'm the buffer there a lot of things and I find also same italian plate like pasta and pizza very good",5.0,2024-04-13,1.0,bai_hotel,nice hotel lunch buffet good angel cary margie tale care nice lunch location nice almost close airport hotel shuttle good perfectly clean nice im buffer lot thing find also italian plate like pasta pizza good,2
,946484264,"5/5 everything was smooth , very clean and very high standards! Breakfast was insanely amazing. Angelica on the desk was fantastic with our room and recommended the breakfast which was amazing , Erick on the breakfast floor was amazing aswell",5.0,2024-04-12,1.0,bai_hotel,everything smooth clean high standard breakfast insanely amazing angelica desk fantastic room recommended breakfast amazing erick breakfast floor amazing aswell,2
,946483228,"Room is very tidy and arrange with a welcoming smell. It seems like we are at home. I didn't hear any from my boss like of those accommodation we had booked before, other hotels. Again, thank you Bai for not giving me any headache as I don't hear any complaints from my boss. Thank you sir Larry for the dish out and angel for cleaning the pantry and for the ""TOOTHPICK"" very simple request that matters to my boss, a toothpick.",5.0,2024-04-12,1.0,bai_hotel,room tidy arrange welcoming smell seems like home didnt hear bos like accommodation booked hotel thank bai giving headache dont hear complaint bos thank sir larry dish angel cleaning pantry toothpick simple request matter bos toothpick,2
,946480308,"Our first time experience was so great that we want to come again. The staff are so accommodating, friendly and courteous. You will be moved by there hand gestures every time they make a greeting. There greetings in the native language promotes Cebu!",5.0,2024-04-12,1.0,bai_hotel,first time experience great want come staff accommodating friendly courteous moved hand gesture every time make greeting greeting native language promotes cebu,2
,946423581,"Ate at marble and grain steakhouse. Not the best steak i had but service made up for it. There are better steakhouses in cebu. We got the tomahawk, it was cooked to our desired done-ness: medium rare. Overall, i can still recommend to friends but i wouldnt go back anymore. 1st time experience is enough.",4.0,2024-04-12,0.75,bai_hotel,ate marble grain steakhouse best steak service made better steakhouse cebu got tomahawk cooked desired doneness medium rare overall still recommend friend wouldnt go back anymore st time experience enough,2
,946414073,Food was superb! First time to try their seafood ramen. It has a character on its own. Superb service as well. Sir Venz is accommodating. Carmy and Christine are cordial too. The Japanese chef is polite and very dedicated to service. Food was quickly served! Love the overall experience!,5.0,2024-04-12,1.0,bai_hotel,food superb first time try seafood ramen character superb service well sir venz accommodating carmy christine cordial japanese chef polite dedicated service food quickly served love overall experience,2
,946411778,"Upon entering, I was immediately captivated by the elegant yet cozy ambiance. Soft lighting, contemporary décor, and soothing ambiance created an inviting atmosphere perfect for an intimate dining experience or a lively gathering with friends.

Each dish presented a harmonious blend of flavors, textures, and artistic presentation. From the delicate seafood appetizers to the succulent main courses and decadent desserts, every bite was a symphony of taste sensations.",5.0,2024-04-12,1.0,bai_hotel,upon entering immediately captivated elegant yet cozy ambiance soft lighting contemporary décor soothing ambiance created inviting atmosphere perfect intimate dining experience lively gathering friend dish presented harmonious blend flavor texture artistic presentation delicate seafood appetizer succulent main course decadent dessert every bite symphony taste sensation,2
,946367017,"Venus very good she is very helpful 
the front desk team very cheerful and friendly 
it saddens us to check out already but we will be back soon
kudos to team bai hotel 
for training your employees very well
also the buffet is very  good 
a must try breakfast 

good job 
see you all soon",5.0,2024-04-11,1.0,bai_hotel,venus good helpful front desk team cheerful friendly saddens u check already back soon kudos team bai hotel training employee well also buffet good must try breakfast good job see soon,2
,946304419,"Thanks for celebrating my birthday with me and for the warm accommodation. I had a blast tonight with my family. 
Thanks to Lolly, Jekem and Archie for giving us the best service.  the food was great and variety of variants to choose from. Indeed a happy birthday.",4.0,2024-04-11,0.75,bai_hotel,thanks celebrating birthday warm accommodation blast tonight family thanks lolly jekem archie giving u best service food great variety variant choose indeed happy birthday,2
,946298116,"We are very satisfied with the accommodation, beautiful room, great selection from the buffet, excellent food. The room is cozy and clean, with a comfortable bed. Additionally, the staff is friendly and helpful. Overall, it's a fantastic experience, and we highly recommend it! I also appreciate the service you of  May & Lolly .",5.0,2024-04-11,1.0,bai_hotel,satisfied accommodation beautiful room great selection buffet excellent food room cozy clean comfortable bed additionally staff friendly helpful overall fantastic experience highly recommend also appreciate service may lolly,2
,946290681,"Great hotel. Thanks to Grape and arriane who we're assisting us at bai lobby. We ate and chill out at ume japanese resto,marble stake,cafe,lobby and  enjoying the music at rooftop twilight.  We had Yummy Breakfast and lunch buffet everyday.. charming and attentive  staff at the reception area.and security guards  were friendly so helpful.",5.0,2024-04-11,1.0,bai_hotel,great hotel thanks grape arriane assisting u bai lobby ate chill ume japanese restomarble stakecafelobby enjoying music rooftop twilight yummy breakfast lunch buffet everyday charming attentive staff reception areaand security guard friendly helpful,2
,946262648,"We had an awesome lunch experience! It’s the special day of our caregiver. Food was tasty and lots of variety. We like the food and not crowded. We were happy with our food escapade. Our waiter Roy and Jevia were also accomodating & friendly. Thank you, Bai Cafe! 🥰",5.0,2024-04-11,1.0,bai_hotel,awesome lunch experience special day caregiver food tasty lot variety like food crowded happy food escapade waiter roy jevia also accomodating friendly thank bai cafe,2
,946034309,Hi Bai thank you for having us the experience was so satisfying.🥰 Staying in Cebu I always wanted to check on the place however cos of my busy schedule it’s really hard. Good thing I celebrated my special day with my partner on your hotel last week. We didn’t check in cos of tight budget maybe next time but we explore the place. Well instead my partner book a special dinner buffet for two just to make me happy. As we entered the hotel the venue was very pleasing. Smells good real clean lots of foods to choose from and welcoming staff. My favorite part was the dessert area very tempting all taste good. Well every cuisine’s was delicious tho. 🤭Kudos !! to your staff that gives me pleasant greeting Perlita and her group entertain me with a surprised birthday cheer wavy dance. After we went to chill at your twilight roof deck lounge + bar . I’m so in-love with the view got romantic vibes the acoustic music perfect with cocktails. Overall you deserve to be called best of Cebu keep it up. Till our next visit soon see yah. 😉❣️😍,5.0,2024-04-10,1.0,bai_hotel,hi bai thank u experience satisfying staying cebu always wanted check place however co busy schedule really hard good thing celebrated special day partner hotel last week didnt check co tight budget maybe next time explore place well instead partner book special dinner buffet two make happy entered hotel venue pleasing smell good real clean lot food choose welcoming staff favorite part dessert area tempting taste good well every cuisine delicious tho kudos staff give pleasant greeting perlita group entertain surprised birthday cheer wavy dance went chill twilight roof deck lounge bar im inlove view got romantic vibe acoustic music perfect cocktail overall deserve called best cebu keep till next visit soon see yah,2
,946030695,"Good food, plenty of choices, staff are accommodating..focused on japanese cuisine, there's tempura, sushi, sashimi among others, complete on the condiments too,  just have to ask for salmon everytime, understandably to avoid any wastages.. overall experience was great",5.0,2024-04-10,1.0,bai_hotel,good food plenty choice staff accommodatingfocused japanese cuisine there tempura sushi sashimi among others complete condiment ask salmon everytime understandably avoid wastage overall experience great,2
,946029143,"The food and service are great. The crew are nice as well (we were assisted by Miss Rhea, Miss Angeles, and Miss Apple). I personally loved the California Maki, and Japanese Siomai. The ambience, the place, and the vibe were totally fine.Definitely will come back soon.",5.0,2024-04-10,1.0,bai_hotel,food service great crew nice well assisted miss rhea miss angeles miss apple personally loved california maki japanese siomai ambience place vibe totally finedefinitely come back soon,2
,946026388,Did an overnight stay for the holiday. Love their weighted blanket. The room is clean. Food was great. So many choices you get confused. Pool was a bit crowded since it's the holiday but we enjoyed our swim when we got the pool to ourselves.   For the wallstreet coffee + bar . Service was great food tastes good. Their coffee and frappe tastes even better,5.0,2024-04-10,1.0,bai_hotel,overnight stay holiday love weighted blanket room clean food great many choice get confused pool bit crowded since holiday enjoyed swim got pool wallstreet coffee bar service great food taste good coffee frappe taste even better,2
,946016325,The staff were so accomodating and courteous. The buffet was superb! Food has varied options. Some were halal certified. The breakfast experience was really memorable. The entire family enjoyed the breakfast. The ambiance was really great.,5.0,2024-04-09,1.0,bai_hotel,staff accomodating courteous buffet superb food varied option halal certified breakfast experience really memorable entire family enjoyed breakfast ambiance really great,2
,945956141,"First of all, we are a very loyal customer to Bai Hotel and its delicious buffet. The best quality buffet in Cebu City. We would like to commend PEARL ESPRA for being our best server in the buffet. She deserves a promotion. Very commendable service! 💗",5.0,2024-04-09,1.0,bai_hotel,first loyal customer bai hotel delicious buffet best quality buffet cebu city would like commend pearl espra best server buffet deserves promotion commendable service,2
,945914709,"The food is great, the service is very accomodating, good service, Some of the food were very unique and very tasty the people here are very welcoming and kind with the : Roy Erick and bibiano Angel  and Junzel...
We are looking forward to come back,  bring friends and avail some promos...",5.0,2024-04-09,1.0,bai_hotel,food great service accomodating good service food unique tasty people welcoming kind roy erick bibiano angel junzel looking forward come back bring friend avail promos,2
,945836165,"A lot of food selection. 
Staff were great, specifically PRINCESS who was so patient with my dad explaining the birthday promo versus the senior discount. Kudos to PRINCESS!

I didn’t like the floors though, oily and slimy. They should shampoo the floors or yet, wash their mop properly.",5.0,2024-04-08,1.0,bai_hotel,lot food selection staff great specifically princess patient dad explaining birthday promo versus senior discount kudos princess didnt like floor though oily slimy shampoo floor yet wash mop properly,2
,945796688,"Bai Hotel is a wonderful place to stay when you are in Cebu city, Philippines. Their rooms are clean, spacious, quiet and equiped with amenities. Room attendants are quick to respond to guests needs. The hotel rooms and the entire hotel  facilities gives me the sense of peace and security. Bai hotel gives me the feel of a  luxurious accommodation at affordable price.  I will give a special shout out to Mr. Jojo Barriga for ensuring our stay at Bai hotel a enjoyable and a memorable one! This is my favorite hotel to stay while in Cebu. Highly recommended!",5.0,2024-04-08,1.0,bai_hotel,bai hotel wonderful place stay cebu city philippine room clean spacious quiet equiped amenity room attendant quick respond guest need hotel room entire hotel facility give sense peace security bai hotel give feel luxurious accommodation affordable price give special shout mr jojo barriga ensuring stay bai hotel enjoyable memorable one favorite hotel stay cebu highly recommended,2
,945785471,"The food and service is excellent. And the waiters and staff are very attentive and hospitable. Clean place and very nice ambiance.  As always great dining experience.
Pwede gyud balik balikan! HIGHLY RECOMMENDED! Plus promo for senior citizens.",5.0,2024-04-08,1.0,bai_hotel,food service excellent waiter staff attentive hospitable clean place nice ambiance always great dining experience pwede gyud balik balikan highly recommended plus promo senior citizen,2
,945785200,"Good service and food. Very much recommended if you are planning to visit Cebu. Very accommodating and clean. Hotel is near to other necessities you need, such as malls, cinemas, parks and more.  Friendly environment and the outside view is nice.  Ms. Junzel accommodates us well and the other staff.",5.0,2024-04-08,1.0,bai_hotel,good service food much recommended planning visit cebu accommodating clean hotel near necessity need mall cinema park friendly environment outside view nice m junzel accommodates u well staff,2
,945785060,"Bai Restaurant delivered an exceptional dining experience! Roy and Margie provided top-notch service, enhancing our enjoyment. The food was superb, showcasing a perfect blend of flavors and presentation. We appreciated the attention to detail and the cozy ambiance. Highly recommend for a memorable culinary adventure!""",5.0,2024-04-08,1.0,bai_hotel,bai restaurant delivered exceptional dining experience roy margie provided topnotch service enhancing enjoyment food superb showcasing perfect blend flavor presentation appreciated attention detail cozy ambiance highly recommend memorable culinary adventure,2
,945782130,"I was staying in the hotel for 6 days. Everyone was so accommodating specially sir Jesus Barriga and his team. They were very hospitable and welcoming, I appreciate also the front desk staff for meeting our needs and being so friendly.  I would recommend this hotel and the people mentioned.",5.0,2024-04-08,1.0,bai_hotel,staying hotel day everyone accommodating specially sir jesus barriga team hospitable welcoming appreciate also front desk staff meeting need friendly would recommend hotel people mentioned,2
,945767681,"Theresa's exceptional service at Bai Hotel's breakfast ensured a memorable dining experience. Her warm greeting, professionalism, efficiency, and genuine friendliness stood out, making guests feel valued and well-cared for. Theresa's attention to detail and dedication to providing outstanding hospitality make her a standout asset to Bai Hotel's team.",4.0,2024-04-07,0.75,bai_hotel,theresa exceptional service bai hotel breakfast ensured memorable dining experience warm greeting professionalism efficiency genuine friendliness stood making guest feel valued wellcared theresa attention detail dedication providing outstanding hospitality make standout asset bai hotel team,2
,945703914,"Our experience at Marble + Grain Steakhouse was absolutely phenomenal!
From the delectable Grilled Peruvian Pork Chop to the succulent 48-hour slow braised Wagyu beef ribs, every bite was a symphony of flavors. Recommended by the gracious Chef Jake, the meal was elevated to perfection.
Kudos to the talented kitchen assistants Melbert, Jose, and Rosebello for their culinary expertise, Ranyl, Dwayne and Sir Keith's impeccable service truly enhanced our dining experience. And let's not forget Sir Geo, the masterful bartender who crafted our delightful drinks. It was a night to remember, especially as we bid farewell to our beloved sister returning to Belgium.
The Pana Cotta and Espresso Mousse were the cherry on top of an already exquisite evening.
Thank you, Marble + Grain, for an unforgettable dining experience!""",5.0,2024-04-07,1.0,bai_hotel,experience marble grain steakhouse absolutely phenomenal delectable grilled peruvian pork chop succulent hour slow braised wagyu beef rib every bite symphony flavor recommended gracious chef jake meal elevated perfection kudos talented kitchen assistant melbert jose rosebello culinary expertise ranyl dwayne sir keiths impeccable service truly enhanced dining experience let forget sir geo masterful bartender crafted delightful drink night remember especially bid farewell beloved sister returning belgium pana cotta espresso mousse cherry top already exquisite evening thank marble grain unforgettable dining experience,2
,945653496,"A day to remember:’)   

What an amazing experienced to be with you buys today. Specially to Mr. Roy, Deivey, Heart  and Margie.

Working in a hospital settings can makes us drained and overwhelmed, but when we got here in Bai hotel, its all worth it! Staff and crews
were so supportive and approachable with what we need in our table. You guys are giving us a hospitable and a good service. Bai hotel is lucky to have you here in Bai as there interns. Foods are delicious , fresh, and serves well. place is cleaned and utensils are very neat., Table presentation is excellent. Very satiesfied customer here. Continue to serves well and let customers experience the best thing that you can offer. Thank you for starting our day into a better one inspite of the heat index that were experincing right now atleast we got to chill in this Hotel and experience all the kinds of amazing foods that were craving for.. Thanks be to God!",5.0,2024-04-07,1.0,bai_hotel,day remember amazing experienced buy today specially mr roy deivey heart margie working hospital setting make u drained overwhelmed got bai hotel worth staff crew supportive approachable need table guy giving u hospitable good service bai hotel lucky bai intern food delicious fresh serf well place cleaned utensil neat table presentation excellent satiesfied customer continue serf well let customer experience best thing offer thank starting day better one inspite heat index experincing right atleast got chill hotel experience kind amazing food craving thanks god,2
,945651101,Excellent service especially from Roy and Heart. The food is by far the best in terms of variety and is several levels above the many others we have tried here in cebu. Food is delicious and i would love to come back here. So far this is the best food establishment in Cebu. Thank you very much Bai Hotel.,5.0,2024-04-07,1.0,bai_hotel,excellent service especially roy heart food far best term variety several level many others tried cebu food delicious would love come back far best food establishment cebu thank much bai hotel,2
,945644899,"I really like our stay with my friend, we spent our stay during her birthday, we received a birthday cake- it was really delicious. I really appreciate all the front associates who assisted us-- Don, Rhoda Venus, Arvence, Girlie and Ruby. I love the food(breakfast)room, clean lobby, everything is really good! I'll definitely recommend this hotel!!! 😍😍😍",5.0,2024-04-07,1.0,bai_hotel,really like stay friend spent stay birthday received birthday cake really delicious really appreciate front associate assisted u rhoda venus arvence girlie ruby love foodbreakfastroom clean lobby everything really good ill definitely recommend hotel,2
,945642414,People are welcoming and the staff has a superb service namely Butler Janray and Danielle who are stationed in the executive lounge who made sure that the end of our stay to be excellent 💯%. Thank you very much for your service because it's not just the Hotel that makes the stay worth while but also the quality of people who gives their service with a heart.,5.0,2024-04-06,1.0,bai_hotel,people welcoming staff superb service namely butler janray danielle stationed executive lounge made sure end stay excellent thank much service hotel make stay worth also quality people give service heart,2
,945641888,"The staff is so accomodating, from the guard to luggage boys to waiters. It's  my nth  time to be here. I would surely visit again. The hotel  doesn't disappoint. By far, today April 7  is the most pleasant experience  we have had since they opened . They have improved so much. Their food is great. Bai offers the best breakfast buffet with a variety of selection and they give huge discounts for in-house guests. We tried their executive lounge and I was amazed at how butler janray offered extra hour and extra treat for us to stay. It's my husbands birthday, so the waitersreally did extra mile to have  wonderful surprise greeting for him. I have also tried their gym and sauna. Truly, an awesome staycation  experience at the heart of the city!",5.0,2024-04-06,1.0,bai_hotel,staff accomodating guard luggage boy waiter nth time would surely visit hotel doesnt disappoint far today april pleasant experience since opened improved much food great bai offer best breakfast buffet variety selection give huge discount inhouse guest tried executive lounge amazed butler janray offered extra hour extra treat u stay husband birthday waitersreally extra mile wonderful surprise greeting also tried gym sauna truly awesome staycation experience heart city,2
,945641271,"Hotel staff are kind. Room condition is clean, and there are many kinds of breakfast. Unfortunately, the pool is small. I am very satisfied with the rest. I recommend you to stay in Cebu City.
If I visit Cebu again, I will stay at the Bye Hotel. I will make good memories with my family. Thank you.",5.0,2024-04-06,1.0,bai_hotel,hotel staff kind room condition clean many kind breakfast unfortunately pool small satisfied rest recommend stay cebu city visit cebu stay bye hotel make good memory family thank,2
,945585040,"Hi Bai Hotel,

It was a great pleasure experiencing a memorable night in your prestigious Hotel service during the JCI Metro Cebu Uptown Induction. I met two of your staff namely Mariel and Cyrose. They are very kind and very hospitable in doing the service as guest in the said event. They had initiative to whatever the needs of the guest. When we request they will immediately serve as much as they can. 

Bai Hotel is lucky having them. Keep crews like them. They will surely made Bai Hotel more significant stars to the heart of each guest. Thank you!",5.0,2024-04-06,1.0,bai_hotel,hi bai hotel great pleasure experiencing memorable night prestigious hotel service jci metro cebu uptown induction met two staff namely mariel cyrose kind hospitable service guest said event initiative whatever need guest request immediately serve much bai hotel lucky keep crew like surely made bai hotel significant star heart guest thank,2
,945575658,"I’d like to commend and take this opportunity to thank SIC Alvarez, their staff for doing his best to assist me to retriev my phone when I left and lost in their lounge after our business seminar Thank you Bai Hotel. Thank you again SIC Alvarez and Ms Elma - their housekeeping personnel who turned it over to the lost and found department. God bless!",5.0,2024-04-06,1.0,bai_hotel,id like commend take opportunity thank sic alvarez staff best assist retriev phone left lost lounge business seminar thank bai hotel thank sic alvarez m elma housekeeping personnel turned lost found department god bless,2
,945419868,"Overall, Bai Hotel Cebu offers a memorable stay characterized by its welcoming ambiance, delectable dining options,( the breakfast buffet is exceptional)and top-notch customer service. Whether you're traveling for business or leisure, this hotel is sure to exceed your expectations and leave you longing for a return visit.",5.0,2024-04-05,1.0,bai_hotel,overall bai hotel cebu offer memorable stay characterized welcoming ambiance delectable dining option breakfast buffet exceptionaland topnotch customer service whether youre traveling business leisure hotel sure exceed expectation leave longing return visit,2
,945398113,"amazing hotel.Venus at frontdesk was very helpful and informative 
she is our daughter’s friend. the frontdesk staff are all accommodating 
smooth chck in nd check out
also the security named LG joan coming

we will back kudos bai hotel cebu.",5.0,2024-04-04,1.0,bai_hotel,amazing hotelvenus frontdesk helpful informative daughter friend frontdesk staff accommodating smooth chck nd check also security named lg joan coming back kudos bai hotel cebu,2
,945392701,"Dining experience was great . Every one is friendly and Hospitable but with the exception. of this person I met. All three are to dedicated and  excellent with what they do,  Rhea, Joy Ann and Bibiano 
Who always made sure we got what we need during my brother bday dinner with family",5.0,2024-04-04,1.0,bai_hotel,dining experience great every one friendly hospitable exception person met three dedicated excellent rhea joy ann bibiano always made sure got need brother bday dinner family,2
,945298832,Overall the experience was good. Need to improve the quality of the water in the shower as it’s still brackish. The water of the flush is sometimes smelly. Food was nice. Personnel are friendly and they always greet you. Acoustic band was great,5.0,2024-04-04,1.0,bai_hotel,overall experience good need improve quality water shower still brackish water flush sometimes smelly food nice personnel friendly always greet acoustic band great,2
,945277542,"The service are excellent. Chloe and April has been very helpful and attend to all my enquiries.

I will definitely come back again😊

The room is clean and comes with all required items. 

The lightings in the room are nice and cosy that gives you a feeling that i am on holiday instead of business trip. 

Food is good and the conference room is clean and spacious.

Thanks you to all Bai hotel staffs as you make my stay wonderful.",5.0,2024-04-03,1.0,bai_hotel,service excellent chloe april helpful attend enquiry definitely come back room clean come required item lighting room nice cosy give feeling holiday instead business trip food good conference room clean spacious thanks bai hotel staff make stay wonderful,2
,945269805,"The service and assistance of the crew members are great. They are approachable 😊 and helpful to our any needs. The food choices are wide and you got to choose whatever you want. I like the pancakes served on breakfast 🥞. During our workshop, the staff provided to assist were of a great help. Thank you so much TL Ike, Karen, Leslie, & Jemar for assisting us in our event.",5.0,2024-04-03,1.0,bai_hotel,service assistance crew member great approachable helpful need food choice wide got choose whatever want like pancake served breakfast workshop staff provided assist great help thank much tl ike karen leslie jemar assisting u event,2
,945016904,"I want to express my sincere gratitude for the exceptional service and accommodations provided during our recent event at your establishment. The event was a great success, thanks to the seamless organization and support from your incredibly accommodating staff. Your team's professionalism and attention to detail truly made a difference. Special mentioned to Team IKE, Quin, DYjay,Cyrose, patricia, jill, jaymar, kent, james and joy. We look forward to future at events at Bai Hotel.",5.0,2024-04-03,1.0,bai_hotel,want express sincere gratitude exceptional service accommodation provided recent event establishment event great success thanks seamless organization support incredibly accommodating staff team professionalism attention detail truly made difference special mentioned team ike quin dyjaycyrose patricia jill jaymar kent james joy look forward future event bai hotel,2
,945016189,"The venue and team supporting us is very professional. We love to come back and do events on Bai Hotel AGAIN! Thank you very much for your assistance. It is a wonderful experience.
Special Mention
Team-Ike
Quin 
Dy-jay
Cyrose
Patricia
Jill
Jaymar
Kent
James
Joy",5.0,2024-04-03,1.0,bai_hotel,venue team supporting u professional love come back event bai hotel thank much assistance wonderful experience special mention teamike quin dyjay cyrose patricia jill jaymar kent james joy,2
,945014636,"…..Ike Team Leader
Quin
Dy-Jay
Good Job team, for being so accomodating, kind and thoughtful…………thank you kaayo sa pag keep safe sa akong nabilin na phone…and for being so attentive sa tanang request sa guests. Will surely recommend it to our next event soon..",5.0,2024-04-03,1.0,bai_hotel,ike team leader quin dyjay good job team accomodating kind thoughtfulthank kaayo sa pag keep safe sa akong nabilin na phoneand attentive sa tanang request sa guest surely recommend next event soon,2
,945013058,Very the best buffet in Cebu!! Thank you ACE for encrese our experience and Custumer service. We will come back very soon. We eat very different kind of cousins from different countries I suggest for sure Italian food very delicious!!!!!!!,5.0,2024-04-03,1.0,bai_hotel,best buffet cebu thank ace encrese experience custumer service come back soon eat different kind cousin different country suggest sure italian food delicious,2
,945008837,"The hotel is close to SM and very accesible if your going to the beach from the mandaue or you want to go uptown 
The Bed is good and nice job of preparing my room
Thank you Ms. April
Breakfast food is good and the service os excellent
Feeling very welcome on our stay,the staff of the hotel are great  
Hope to be back in Cebu and stay again  to this fine hotel",4.0,2024-04-03,0.75,bai_hotel,hotel close sm accesible going beach mandaue want go uptown bed good nice job preparing room thank m april breakfast food good service o excellent feeling welcome staythe staff hotel great hope back cebu stay fine hotel,2
,945002332,Nice hotel. Attentive staff. Good sized rooms. Clean sheets. Air con works well. Breakfast buffet is the bomb. Room service was courteous and professional. Rooftop pool at night is glorious. Asian hard beds would be the only needed upgrade.,5.0,2024-04-02,1.0,bai_hotel,nice hotel attentive staff good sized room clean sheet air con work well breakfast buffet bomb room service courteous professional rooftop pool night glorious asian hard bed would needed upgrade,2
,944776137,"I had the best night during my cousin’s wedding. The food was great!  The servers, Quin, Dy-Jay, Maricel, Aljean, Jaymar and Jemar were very accommodating to all of our needs. Thank you so much for all that you do. We will surely come back for another wedding! ☺️",5.0,2024-04-01,1.0,bai_hotel,best night cousin wedding food great server quin dyjay maricel aljean jaymar jemar accommodating need thank much surely come back another wedding,2
,944598468,The food was of excellent quality . The spread was quite good . And staff were very courteous and patient . The waiter ACE was very prompt and proactive always waiting on the table to see what I needed . Definitely recommend this buffet but come with an empty stomach 😊 there are way too many dishes .,5.0,2024-03-31,1.0,bai_hotel,food excellent quality spread quite good staff courteous patient waiter ace prompt proactive always waiting table see needed definitely recommend buffet come empty stomach way many dish,2
,944597488,"Geo was the best waiter I have had in all my dining experiences. We had ribeye, scallops, ribs, and red wine. We were taken care or better than any steakhouse I have been to in America. EAT HERE. For a family of 4, we all were full by the end and more than pleased with our experience.",5.0,2024-03-31,1.0,bai_hotel,geo best waiter dining experience ribeye scallop rib red wine taken care better steakhouse america eat family full end pleased experience,2
